longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-117.12,39.09,41,4773,146,1057,235,3.101,high
-118.9,34.05,30,1965,181,4372,109,4.9211,low
-119.15,37.83,32,5211,1252,2331,1294,4.7965,high
-116.56,33.83,25,643,315,1016,812,6.6265,low
-119.3,33.42,41,4536,1081,2586,423,2.5434,high
-116.46,38.48,33,9047,600,167,939,5.539,low
-118.58,37.23,52,1858,474,425,1129,3.1505,high
-123.64,33.23,47,1572,460,3547,825,5.3683,low
-122.3,37.34,1,15809,11,1555,972,3.6546,high
-118.15,35.15,33,3327,458,1079,1086,5.7858,high
-116.99,37.31,13,4297,1132,3702,117,1.6186,low
-117.2,33.88,11,3380,197,1890,799,2.1101,high
-122.07,33.86,20,1736,755,1560,1122,8.3605,low
-121.68,33.7,27,4000,2269,813,3258,6.1195,low
-116.43,32.77,19,2878,370,83,35,2.7907,low
-122.8,40.18,41,2593,887,3959,164,3.8239,high
-117.69,35.42,22,602,723,623,876,2.825,low
-122.32,35.7,13,3071,463,933,199,6.5847,low
-116.84,34.52,40,12713,1997,964,1253,7.3141,high
-116.79,32.62,48,2473,1066,2123,1397,8.8115,high
-121.97,34.9,21,1882,285,1754,209,2.5917,low
-123.84,39.0,29,336,2426,1988,1546,2.085,high
-121.95,33.35,40,14684,905,1021,2116,2.8261,low
-117.29,35.76,37,2134,1625,790,1052,5.6336,high
-122.64,36.39,4,5055,1426,1825,370,2.5365,high
-117.95,41.38,28,1984,1083,2084,4012,3.2016,high
-116.66,33.09,39,3762,1049,692,1265,6.0389,low
-117.94,33.07,12,4208,1077,2660,768,5.7812,low
-122.93,33.77,5,1434,506,2399,1150,4.1812,low
-117.74,37.47,18,1104,678,1742,713,1.6111,high
-122.2,36.02,18,1172,2278,1116,718,10.1316,high
-118.04,32.63,37,1102,12,2312,419,4.1378,high
-119.17,39.46,14,5939,1655,1306,847,7.0329,high
-119.59,34.61,2,867,1603,1656,1504,7.9283,high
-122.23,33.89,27,2534,257,3590,377,7.0671,high
-117.0,40.8,52,3616,89,554,1691,7.5385,low
-121.14,36.23,28,2739,6445,4449,252,1.5553,high
-120.91,40.3,31,6082,1453,154,1735,1.6467,low
-116.79,32.86,27,3731,287,1919,1144,3.3036,low
-118.53,39.12,10,1883,1109,3918,598,1.1957,high
-114.59,37.67,35,885,457,664,2169,2.6098,low
-122.6,35.62,50,3921,146,3269,919,2.7545,high
-121.17,34.77,30,8742,1442,298,11,2.7714,low
-118.83,36.86,35,4849,251,2869,25,5.5867,low
-119.62,37.09,26,9614,332,9427,1279,1.6575,low
-123.88,36.23,30,3370,96,3094,145,3.1384,low
-121.0,33.39,2,2785,52,3727,688,3.2679,high
-117.1,36.16,47,3096,1642,6664,524,2.5574,low
-120.06,39.47,30,3581,1704,1117,279,2.0066,low
