longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-118.28,37.26,37,30405,436,3013,1090,2.8427,high
-118.16,33.94,26,7653,489,675,620,4.988,high
-118.19,33.84,35,793,938,1166,525,6.5006,low
-116.5,35.62,48,7281,371,1053,937,4.0625,high
-118.17,33.84,24,2699,1916,977,2452,1.3375,high
-115.84,33.87,33,3009,1273,1047,454,3.2235,high
-118.0,36.18,36,28,323,529,878,1.1602,high
-118.28,35.5,44,2726,232,1819,4616,5.2121,high
-122.48,33.94,8,5831,261,1835,529,3.0426,low
-117.07,37.75,35,3459,325,4715,2,3.1711,high
-117.69,37.96,43,2301,71,1601,211,5.6399,high
-118.28,33.92,37,3412,143,4369,211,3.6176,low
-118.08,33.77,19,2286,343,1933,1104,1.7344,high
-117.64,34.12,44,6408,5,1001,204,2.7305,high
-118.15,33.91,23,2958,419,1717,2410,2.4932,high
-121.98,34.21,35,2472,262,972,503,1.125,low
-118.18,40.05,30,2150,85,3327,231,5.3124,low
-116.56,32.63,16,2086,266,499,1763,6.9935,low
-122.15,39.76,34,4153,284,1584,1067,5.4216,low
-120.48,33.84,11,1300,343,766,574,4.4464,low
-115.88,34.17,21,1645,1134,1484,836,2.0391,low
-123.38,35.51,17,7544,312,2840,343,2.5383,low
-118.11,33.93,39,54,830,1196,235,1.3583,high
-118.28,33.93,19,4841,1207,3760,257,3.88,low
-118.11,37.77,31,36,595,1017,288,5.2361,high
-118.27,33.96,15,4164,388,1429,310,3.7352,high
-118.41,37.67,31,5589,2331,1010,910,2.5365,high
-122.49,33.82,52,1618,492,1264,268,5.4493,low
-118.16,37.78,24,2763,299,4048,500,5.4089,low
-118.29,41.03,35,5258,238,3555,149,4.2782,high
-118.33,38.82,39,1748,454,3780,545,4.6779,low
-117.89,34.26,15,4068,480,806,1467,2.3762,high
-118.15,34.15,42,1922,489,886,163,6.0609,low
-118.14,39.7,13,2834,253,3925,386,4.4595,high
-115.91,36.0,36,5102,1376,2755,347,3.6415,low
-118.13,34.02,28,2240,1357,243,267,3.7266,high
-122.2,34.7,29,3595,523,8656,189,4.337,high
-118.34,37.76,23,2714,280,1128,330,5.5771,low
-118.14,34.03,21,3559,2212,1338,375,4.505,high
-117.87,34.84,42,1089,2826,1459,583,3.06,high
-117.8,34.22,31,4054,501,2819,433,3.3047,high
-118.3,36.46,20,791,245,3256,285,5.2149,low
-117.83,33.84,36,1084,308,2039,512,3.0685,high
-122.41,39.24,34,23915,357,7030,373,3.7464,high
-118.28,33.98,37,2579,1202,194,430,6.8039,high
-122.04,37.41,34,447,275,899,222,6.1968,high
-118.2,37.77,27,1905,382,1222,289,10.3203,high
-122.68,34.0,34,11403,477,2435,125,3.7963,high
-121.7,40.41,43,1633,956,821,125,5.2957,high
-118.19,35.48,52,4702,2055,1229,1989,10.2264,low
-121.61,33.9,36,2898,490,2766,364,8.4284,high
-118.16,33.87,37,1807,512,1492,406,6.3021,high
-116.86,34.2,36,1868,892,2718,212,1.4066,high
-117.26,34.19,36,11115,649,39,289,6.0358,low
-122.13,33.77,38,4108,167,29,969,1.7426,high
-118.35,33.96,39,1647,2530,15037,458,3.4934,high
-121.72,34.83,23,5305,391,1338,404,2.125,low
-122.3,34.12,44,8039,1133,3481,93,4.5272,low
-118.39,34.03,28,4921,393,594,386,4.6781,high
-120.08,33.84,32,1023,690,20,368,4.3264,high
-118.4,37.73,42,5743,398,615,267,5.8123,low
-117.07,37.29,26,3481,518,333,419,3.267,low
-117.1,35.5,43,3708,1215,1257,1529,3.5859,low
-118.42,33.94,34,6893,332,556,340,10.8034,high
-122.41,34.12,41,2453,398,331,395,6.1966,high
-122.98,33.95,37,6442,261,1551,987,1.7802,low
