longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-118.15,37.94,1,4977,10,4033,1381,3.2674,low
-118.3,32.92,10,4391,1454,1050,2826,2.1055,high
-122.12,34.2,52,495,528,404,456,2.7644,high
-118.07,37.54,52,604,427,2194,142,5.9356,high
-118.17,32.85,18,3340,892,1131,384,5.1314,low
-116.8,33.09,3,896,469,1619,2826,3.5529,high
-118.09,35.44,21,2899,267,957,556,5.5798,high
-118.3,34.85,27,2463,287,373,310,2.489,low
-122.64,37.55,24,1003,508,3036,476,2.9453,high
-122.43,33.93,9,2851,1589,1490,577,3.0185,low
-119.67,37.77,9,3719,733,32,933,6.0132,low
-122.07,38.23,3,3473,658,1614,1171,2.5474,high
-120.46,33.84,13,1104,18,1722,471,3.0865,low
-121.49,39.26,34,281,597,3343,396,3.07,low
-119.35,37.32,14,5306,417,381,632,5.653,low
-117.08,34.05,25,3701,1348,2912,222,2.9943,high
-118.84,37.63,27,7397,508,3032,243,3.1779,low
-119.5,34.6,51,772,808,1592,859,5.5647,high
-120.43,38.01,33,949,905,720,1796,1.8667,low
-117.19,38.93,27,2641,1357,4721,3958,7.0469,low
-116.21,38.97,4,1433,1063,123,1447,5.197,low
-118.13,34.7,36,3224,2302,3390,697,2.5434,low
-124.18,34.18,35,2446,123,3628,302,2.7989,high
-121.84,33.85,37,3662,982,1799,532,5.0463,high
-119.06,33.62,28,2496,1420,568,116,5.02,low
-118.16,36.39,52,260,725,2559,3478,4.1053,low
-116.51,34.66,16,2347,378,1732,2140,2.0685,low
-122.49,33.03,52,2583,2971,3033,295,4.6483,high
-118.17,38.51,28,30405,615,23,295,1.6333,low
-122.46,39.68,37,5870,550,4372,619,2.0943,high
-117.94,37.77,15,455,173,621,271,4.8571,high
-121.06,37.9,28,700,2691,1904,247,1.7297,low
-117.9,34.11,16,1676,1432,246,1272,3.0625,high
-115.64,36.12,27,6114,534,820,380,3.0958,high
-122.04,32.74,37,1263,420,1342,808,11.5706,low
-118.26,38.54,23,1692,164,2703,190,2.1767,low
-118.19,36.13,37,2124,346,1433,548,3.1795,high
-122.09,33.71,41,4229,366,746,440,2.8042,low
-117.73,34.11,52,1544,316,1832,1066,1.5114,high
-121.73,38.38,36,6064,1283,128,336,3.9323,low
-116.06,39.74,22,3079,581,3617,395,5.1064,low
-117.66,37.27,21,1910,2460,2347,927,3.5943,low
-119.69,37.51,15,308,759,3019,913,3.8676,high
-120.72,40.95,50,9534,1558,3244,175,2.7236,high
-120.17,37.38,21,2008,665,1666,322,2.4148,high
-123.34,34.01,41,5109,1167,2022,427,5.0739,low
-118.27,38.34,52,2786,277,727,194,10.3416,high
-118.25,33.93,37,3424,1777,488,1228,4.1958,low
-124.14,34.26,16,2521,1042,2806,20,3.7974,high
-122.28,35.23,41,3935,826,483,789,4.8684,high
-115.84,39.11,16,1132,160,1512,853,3.8531,high
-122.26,32.87,52,4759,1261,1808,1269,3.2159,low
-120.66,33.87,33,3516,318,782,1209,4.8875,low
-118.13,40.38,41,4436,131,865,1119,4.1573,high
-116.01,38.54,35,3611,896,398,1027,2.9781,low
-117.9,37.8,27,30,516,3283,2753,10.3329,low
-122.36,33.71,12,2156,1101,230,272,3.1235,high
-118.36,40.78,23,3540,543,9842,916,5.5954,low
-124.09,35.87,16,5616,1349,9671,741,2.1518,high
-117.95,33.78,17,3554,1473,2811,462,3.1679,low
-118.44,32.67,35,3278,435,2406,37,7.266,high
-121.4,37.94,37,3310,626,2126,556,1.5114,low
-121.04,33.11,33,2175,620,4168,635,2.5495,low
-119.02,33.22,27,1118,1307,3114,1257,3.3068,high
-117.9,37.69,24,4356,418,1490,1046,5.5181,low
-120.48,41.38,26,898,404,3298,501,1.5594,high
-120.61,36.23,3,2674,687,737,250,5.1068,high
-117.94,34.08,34,1648,767,302,212,3.5473,high
-118.45,34.14,33,3881,257,1063,1494,3.2625,low
-122.51,34.08,27,5394,678,240,287,2.99,low
-118.61,38.36,52,5782,595,504,154,4.1923,high
-122.26,40.24,37,187,856,2710,1498,2.2357,high
-119.97,32.81,27,4099,623,1176,729,7.0879,high
-122.4,33.67,20,1870,1594,1594,566,2.6172,low
-122.06,32.73,47,2143,1477,1454,309,4.5667,low
-118.04,34.28,31,2440,2690,216,414,1.3386,low
-122.25,40.8,30,2122,321,2649,425,2.8893,low
-116.94,37.94,24,4219,1847,359,1068,3.7031,low
-122.07,41.7,37,2445,1691,2337,795,2.8125,low
-121.15,41.95,18,4181,933,2468,578,0.9797,low
-121.85,33.18,29,333,48,3097,408,6.1091,low
-120.38,34.76,17,2800,573,4486,261,5.0292,low
-120.04,36.54,25,4001,308,1327,139,8.1513,high
-117.91,40.79,15,8850,1101,1891,718,2.4408,low
-121.92,37.65,15,2315,824,1089,617,5.2713,high
-118.24,33.87,25,7187,637,4638,277,3.32,low
-117.05,38.51,24,4641,269,3112,268,2.8519,high
-122.06,33.8,52,3254,194,9,65,2.3036,high
-118.29,33.62,17,985,1286,570,353,6.9322,high
-119.97,37.93,17,6235,1514,359,14,5.5342,low
-121.06,34.07,43,4368,663,124,1341,5.565,high
-122.19,37.72,52,4047,337,2427,1329,2.267,high
-117.52,32.95,4,2857,1016,368,458,6.8075,high
-122.26,33.99,19,940,2344,1704,1287,2.4511,high
-118.14,33.81,39,15572,287,2834,546,1.78,low
-118.48,38.74,2,112,410,1878,73,3.3924,low
-122.29,38.24,37,1910,494,3561,513,2.1101,low
-117.98,33.9,33,384,895,2750,1065,1.6071,low
-117.23,37.9,24,1394,421,370,497,5.112,low
-116.75,39.18,26,1779,2971,1045,547,3.4186,high
-119.58,36.55,35,4501,369,3841,519,5.7018,low
-117.08,33.99,23,1600,2477,2566,400,2.1281,high
-117.66,37.32,46,600,1418,457,912,1.9213,high
-118.06,34.17,16,1892,213,2669,214,2.212,high
-121.92,37.72,21,1306,4171,65,512,1.689,high
-120.24,33.82,43,1983,2009,2897,50,4.0375,high
-118.84,38.02,26,4800,148,7030,476,5.3238,low
-122.45,40.25,47,6902,790,2418,1067,5.193,low
-118.82,34.14,52,1374,954,2142,383,6.0332,high
-122.07,33.55,29,8552,1000,2030,269,1.6094,low
-117.93,36.83,33,2817,232,4369,35,1.8519,low
-122.03,38.31,18,7531,881,3358,433,4.7404,low
-117.27,38.71,28,4651,501,807,843,1.9083,high
-121.95,37.56,26,2186,1159,1044,866,6.379,high
-117.92,36.54,46,2742,127,8656,530,4.7426,high
-119.99,33.54,27,4807,610,115,354,2.4968,high
-118.1,38.31,26,3105,4072,2242,3302,2.3155,high
-118.27,32.61,39,6809,609,682,533,5.6149,high
-116.48,32.71,19,270,1441,1587,1823,3.9143,high
-118.13,37.87,31,4177,1002,1373,136,3.6696,low
-118.99,39.13,27,4650,2634,2783,1753,3.3632,low
-121.04,36.76,16,4078,400,2288,2789,3.83,high
-118.51,39.71,36,2692,486,3173,437,2.9271,high
-120.74,33.61,21,4379,1045,1317,468,4.7228,low
-118.53,33.96,19,700,811,300,941,4.5313,low
-116.06,32.91,18,3774,1096,5525,350,1.5132,high
-118.36,33.93,50,968,1887,2841,2,2.6491,high
-118.06,34.09,34,3995,668,6666,545,2.596,low
-117.42,39.19,36,968,315,1170,192,1.5922,high
-122.26,34.92,5,1255,1103,3502,254,1.9851,low
-119.84,40.94,17,5549,418,2366,1210,1.3333,high
-122.58,33.23,21,1462,1204,1121,1791,7.139,high
-122.84,34.11,11,3236,252,2564,489,3.7857,high
-120.27,37.93,26,883,80,4426,782,3.6384,high
-118.48,33.89,52,1360,119,3793,1605,5.1423,low
-117.33,37.32,29,4405,281,750,810,4.2237,high
-118.25,37.65,35,2742,1017,7540,371,6.3223,low
-119.73,32.81,15,2621,1642,681,901,1.9191,low
-118.1,38.81,6,5484,1106,1755,830,3.2734,high
