longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-116.74,41.86,37,820,2098,1964,120,1.4853,high
-117.56,40.82,35,1938,531,473,825,2.3236,high
-121.9,36.87,20,3199,541,2538,1191,1.8911,low
-116.72,40.5,11,2759,908,3822,545,2.0486,high
-122.54,34.9,26,6082,689,995,979,4.0521,high
-122.18,34.54,52,3926,805,3710,379,5.3077,high
-121.06,41.12,4,1056,231,2815,425,3.5385,low
-122.83,37.83,18,5781,2207,2721,1581,7.0879,low
-118.56,34.84,34,2673,624,3804,660,5.4721,high
-121.39,39.72,9,749,1031,702,382,3.5161,low
-117.31,40.2,32,2664,843,3941,317,3.9904,high
-116.09,40.82,52,1913,308,2421,225,7.8924,low
-117.16,32.71,31,4193,820,3215,1401,1.2863,high
-116.82,33.77,39,1513,1591,3320,616,4.015,high
-122.17,39.79,52,2854,273,2563,2660,5.7628,high
-122.19,39.59,52,4985,636,949,1198,11.0138,low
-116.24,41.43,35,6915,374,4095,1371,3.5739,high
-122.7,34.94,22,1285,1237,1594,318,5.196,low
-118.16,37.97,34,5476,883,1345,701,8.2598,low
-115.73,34.68,44,3627,517,2202,75,5.1418,high
-117.8,38.68,40,1269,1108,2026,895,2.8357,low
-116.6,39.11,38,2069,258,2776,1351,2.6573,high
-115.99,38.75,22,2518,3173,1684,750,2.6573,low
-122.99,40.54,38,1210,1643,1080,1096,4.9833,low
-118.43,35.38,50,9444,264,2607,2426,3.6646,high
-119.58,40.78,41,1381,56,1729,231,3.8719,high
-122.18,37.36,41,3419,155,745,1566,2.9542,low
-115.94,32.82,17,2455,1719,1466,554,3.8247,low
-118.01,36.54,13,670,992,996,83,5.5248,low
-116.31,34.73,37,3960,407,4453,108,1.7675,low
-118.21,36.27,42,8561,1544,1195,262,4.9083,low
-118.27,34.5,14,2263,270,871,765,6.1684,low
-122.73,34.16,27,4333,4386,619,962,5.155,high
-118.86,39.47,30,1051,1510,1498,361,5.5596,low
-117.16,40.91,24,2514,626,1289,559,3.6031,high
-121.11,32.93,42,7208,531,2097,1379,5.0325,low
-123.41,33.28,23,959,728,1702,871,5.0025,low
-117.67,33.58,48,5587,176,3089,310,3.5213,low
-116.49,34.22,26,1250,1238,1257,1442,4.2802,high
-117.55,37.81,30,127,1546,274,955,3.2442,low
-120.17,34.59,26,4994,2747,2897,947,1.2,high
-119.36,32.56,3,1028,735,2719,294,3.0347,high
-116.44,33.76,52,1283,1046,3431,218,5.9915,low
-120.37,33.53,24,2810,1382,4259,29,1.9564,high
-118.18,41.5,41,1119,1978,990,963,2.639,high
-117.1,33.77,36,3720,605,3264,1089,10.4498,high
-117.3,32.96,12,3588,1878,1035,493,1.5284,high
-119.11,36.58,22,16181,563,2150,1243,1.6214,low
-116.93,32.74,25,4801,3170,2181,42,3.5774,low
