longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-119.58,34.04,45,3292,400,774,475,3.4459,low
-118.19,33.98,40,1962,252,2094,263,3.9128,high
-121.96,32.81,36,3113,340,3809,250,3.7359,low
-118.0,34.08,11,7052,289,3844,411,4.559,low
-116.98,35.63,41,2765,6,1704,392,7.7464,low
-118.43,34.09,52,2100,417,989,263,1.7169,low
-118.42,40.35,40,2351,477,2865,2832,5.444,high
-118.19,34.05,14,3597,439,101,559,2.4387,high
-121.96,33.97,16,2426,306,1004,321,3.0824,high
-121.92,38.66,29,1202,497,1771,1022,4.0726,low
-121.3,34.03,5,1970,252,5595,286,3.7277,low
-117.17,38.13,27,631,561,1234,413,3.1189,high
-122.07,34.03,16,5549,444,1520,660,2.2402,high
-121.8,33.77,34,5689,527,809,774,4.4094,high
-117.99,33.94,17,4540,585,2496,261,2.3654,high
-117.25,36.47,42,5813,391,675,418,5.0423,high
-122.32,33.94,44,1817,293,2075,509,2.5481,low
-121.96,34.19,30,6201,472,722,600,2.9228,high
-117.94,33.85,33,1269,295,2072,315,4.0977,high
-118.23,36.27,21,3188,122,2275,396,1.7386,high
-118.38,33.81,19,3471,244,65,629,6.5006,high
-117.98,34.05,9,4192,1461,632,441,5.3062,low
-117.33,34.18,35,3508,1209,2129,1672,4.2935,low
-117.62,32.75,39,4041,476,791,328,2.9565,high
-122.18,38.86,12,247,1028,794,1144,3.1513,high
-119.12,33.99,52,8099,99,793,2890,3.2028,high
-118.12,38.25,23,1084,837,3811,1138,1.4511,low
-118.36,34.08,18,2840,487,1189,286,2.4038,low
-122.07,34.06,45,17579,338,574,236,2.2538,high
-122.41,32.8,43,6817,625,948,255,2.0134,low
-120.96,32.82,10,3641,588,1833,167,3.115,high
-118.43,33.99,11,9559,279,640,399,10.1454,low
-122.06,33.99,14,925,184,153,371,4.0982,low
-118.39,34.01,40,3456,400,1006,440,6.3178,high
-121.25,34.13,16,3363,269,313,877,5.9585,high
-117.93,37.94,33,225,1605,3369,337,4.3009,high
-118.4,33.84,16,10093,488,1341,678,8.6499,low
-118.22,37.87,35,6940,511,1048,493,3.2872,low
-121.05,37.12,33,1545,266,754,379,4.0687,low
-117.91,37.66,16,5998,362,2568,261,6.0749,low
-118.26,34.02,42,3147,404,922,404,2.02,low
-118.98,37.98,41,1920,504,7560,417,5.197,high
-121.77,34.0,26,2024,308,1278,285,4.4211,low
-122.47,33.96,5,3295,421,4952,463,0.6433,low
-118.44,39.37,28,4540,360,6578,303,5.3886,low
-118.18,33.97,34,321,274,1050,548,5.4063,low
-118.3,38.89,15,824,332,2807,425,1.5029,low
-118.37,33.91,26,2485,524,1428,548,7.0565,low
-122.28,34.18,40,2219,199,1507,800,4.6389,low
-122.07,33.96,33,522,651,635,345,5.5871,high
-116.47,36.51,42,898,641,3575,633,3.1204,low
-121.96,34.19,41,1978,460,1498,571,1.9861,low
-117.81,38.56,38,4552,394,2109,157,8.1548,low
-118.29,37.29,18,596,268,4476,255,6.4328,high
-117.13,33.77,11,1240,238,3818,410,8.2037,low
-119.98,33.5,21,4450,591,4985,453,4.1587,high
-120.8,33.94,44,535,256,134,170,8.7974,high
-118.32,34.05,31,1724,1013,1344,259,2.3333,high
-118.86,41.5,14,2394,1721,4723,298,4.1587,high
-118.92,33.54,41,3276,284,596,2497,1.6007,high
-118.15,34.05,23,5948,590,1385,455,1.7462,high
-117.76,34.03,18,1436,230,2038,175,6.8927,high
-117.78,38.36,30,278,1053,3836,1419,2.8036,high
-122.04,38.07,28,3921,48,827,728,5.3743,high
-118.39,33.83,5,4104,199,1762,489,3.0134,low
-118.29,34.07,43,1859,165,624,295,3.5506,low
-118.33,33.86,34,4789,488,867,501,4.2136,high
-122.48,34.18,44,3973,406,2258,516,1.1125,high
-122.07,33.88,21,2869,360,715,532,2.6934,low
-118.4,34.04,35,6246,438,1097,288,1.7402,low
-117.32,33.99,32,4168,223,741,268,1.5846,low
-118.33,33.94,43,667,309,2492,512,4.0526,low
-118.03,34.49,17,3355,489,632,729,3.569,high
-118.28,33.86,16,2973,439,2606,427,4.1678,high
-122.08,37.23,11,806,177,1420,290,2.5769,high
-117.93,34.05,46,2659,370,981,272,6.7703,high
-119.97,37.28,24,954,1910,922,596,3.067,high
-117.08,34.18,26,1668,346,658,285,3.7015,high
-122.29,34.28,10,1888,390,419,162,8.2664,low
-118.14,32.8,28,1787,1488,3959,946,3.7361,high
-117.93,33.77,15,2133,280,192,1067,2.619,low
-118.95,37.75,7,849,604,1798,48,3.2237,high
-119.11,32.82,16,4540,1417,863,251,9.0776,high
-118.32,33.91,24,3162,1645,900,588,4.8283,low
-118.17,34.12,20,6662,349,1449,363,4.0848,high
-118.15,39.64,36,1249,698,891,258,2.7473,low
-122.18,33.93,52,3523,329,214,1791,2.5238,high
-118.13,34.09,52,3283,997,1588,315,3.3702,high
-118.25,34.46,17,5549,413,1267,560,3.0278,low
-117.04,34.37,36,14631,582,1206,330,2.2071,high
-118.43,33.94,25,1619,421,761,405,1.3571,high
-121.1,38.03,15,4366,236,1358,432,6.6155,low
-118.67,34.19,13,8350,464,2948,429,7.3522,high
-122.23,37.59,14,3335,961,186,1086,5.0457,low
-122.41,38.53,52,3064,275,715,109,6.597,low
-122.18,34.13,2,5034,378,669,453,3.9828,low
-118.31,33.83,13,1400,438,275,340,6.2503,low
-118.32,33.95,13,1362,363,1300,428,7.2812,high
-117.04,34.07,36,1574,176,1144,118,2.2661,low
-118.1,39.05,15,517,1450,1838,673,1.4511,high
-122.49,38.5,39,3047,1293,400,377,5.8541,high
-123.03,37.35,47,4410,413,1415,345,4.2578,low
-118.42,34.18,27,1737,216,3580,287,3.9728,high
-118.32,34.02,18,14556,115,826,268,6.7247,low
-122.07,34.18,17,3597,202,1407,51,4.6875,low
-117.8,37.86,34,2264,205,5860,304,6.0137,low
-117.27,34.19,34,3552,379,3200,170,5.5684,low
-118.13,37.94,36,8850,304,1397,1023,2.8229,low
-118.46,34.03,36,2693,319,2124,428,2.0161,low
-120.28,34.6,38,1814,661,396,340,5.6228,low
-117.04,38.01,40,9534,257,2001,403,2.2619,high
-118.34,33.84,27,2424,338,611,497,2.6689,high
-117.12,38.23,28,6823,2979,900,1557,2.5434,low
-122.07,33.93,41,1574,370,1402,342,2.8528,low
-118.29,34.05,16,2341,199,971,72,3.6364,high
-120.43,33.79,35,3106,321,2709,326,5.4834,high
-120.71,34.01,35,2694,403,2877,219,8.1782,low
-122.48,34.09,25,4415,349,2051,382,3.4698,low
-122.28,38.11,22,1084,3098,2104,920,4.0911,low
-121.79,34.16,19,2373,391,1398,398,3.8516,low
-122.14,34.02,36,3881,257,921,456,4.6182,low
-118.36,38.72,45,1715,258,400,414,4.2062,high
-121.81,36.83,17,3943,666,339,328,3.3026,high
-122.01,37.37,25,6123,1302,4771,509,3.4234,high
-114.59,33.98,15,5471,485,744,314,2.881,low
-118.31,35.19,15,7430,1285,900,270,2.6397,high
-117.68,34.67,36,966,438,373,358,4.1321,low
-122.01,34.14,41,2098,513,822,179,2.8528,high
-118.42,37.81,35,922,279,5325,274,3.4808,high
-122.09,34.11,20,21113,1196,179,1804,5.1315,high
-118.16,34.05,23,1892,561,1073,338,3.0729,high
-119.69,33.83,11,2075,255,495,2299,4.6908,high
-120.94,34.05,41,904,505,3386,319,3.2652,low
-122.08,39.1,38,1241,454,583,350,3.1944,high
-121.98,39.17,27,142,673,1285,369,8.0727,low
-118.19,34.11,17,1207,516,215,581,3.0096,high
-118.16,33.81,21,2550,487,4476,1735,4.2837,high
-118.41,33.91,34,1245,311,1051,285,1.3708,high
-118.07,33.78,15,3201,317,1300,345,3.3553,high
-118.16,34.06,22,3488,415,6068,221,2.2566,low
-118.44,34.09,18,5200,399,1792,129,3.9443,low
-122.13,39.75,14,344,270,874,275,4.2829,low
-121.27,33.96,12,1900,1178,2672,259,4.0074,low
-117.09,37.76,26,5957,155,1325,132,3.8618,high
-121.9,34.27,33,2853,238,1683,316,3.5611,high
-118.31,37.67,27,7490,1881,1124,300,4.4408,high
-118.43,35.18,43,1545,90,635,424,4.0231,high
-117.88,33.84,44,4600,290,124,367,5.0877,low
-122.42,33.9,20,861,427,1137,1004,6.213,high
-122.28,33.94,26,1478,370,1056,1153,4.569,low
-122.13,37.96,14,2008,1118,4404,522,5.338,low
-117.91,34.25,10,2001,419,504,447,8.003,low
-117.81,39.4,15,1048,207,527,357,5.0106,low
-114.61,38.81,31,1958,240,526,250,2.8528,low
-117.95,34.13,33,3506,610,1142,464,2.2121,high
-118.21,34.05,21,5652,602,677,326,3.9205,low
-120.96,36.99,34,1160,351,5019,2447,1.9145,high
-117.11,40.22,42,1237,459,3591,273,1.6483,low
-122.1,37.97,20,2397,342,610,1150,4.7768,low
-122.44,37.78,35,1788,3078,2087,342,5.979,high
-118.29,34.18,35,1568,1001,715,454,4.8703,low
-118.41,33.83,22,18767,386,298,416,2.6997,high
-117.64,34.28,41,4234,187,921,677,5.5292,high
-117.82,34.01,43,3979,213,2697,346,2.8372,high
-122.45,33.97,26,2789,479,1091,162,2.3506,high
-117.08,33.89,22,2873,453,1738,325,1.3281,low
-118.09,32.75,16,24,328,1052,354,7.4201,low
-118.21,34.09,13,2659,343,1614,208,11.1077,low
-122.09,36.56,26,3481,825,23,503,3.7143,low
-118.99,34.02,44,3148,258,4225,171,4.0542,high
-118.31,33.89,17,3014,361,1734,273,5.25,low
-117.98,33.95,18,2691,1193,1154,269,3.8156,low
-117.07,34.06,33,2690,491,1320,1288,3.3793,low
-122.03,32.85,45,2515,1176,2047,718,4.5192,low
-118.19,37.85,27,3172,472,200,419,1.9741,high
-117.96,34.06,10,3672,299,6161,568,2.2768,low
-121.25,33.97,35,6433,560,2681,261,4.1339,high
-118.15,34.19,35,3163,410,3615,200,2.7069,high
-122.45,33.99,44,1995,320,1568,133,5.5842,high
-118.19,37.66,33,6186,426,921,346,6.0842,high
-122.23,34.07,38,1901,616,533,380,2.4952,low
-118.36,33.93,34,1075,447,1969,236,2.1615,low
-120.91,37.73,25,1049,407,3460,488,5.1645,low
-118.3,34.09,34,3284,1569,2775,491,5.1265,low
-118.18,34.18,9,1211,2252,4116,254,1.9631,low
-118.3,39.31,27,2432,2190,927,520,2.2857,high
-118.25,34.12,10,3938,284,1699,498,3.1346,low
-120.21,37.74,13,1621,203,930,1138,5.2835,low
-118.32,33.83,13,1877,472,2400,463,4.4292,high
-121.44,38.76,20,3014,862,1363,132,4.0109,high
-117.95,34.0,24,1619,386,1219,231,2.7336,low
-118.49,33.81,18,4464,399,573,171,5.1815,low
-122.45,33.75,26,1191,654,1639,1199,7.3861,high
-121.99,33.79,25,3481,510,918,279,10.9704,high
-118.46,39.79,47,6091,3923,1490,372,3.0139,high
-118.43,39.65,44,3148,501,1237,76,7.9885,high
-122.8,34.19,44,3571,328,2133,1243,5.0357,low
-118.3,34.13,13,3838,352,1912,317,1.6078,low
-119.01,34.1,29,2346,723,3670,1339,3.0134,low
-121.89,34.06,24,3419,238,550,250,3.4444,high
-122.23,37.06,24,720,325,5247,1157,4.0927,low
-117.36,34.12,36,3600,444,2118,1088,6.0298,high
-118.03,34.16,14,2114,206,899,319,3.3844,high
-121.88,34.44,40,1368,288,624,960,0.9675,high
-118.36,34.12,41,1629,958,1008,1105,6.2893,low
-118.27,38.25,35,4931,2477,8733,1538,1.1957,high
-117.86,34.07,41,2116,764,1305,249,1.25,low
-119.76,33.99,23,3868,330,286,132,1.6981,low
-121.87,37.28,27,161,1293,1484,1458,2.4414,high
-118.4,34.13,37,9053,556,764,449,5.3119,low
-121.88,34.04,26,2010,2123,2936,1170,9.3125,low
-122.12,37.68,15,1560,842,4052,1078,10.3416,low
-117.93,34.07,11,1676,316,1128,239,2.9167,high
-118.42,37.8,23,819,242,134,1919,4.8304,high
-118.84,37.73,28,3747,1201,1991,484,3.6335,low
-123.07,40.65,15,662,242,7174,72,1.8519,high
-117.13,37.34,16,6649,2226,3873,257,6.1265,low
-118.17,33.87,41,1356,362,891,287,2.4814,low
-122.06,34.04,52,2690,543,624,459,2.2652,high
-117.98,34.19,13,1947,460,3868,484,4.9205,low
-117.86,33.92,46,2426,510,631,265,1.4419,low
-118.38,34.18,35,358,273,1651,1178,3.7348,high
-122.31,34.09,27,28,562,3668,82,3.628,high
-118.21,34.16,36,1502,475,940,859,3.3713,low
-115.38,33.99,20,5436,1144,8824,387,6.0487,high
-118.27,34.27,28,3774,508,7679,308,2.4814,high
-121.95,37.42,18,2185,791,1003,105,3.675,high
-118.3,38.66,11,4061,486,1036,273,0.9817,high
-118.39,36.52,12,2621,182,2667,981,6.3794,high
-119.08,33.97,10,3603,131,2444,605,6.7181,high
-121.88,37.33,16,943,588,814,326,2.052,low
-122.02,33.96,17,1349,460,609,602,4.7083,low
-117.22,33.89,52,492,189,4885,235,1.7418,high
-118.32,34.06,39,2673,462,520,509,2.1635,low
-118.13,33.98,41,5665,471,16122,1359,3.108,low
-124.18,34.08,32,1991,641,1003,305,4.7647,low
-118.36,34.08,32,1924,269,1235,606,7.1924,high
-117.86,37.73,32,3113,304,1782,176,7.5177,low
-116.63,34.23,21,1440,434,312,424,6.2579,high
-117.05,34.15,16,3415,325,1316,502,5.269,high
-118.41,33.49,21,948,74,2417,1291,4.8152,high
-118.39,37.63,32,2378,458,3237,538,10.5815,high
-121.89,37.74,19,1574,170,1158,255,5.6038,high
-122.29,33.93,28,1759,438,1234,361,5.0827,low
-116.09,33.83,17,1425,561,1380,1157,6.6704,low
-118.17,33.88,22,2337,1655,2140,233,2.7011,low
-122.47,34.06,20,6809,478,1640,395,6.629,low
-117.87,34.01,52,1209,745,2957,447,4.89,high
-117.92,33.99,28,2851,1060,1014,535,3.2386,high
-118.09,34.13,28,4193,407,83,757,9.272,low
-122.01,33.88,32,1120,434,1090,423,3.1286,high
-118.37,34.18,40,4034,331,1128,306,5.9449,high
-117.67,34.01,52,2224,552,761,483,4.2006,low
-122.06,35.36,35,6027,1717,2517,959,4.0968,high
-118.25,33.95,18,610,544,3819,315,3.5804,low
-118.21,33.89,20,746,611,444,316,2.1579,high
-117.05,34.07,43,246,136,2145,365,6.9308,high
-117.95,34.01,44,4096,346,2420,948,5.6677,low
-118.43,34.07,20,2558,478,1040,361,2.0347,low
-120.04,34.09,37,3303,285,531,344,1.5676,low
-118.03,33.92,41,3168,997,744,273,3.475,high
-118.14,38.2,30,2647,992,702,456,10.1447,high
-118.31,34.04,11,956,413,1077,334,4.75,high
-116.19,34.09,40,3656,1385,3928,672,5.9196,low
-117.13,34.18,12,1297,277,1329,326,0.9566,low
-121.91,34.01,13,2788,574,981,360,2.2746,low
-117.71,40.12,41,4915,825,1092,268,2.9243,high
-121.77,33.81,38,2105,351,2304,159,10.1454,low
-117.45,39.07,32,2664,2111,1738,1239,4.1379,high
-121.83,33.96,43,2536,800,1048,266,2.4886,low
-118.1,37.75,28,1504,214,5917,256,0.9675,low
-118.22,37.79,35,2668,512,994,222,0.9218,low
-122.16,34.1,25,1637,335,2517,755,3.5521,high
-118.38,40.74,30,1859,340,1225,4204,3.96,low
-122.35,37.12,34,979,150,1048,252,5.5925,high
-116.99,32.8,39,596,1480,3258,1144,5.1811,high
-118.47,32.95,32,1457,607,2729,278,3.7974,high
-118.27,33.94,41,3539,338,938,452,6.1175,low
-117.27,34.13,20,4794,291,946,235,4.7083,high
-123.02,38.63,11,4538,272,3335,476,2.895,low
-118.46,33.97,10,1995,308,957,338,4.875,low
-118.1,33.87,20,1243,669,435,770,15.0001,low
-117.07,34.09,27,3979,270,1497,267,3.8542,high
-118.15,34.04,40,680,342,816,338,9.6885,high
-122.25,32.94,14,2559,102,2355,411,4.7241,high
-118.19,34.21,25,3364,843,538,314,2.2974,high
-116.67,36.95,45,5258,307,2038,419,5.0359,low
-118.36,33.88,19,2869,301,1123,509,2.5434,low
-118.46,37.95,18,895,346,9135,132,2.6923,low
-118.36,34.1,17,940,346,874,448,4.1289,low
-119.59,41.41,11,3891,390,1117,1337,3.0897,low
-118.31,33.84,34,1244,512,1078,124,1.8783,low
-118.26,34.05,20,3331,370,1093,200,2.8125,high
-118.2,37.76,30,2001,611,586,443,6.2475,high
-118.19,37.86,16,3730,220,2038,454,5.5584,low
-118.03,33.26,32,1550,338,733,140,3.8158,high
-117.28,40.87,16,462,390,974,386,1.186,high
-119.71,41.66,17,3395,891,1484,400,0.9166,high
-118.38,34.04,42,1841,329,858,336,1.6094,high
-121.97,34.1,13,1299,367,1484,2036,5.1418,low
-119.71,34.24,35,3417,456,125,261,2.6852,high
-117.91,41.66,38,2159,2961,2426,367,4.5427,low
-118.32,34.02,26,3250,481,1317,367,3.9167,low
-118.1,34.15,16,4071,1027,774,1107,5.285,high
-121.78,33.95,26,1629,398,1129,340,2.9591,low
-118.1,33.89,34,861,395,1002,1031,5.0384,low
-118.41,33.89,44,2028,399,469,388,4.7773,low
-118.32,37.83,17,3705,588,1990,386,3.9211,low
-118.38,33.85,27,786,338,2770,328,2.052,low
-118.19,34.04,43,3800,880,880,311,3.0161,low
-121.96,34.16,12,3559,537,3037,232,3.9727,high
-118.46,34.02,12,3976,428,527,377,3.6548,low
-121.96,33.89,16,3275,360,323,432,3.3989,high
-117.75,33.78,40,952,310,2805,296,2.774,high
-116.01,34.11,20,5287,379,815,675,2.6964,high
-118.43,34.1,24,1579,328,3473,358,2.0458,low
-122.25,37.91,10,2226,488,1463,242,6.4514,high
-117.25,34.04,17,1471,578,1216,400,3.0313,low
-117.45,37.96,14,4045,1570,2661,452,5.1755,high
-118.21,33.98,35,4428,209,1370,86,10.3894,high
-118.16,34.02,38,3275,280,2722,174,4.0982,low
-118.36,34.05,41,3192,1289,1677,321,6.3277,high
-122.19,40.6,46,6526,347,1814,1149,6.3702,high
-122.25,34.04,44,11976,414,517,267,6.6727,high
-119.77,33.82,27,4193,358,1070,145,7.4947,low
-118.31,34.15,40,1047,477,219,213,1.2875,low
-118.32,34.26,23,1064,316,1005,491,2.166,low
-118.24,34.06,17,135,443,1509,457,1.808,low
-118.42,37.85,40,15018,299,1132,819,3.2652,high
-117.71,32.79,17,760,550,678,459,3.9079,high
-122.08,34.05,35,6108,320,764,420,2.918,low
-118.16,34.19,15,8072,1031,1376,1022,3.0704,low
-118.47,33.94,28,2624,518,755,288,3.1766,high
-117.08,34.05,19,4510,689,943,732,4.5427,low
-118.18,35.65,23,1199,884,1724,264,1.4481,low
-118.36,34.14,33,2734,4055,799,655,4.8,high
-120.51,34.04,45,16289,345,2543,1228,4.6429,low
-118.3,34.19,30,370,317,1836,275,8.1039,high
-124.02,34.2,14,1323,1980,3385,365,7.1924,low
-118.23,34.27,40,3137,428,2046,2426,10.1241,high
-118.43,34.06,41,1833,822,855,431,5.2134,low
-122.28,34.12,14,1591,1075,4970,585,3.1653,low
-122.12,34.09,22,1678,403,892,493,4.9844,high
-123.1,33.95,23,197,1062,1124,313,3.8837,low
-122.9,37.78,13,960,386,695,496,3.18,high
-118.29,34.2,10,4569,2477,3096,295,5.2803,low
-122.01,34.1,32,2105,271,1308,471,3.153,low
-117.9,33.79,33,3440,8,2591,448,1.1471,high
-118.14,33.76,52,2426,785,1449,251,3.9041,high
-117.38,34.06,38,3154,228,515,360,7.7889,low
-118.01,33.91,31,5927,214,515,268,6.8927,high
-122.49,40.28,35,4031,612,847,253,2.162,high
-118.43,34.1,20,4041,297,1795,301,1.4719,low
-118.39,34.21,36,4424,489,1007,484,8.9955,high
-122.29,34.08,16,383,551,959,531,4.2042,high
-124.22,34.03,45,3271,221,2769,279,1.7446,low
-119.54,33.97,39,2084,623,4790,277,5.1315,low
-121.03,34.04,28,513,483,7030,143,2.6923,high
-122.31,33.81,43,2268,528,1683,397,3.5076,low
-118.35,33.79,23,2088,320,584,2,5.5342,low
-116.46,34.04,43,830,203,6083,5,6.5648,low
-120.43,35.07,37,4411,554,5558,316,5.9024,low
-118.11,34.03,22,1252,329,780,1239,6.0762,low
-119.84,34.03,36,762,386,1149,552,2.1641,low
-117.82,33.2,15,1528,393,705,470,4.7094,low
-118.18,33.88,24,3223,569,3280,269,5.6403,high
-118.44,34.11,44,4249,326,1492,212,9.042,high
-119.35,38.61,19,2133,490,3784,2221,2.0286,high
-118.41,34.2,43,1955,336,3864,468,4.8125,low
-119.22,34.06,23,966,427,594,401,2.6452,low
-120.45,33.1,31,2907,380,119,328,1.3729,low
-121.96,34.06,18,3007,1611,811,268,3.6273,high
-118.27,33.81,5,908,320,1428,273,6.1265,low
-118.38,33.97,37,1697,490,1940,400,5.6754,high
-118.32,33.77,44,1459,329,2203,700,1.4821,high
-118.4,34.04,24,4193,230,1130,232,1.5739,low
-118.09,34.06,39,4759,447,921,417,2.119,low
-122.42,34.12,14,1775,272,2400,982,2.9539,high
-117.23,33.93,14,4300,552,884,340,3.6275,high
-118.15,34.08,24,9003,397,1669,425,7.1621,high
-121.12,35.61,16,3128,325,2783,650,8.8115,low
-118.19,34.19,20,1672,502,2082,353,2.2768,low
-117.63,33.84,5,757,75,794,1357,6.6085,high
-116.3,34.01,41,321,368,1225,451,2.8871,high
-118.03,33.79,40,4038,590,2497,2200,4.3942,high
-119.0,35.75,39,4595,451,1073,2497,5.4939,low
-122.42,34.04,41,830,2161,671,918,4.0208,high
-122.28,34.98,37,279,839,1319,487,1.1458,low
-118.46,34.03,41,3357,149,1158,429,6.359,high
-118.19,34.2,52,1059,250,3907,325,2.902,high
-118.2,33.89,37,1594,487,1103,590,3.3066,high
-118.19,34.09,44,987,316,893,620,3.1728,low
-118.2,37.74,35,10110,271,1171,352,7.8774,high
-116.56,33.71,17,669,225,1761,151,2.95,high
-118.29,33.77,14,7935,399,1694,2676,5.542,low
-118.23,32.8,26,1313,390,2703,258,3.1086,low
-114.55,39.76,32,3420,427,3804,1775,6.1009,low
-121.96,34.18,43,2573,4522,2736,280,4.7022,high
-116.32,34.43,29,1129,1259,1487,208,1.9867,low
-122.25,34.07,27,2259,383,1275,342,4.0687,high
-118.21,33.99,44,814,427,689,352,3.9185,low
-118.43,34.03,30,3409,312,5032,353,7.0907,high
