longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-121.17,35.28,52,8850,94,295,1458,6.0723,low
-117.72,38.8,30,3872,1385,583,573,3.558,low
-117.53,38.65,19,1553,2782,2750,345,2.0987,low
-120.53,33.49,28,4247,171,1726,53,1.0208,low
-116.66,41.77,12,2754,95,2916,1759,4.43,high
-117.7,38.96,25,3077,1457,3427,976,5.4372,high
-123.24,40.48,37,3965,1151,3223,1008,5.3316,high
-124.14,37.41,44,7812,147,1210,767,2.595,high
-122.05,36.71,34,2841,110,455,815,5.7309,low
-121.99,40.06,38,5584,954,1890,1635,1.9643,high
-118.15,36.25,28,2253,160,2860,1067,3.4031,low
-122.68,33.23,42,6663,928,712,478,5.2732,high
-116.94,41.06,37,3757,1516,3993,1598,2.0227,low
-123.82,34.12,48,1003,1812,484,566,6.2178,high
-120.07,33.19,30,1046,96,1831,2019,2.7344,high
-120.29,37.29,1,4624,999,516,1986,3.3203,low
-121.16,33.04,44,1009,115,2645,1377,4.8359,low
-119.42,33.25,18,4910,1012,2280,719,1.7696,low
-122.8,35.42,31,1994,108,1481,2742,3.6437,high
-121.35,33.75,52,1133,910,255,1493,4.1779,low
-123.23,40.63,1,4657,1052,7427,987,6.0199,high
-122.59,34.2,34,630,234,3087,1459,2.2656,low
-116.42,40.12,2,246,2866,3572,1178,2.8056,high
-116.31,34.56,47,2441,308,176,618,4.76,high
-117.9,36.92,3,4718,557,1248,599,5.9214,low
-122.03,33.77,25,850,1292,1295,418,3.8239,high
-123.08,39.61,41,7804,1301,2465,950,2.3981,high
-121.0,38.87,52,7178,721,1869,788,1.3894,high
-121.93,37.14,44,3727,673,119,374,9.7821,low
-118.99,39.52,48,1441,1243,1616,535,5.0118,high
-115.52,37.54,20,2515,167,2843,91,4.7319,high
-116.29,33.14,39,3483,221,804,1806,4.485,low
-120.8,39.47,3,1452,631,2609,1093,5.587,high
-120.16,36.57,23,6871,1533,657,1907,2.3824,high
-124.14,39.34,5,3199,936,2350,649,4.7738,high
-121.94,41.12,25,2338,218,1050,1064,9.0702,low
-117.67,38.18,50,3302,1599,301,455,5.8587,low
-119.59,35.74,12,6679,1000,872,373,6.8429,low
-122.68,37.12,27,964,1274,198,795,1.7898,low
-121.44,40.66,20,769,5471,1547,360,5.2321,low
-117.04,35.02,51,1694,531,1378,1455,3.2481,low
-121.67,33.22,31,3900,691,2142,650,1.1806,high
-115.93,38.86,33,4597,343,3253,26,2.3304,high
-122.9,37.16,46,1655,65,63,243,6.1785,low
-119.91,39.04,26,4169,2408,6763,296,6.9741,low
-120.79,35.72,34,3521,145,284,547,5.0427,low
-121.71,40.18,33,491,2782,74,1238,2.6477,low
-116.92,33.4,15,1707,1468,3985,1215,0.6991,high
-116.29,33.93,46,1584,1234,1609,6082,2.1781,low
-121.46,33.19,33,11353,295,1668,1287,3.1467,low
-118.7,37.2,31,4193,1165,2663,1874,3.2937,high
-116.74,36.0,12,741,1572,1160,1753,7.7517,low
-118.79,33.82,36,1982,522,902,14,3.6512,low
-117.61,36.45,43,222,1395,1891,1032,3.2028,low
-122.34,36.19,36,966,1110,2860,1112,4.3009,high
-118.5,37.06,26,7957,1018,4749,793,5.5057,high
-116.21,33.02,50,15572,269,1716,1151,5.3307,high
-116.12,38.13,20,9614,910,403,856,6.3538,high
-123.04,39.8,31,3232,1635,566,1068,6.1552,high
-121.35,33.15,40,2248,2276,2109,1470,5.6921,high
-118.92,37.4,12,4567,297,6234,469,2.6765,high
-119.89,36.18,22,2948,598,4332,1060,2.0577,low
-118.5,40.92,12,4047,821,2575,552,2.9044,low
-121.81,40.31,46,116,830,2266,1837,4.4896,high
-117.37,35.19,39,2879,2193,132,616,2.5787,high
-122.78,35.44,47,6213,3079,1118,1222,5.137,high
-121.52,33.73,4,4122,784,1705,317,7.0318,low
-117.92,34.88,34,1630,748,1877,1272,2.3693,low
-119.44,34.22,48,1358,1156,409,5358,1.1979,low
-118.0,32.75,20,2675,53,2474,294,5.9357,low
-120.48,34.13,45,3679,2726,1626,111,1.3967,high
-122.02,35.73,17,4041,98,1224,1439,6.603,high
-115.46,38.44,44,1039,978,2359,1427,5.035,low
-119.07,37.13,11,1204,1055,8686,2359,5.311,high
-117.6,32.59,19,2163,1572,3089,842,2.8095,high
-122.65,41.46,11,513,256,673,2452,3.8531,low
-123.41,40.78,35,3189,470,1045,318,5.5191,low
-122.32,38.56,10,2782,3559,3548,643,2.6385,low
-118.73,37.47,14,1882,453,2128,1351,5.5507,high
-121.34,40.43,8,3062,1361,1859,838,9.8214,high
-117.59,41.79,22,4505,441,2748,278,1.4063,low
-117.68,34.48,31,2929,260,414,1699,7.508,high
-120.11,37.69,10,3202,281,2999,916,1.4766,high
-121.41,41.92,50,3269,1415,1837,80,3.0707,low
-117.76,38.84,22,2756,1494,1371,1170,4.2188,high
-121.93,41.41,36,4055,450,1198,163,4.1148,low
-120.83,34.09,18,4388,972,2464,52,6.9584,low
-121.86,36.52,26,1003,1509,1531,105,5.1249,low
-123.41,37.93,12,1922,575,1990,1498,2.7625,low
-122.12,40.78,11,2270,39,640,584,3.9327,low
-124.15,34.23,48,1385,17,737,458,1.7642,high
-116.14,38.25,20,282,689,400,730,2.0174,low
-122.45,34.3,50,1763,1802,778,1241,3.5046,high
-119.85,39.94,2,4461,1028,5756,1184,10.1007,high
-119.07,32.65,52,2887,293,1169,510,5.036,low
-114.66,36.2,34,3318,833,495,89,2.6573,low
-121.98,38.77,49,3063,839,4523,802,8.4889,high
-116.38,38.17,43,3662,1148,1851,520,4.2263,low
-118.79,35.17,42,1186,1257,1268,325,6.1237,low
-117.16,40.97,18,2107,871,3415,1524,2.7413,high
-121.39,35.24,43,2043,2075,1732,1229,3.7931,low
-116.08,39.78,42,9849,1307,1740,431,4.5721,low
-119.41,38.17,3,800,967,1113,1267,2.4545,high
-119.54,38.74,32,961,85,2175,1142,11.3074,high
-122.32,34.64,49,7003,986,1817,1377,2.5192,low
-122.71,34.07,19,3817,234,2673,659,5.6402,high
-118.03,40.6,38,1563,79,7600,23,4.2121,low
-116.34,34.73,36,23915,1642,239,1279,5.7157,low
-120.47,40.34,19,6640,351,599,982,5.3062,low
-122.05,41.6,46,911,1077,2537,890,1.3583,low
-121.72,41.79,7,4443,526,2805,1517,3.6791,low
-120.66,32.62,32,355,967,951,1243,3.8171,low
-119.15,38.66,26,18,301,420,1266,1.6488,low
-116.14,38.26,17,838,3335,2178,1469,7.4559,low
-116.2,41.03,34,152,1003,3420,711,2.1,low
-118.8,39.78,37,1466,2628,1808,375,1.4423,low
-117.12,36.82,1,2933,819,1843,2118,1.4934,low
-123.35,36.34,46,382,412,2718,1506,2.1771,high
-121.68,39.26,30,3299,1685,767,396,7.7201,low
-119.19,35.91,23,2009,807,438,898,5.6902,low
-120.3,37.27,17,1040,734,342,1375,2.6296,low
-124.23,40.25,19,5923,1199,1981,1044,5.6637,high
-118.64,34.2,16,576,1877,2994,999,3.6289,low
-115.54,37.36,41,850,334,934,2964,2.8247,high
-117.09,35.82,36,1854,1035,1560,370,2.5804,high
-118.92,34.04,27,6275,337,2600,351,1.4867,low
-115.37,35.52,39,2833,913,3298,934,8.7939,low
-121.51,38.55,38,2901,636,688,921,3.4145,high
-119.48,39.67,24,2602,2124,596,724,4.2404,low
-119.15,33.1,14,696,1529,1257,675,5.7072,low
-120.7,38.8,52,4873,66,468,913,2.3266,high
-118.96,36.94,7,2575,729,2587,214,6.0571,low
-121.27,36.34,38,1446,1106,2773,953,1.1479,high
-119.6,35.86,10,6163,921,1994,1126,4.85,high
-115.53,35.51,29,6672,162,2327,1142,6.1935,high
-120.54,33.05,25,2431,513,28,459,3.7687,low
-122.58,33.85,45,8626,495,1027,83,5.8972,high
-120.07,32.62,5,998,1976,972,1228,4.0197,low
-119.7,41.36,35,5209,1069,6085,1639,7.6917,high
-121.28,34.96,15,4944,738,635,283,1.3807,low
-121.58,37.56,35,909,187,326,224,3.6449,high
-120.56,36.19,1,4991,1468,4985,198,3.8788,high
