longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-122.48,37.88,34,1529,237,776,372,2.9934,low
-118.31,38.03,28,1580,367,1006,455,4.3362,low
-117.1,35.52,34,3479,317,2609,410,5.0081,low
-117.21,33.89,52,3878,491,1092,1219,3.5192,low
-122.07,34.22,52,2720,365,617,191,2.9973,low
-121.29,33.99,13,2003,1001,905,229,6.6265,high
-122.54,33.96,23,2479,304,1292,484,6.3528,low
-117.25,33.73,32,5036,260,1409,647,1.5972,low
-117.28,36.79,52,2020,724,999,477,3.425,high
-121.31,34.04,35,865,1084,1291,397,3.305,low
-118.4,34.15,41,3066,648,714,408,3.2305,low
-122.53,34.08,36,2756,1946,2827,90,2.4107,low
-118.39,37.79,29,1098,285,1002,380,4.9153,high
-118.28,37.3,13,1705,469,3369,488,4.9271,low
-118.29,34.06,34,3523,272,791,1696,3.1373,low
-122.13,34.18,4,4822,216,805,767,1.8393,low
-117.21,37.71,34,1170,327,1065,396,2.2269,high
-121.79,34.24,18,2741,260,700,234,2.6101,low
-118.41,34.08,36,1790,261,2039,311,3.875,high
-121.29,33.98,28,1940,711,1056,378,5.431,high
-122.23,33.71,15,5257,264,937,209,3.5982,low
-119.32,34.19,26,1429,50,2017,351,4.6417,high
-117.93,33.78,15,4224,570,952,347,0.9283,low
-121.31,38.47,26,4047,337,1021,1245,4.4831,low
-117.4,36.8,16,835,1164,4483,1466,2.0938,high
-121.85,32.73,40,1852,334,13251,121,4.8152,high
-122.41,37.35,24,407,190,1208,503,1.9727,high
-122.24,34.2,30,652,409,753,283,2.1293,high
-122.2,37.74,52,1793,366,2079,2812,2.8237,high
-117.93,32.8,44,5051,6210,796,389,2.6823,low
-121.93,37.35,10,1703,274,3094,943,2.4497,low
-118.23,37.33,17,1564,419,899,429,5.2321,high
-122.08,33.6,52,6840,646,972,488,3.5859,high
-121.28,33.93,45,2122,168,1697,654,4.2614,high
-116.39,34.07,52,3974,871,1043,503,3.0602,high
-118.13,34.1,47,2016,545,2302,264,6.9014,low
-122.0,37.97,39,388,367,3895,502,5.3344,high
-121.46,35.63,36,2874,725,1725,451,4.1807,low
-117.19,38.58,24,5548,466,1651,1252,2.9632,high
-118.45,33.89,29,2720,718,1344,420,9.2189,low
-117.09,34.0,29,2229,684,909,196,2.5991,low
-117.84,32.73,41,6761,303,5674,261,6.0722,low
-118.15,38.62,43,15,440,1266,337,2.8903,low
-121.24,33.02,50,3000,518,1311,1001,5.1675,high
-118.16,34.14,19,3596,535,655,282,1.8156,low
-118.34,34.21,20,1390,1253,1163,154,2.7374,low
-117.67,33.74,52,1404,355,1301,200,4.5347,high
-121.21,40.2,33,17339,1685,699,136,4.5581,high
-117.25,34.28,26,1548,228,733,352,1.625,low
-122.24,32.8,8,1574,480,287,637,4.4102,low
-118.36,37.74,18,1607,428,713,422,1.8692,high
-122.18,33.9,15,698,283,2296,379,2.7198,low
-118.29,34.15,44,1116,347,1221,174,2.0172,low
-121.99,34.25,49,4000,896,275,388,5.1929,low
-117.81,34.25,16,1664,345,2928,25,6.5143,low
-124.22,33.72,13,1997,762,1205,742,1.4688,low
-120.07,34.12,29,3004,276,3026,237,4.5547,high
-121.39,35.52,16,1384,488,569,454,2.4492,high
-121.95,37.62,35,2654,153,272,475,4.5987,high
-117.24,33.93,16,2777,622,3412,304,2.8438,low
-118.2,33.92,13,1715,1214,1468,294,3.0724,high
-117.27,34.28,52,8193,480,826,259,5.3374,high
-118.21,34.17,39,1108,225,1432,1223,3.2135,low
-122.47,34.44,16,1681,234,2687,343,2.6111,high
-121.84,37.98,35,2050,286,446,217,3.725,low
-116.37,34.27,33,2679,455,2526,90,2.7353,low
-117.32,34.57,32,2263,57,2616,73,1.6184,high
-118.2,33.86,33,1587,398,1085,202,5.0092,low
-117.37,37.25,52,303,599,1582,407,5.1999,low
-118.15,34.09,29,4491,170,3327,259,5.8509,low
-118.33,34.2,35,1664,624,1603,593,1.8818,high
-116.24,38.67,16,3596,591,612,42,4.2614,low
-117.88,34.0,38,2114,1259,1639,510,3.4286,low
-117.12,33.84,39,2827,633,2024,1698,2.2179,low
-121.91,37.25,24,6433,574,2465,140,3.8681,low
-122.22,37.34,34,897,892,784,448,6.5501,low
-117.32,38.51,18,2258,642,450,568,6.9324,low
-117.06,32.74,22,3318,317,1398,391,4.7639,high
-117.18,38.01,43,736,487,1027,403,1.5882,high
-121.81,32.75,10,5320,259,2695,198,2.2917,low
-122.36,34.24,17,1614,674,1014,557,2.8007,high
-117.89,34.13,52,2464,1911,3257,1279,2.5812,low
-118.33,33.86,52,1591,516,1115,266,6.3002,low
-118.35,34.2,15,10053,481,1511,493,3.1906,high
-122.07,40.61,20,3556,433,690,4012,3.474,low
-118.33,33.95,20,2287,529,778,14,1.0649,low
-118.41,34.24,7,591,371,513,426,1.8652,high
-118.36,34.25,26,2015,287,1026,282,2.6442,low
-119.48,37.23,21,2066,429,706,894,2.1515,low
-120.87,34.19,5,3696,482,494,316,6.0336,low
-122.31,32.8,31,3012,446,1019,3258,5.8068,low
-122.05,37.36,40,2764,223,81,307,10.7751,high
-118.24,37.82,30,2170,459,909,510,3.3009,high
-117.97,39.27,14,1591,225,2449,2060,6.9405,low
-122.44,34.28,16,974,727,729,568,2.32,high
-121.87,33.86,31,2045,344,2026,1334,1.7875,high
-120.99,34.04,4,8902,740,446,1043,2.8247,high
-121.29,38.02,36,1315,216,839,252,5.02,high
-115.58,38.67,42,2447,226,167,979,2.2083,low
-117.22,37.95,34,1383,235,595,488,2.3846,low
-122.26,33.84,25,1841,585,987,2885,4.5859,low
-118.34,37.72,39,1991,370,8437,356,2.0446,high
-118.4,38.03,31,4415,708,721,345,2.8281,low
-118.2,37.95,29,1586,570,4784,224,7.1425,low
-117.66,37.72,34,7353,282,1123,509,3.4875,high
-116.17,33.86,36,4650,587,1410,404,2.7463,low
-117.69,34.23,30,2319,179,2654,213,6.838,low
-118.05,38.06,8,2738,48,699,208,3.5772,high
-118.08,33.65,23,1160,370,2428,763,5.0897,high
-118.02,33.89,22,1736,438,1413,664,7.5,low
-117.08,33.9,36,2371,552,2409,461,2.1935,high
-122.33,33.93,27,2029,345,1063,186,4.1581,low
-118.33,33.86,9,1164,458,1117,324,4.75,high
-122.36,37.72,32,1750,372,1724,337,2.5326,high
-122.45,33.88,16,1620,369,545,229,3.1912,high
-121.97,34.04,34,1844,876,894,472,5.0956,low
-117.25,38.61,21,5069,108,1705,401,4.056,high
-118.44,32.74,34,4084,2057,1852,462,5.0282,low
-121.92,37.25,52,11965,667,520,1024,2.9554,high
-121.75,35.33,35,3700,269,1463,324,4.355,low
-122.19,39.02,35,2079,535,3278,226,2.5852,low
-118.48,34.15,36,1106,306,408,568,3.95,low
-118.33,33.94,19,1003,405,1561,25,3.3884,high
-119.01,37.36,36,1457,448,1134,584,3.6615,low
-122.5,37.83,49,2356,580,4372,320,1.2962,high
-116.45,32.75,33,1159,495,179,388,9.1974,low
-122.0,34.18,52,1974,341,943,308,1.8214,low
-117.25,32.75,28,2384,373,425,556,3.8611,low
-121.25,34.03,9,2197,390,1678,407,6.1401,low
-122.03,37.74,36,2890,303,1137,412,4.1033,low
-118.39,34.19,38,1338,439,50,352,4.6528,low
-117.96,33.98,39,3208,447,988,448,6.1112,low
-118.03,33.96,21,1037,447,1206,297,2.4653,high
-122.11,33.96,52,2955,275,673,331,4.6302,high
-118.59,37.36,24,269,386,2991,397,3.1917,high
-122.12,37.67,30,1863,458,1090,473,5.3446,low
-123.41,33.71,34,786,1213,1226,420,2.8125,low
-117.88,33.86,15,3907,369,1301,1179,5.9088,low
-121.29,37.94,17,2314,379,1110,763,4.3429,low
-122.26,34.08,38,3479,279,700,275,2.0,high
-118.11,41.86,36,3890,501,1479,616,1.1964,low
-122.27,37.97,19,957,132,1130,746,3.6989,low
-118.41,34.15,23,2045,394,1057,718,8.4352,low
-117.06,32.77,38,2793,495,1176,524,1.7062,low
-121.33,33.86,26,3309,1073,4198,564,2.1806,low
-117.04,37.9,47,9614,3366,437,373,3.1455,high
-117.69,37.7,11,1197,1544,3565,941,3.4044,low
-117.89,34.21,18,2075,436,492,1929,3.3472,low
-121.29,32.74,49,2579,288,2222,539,1.9107,low
-121.29,39.44,27,3082,260,1305,335,3.2176,high
-122.07,34.08,35,215,895,1027,421,6.9931,high
-118.4,34.28,19,3915,148,1134,335,6.7821,high
-117.32,34.03,25,2718,474,41,1081,2.5172,low
-117.31,37.78,28,361,556,965,380,7.7852,low
-122.22,34.11,52,3451,464,830,544,4.0625,high
-122.03,37.94,28,663,468,2332,439,2.1397,low
-122.35,37.33,22,548,330,53,488,2.6897,low
-121.28,32.77,26,2024,669,991,498,2.3095,high
-117.08,33.71,28,3486,313,850,514,2.3274,high
-119.04,33.73,38,242,230,96,282,1.8843,high
-117.92,34.15,16,3224,1555,1807,422,3.5461,low
-117.23,36.58,49,1239,489,208,821,1.7798,high
-119.12,37.68,18,1187,271,1377,283,2.5754,low
-117.07,37.64,29,1642,433,916,357,6.196,high
-117.15,34.04,24,4375,422,801,468,3.7125,low
-120.29,35.76,35,1439,1191,2293,610,1.7298,low
