longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-116.95,40.66,26,1574,383,7174,1475,4.7295,high
-122.12,33.89,34,2648,216,1326,450,3.2239,low
-121.74,40.06,49,1769,718,1385,239,4.0795,low
-121.42,37.76,17,3521,766,1001,943,2.6779,low
-122.56,41.76,16,6875,520,1700,678,3.6937,high
-116.31,34.22,48,2932,280,1364,336,3.0703,high
-121.06,37.72,27,2141,555,1924,406,5.7078,low
-118.02,37.82,21,1739,359,792,1591,7.7108,high
-119.03,37.97,17,803,141,1407,254,5.1194,high
-117.18,37.72,48,658,1283,2649,173,8.2269,low
-122.64,37.99,49,6259,1489,3657,472,3.9643,high
-118.23,33.78,52,8324,141,977,61,6.5648,low
-117.32,32.79,16,2111,309,1298,443,1.3304,low
-121.89,33.99,43,2420,280,732,205,2.6894,low
-119.77,33.75,24,7264,474,4911,208,7.7569,low
-120.59,39.66,8,6607,607,1092,642,3.5305,low
-120.66,35.06,7,1854,240,98,241,2.894,high
-117.24,39.75,15,1925,560,1476,1340,3.7813,low
-117.93,32.79,52,8482,448,788,302,4.5735,high
-118.38,33.78,36,3011,605,926,641,1.9531,low
-118.99,40.05,28,3707,327,1005,718,3.9934,low
-119.33,34.19,36,4239,290,2022,442,4.538,low
-117.79,34.05,44,2213,1489,1910,295,3.0759,high
-122.01,39.56,52,3211,1229,1544,329,6.2987,high
-118.24,37.7,35,2501,143,1896,174,2.2429,low
-122.3,38.61,25,7184,176,685,556,3.0978,low
-121.23,33.67,19,2142,1344,1913,348,6.3761,low
-119.81,39.02,10,2527,4457,901,463,9.5862,high
-121.81,33.87,24,3619,509,1723,483,1.8801,high
-121.84,32.71,8,2369,366,1122,474,4.3631,low
-118.41,37.53,52,3004,327,969,285,4.538,high
-117.89,37.36,52,3707,439,499,165,2.4113,low
-122.61,33.88,32,1135,416,3793,679,6.4958,high
-118.41,34.08,18,1583,542,312,980,7.0175,high
-122.07,38.44,37,2044,531,2389,467,2.0258,low
-121.92,39.23,22,2361,123,277,374,5.0962,high
-118.01,34.04,30,481,2293,3663,599,2.3056,high
-117.31,32.81,13,2324,565,1700,743,2.119,high
-121.92,33.92,34,1414,386,1337,421,2.7321,high
-118.38,33.67,48,1864,581,975,547,3.4071,low
-118.11,37.77,24,2806,160,1059,340,1.3385,high
-122.19,33.82,17,3559,328,1305,586,2.5625,low
-117.79,33.79,34,863,1450,2283,567,4.2685,high
-118.31,38.58,43,1652,332,1598,751,6.7058,low
-120.9,37.92,39,10860,601,840,1500,2.2122,high
-122.46,37.73,4,2444,1558,1260,1523,4.5135,low
-122.08,37.65,28,2800,687,1526,429,3.125,high
-117.12,34.66,4,346,708,2049,819,6.86,low
-123.92,38.54,38,2395,634,6295,646,4.0294,low
-123.98,38.61,50,3458,627,836,1287,6.5847,high
-118.44,33.8,17,7418,2630,1801,375,2.0221,low
-117.05,34.44,16,1320,410,1668,431,2.7413,low
-122.08,38.44,11,2876,440,1594,244,3.5046,low
-118.32,37.9,45,1114,511,4827,871,5.542,low
-116.09,36.32,47,1215,717,3293,702,2.1715,low
-118.0,34.65,37,180,269,490,377,2.9531,high
-118.17,38.64,35,1582,238,1269,457,3.9617,low
-118.27,37.89,29,1961,607,837,351,2.9185,low
-117.11,34.24,37,2052,636,1462,1396,4.0375,high
-118.12,36.81,35,4464,711,1508,484,1.6943,high
-118.07,32.74,13,2573,508,219,191,4.5707,high
-122.44,32.73,44,3251,225,1714,347,3.6339,low
-117.95,33.84,16,2098,857,683,211,2.8182,low
-116.84,34.05,6,2755,250,1310,416,0.7007,low
-119.79,32.78,29,3297,263,3927,311,1.8407,low
-121.98,36.79,36,4314,480,1966,822,7.0217,high
-119.29,40.05,18,2793,518,240,317,3.2589,high
-117.32,38.44,25,6093,707,1600,346,3.6953,low
-121.26,33.99,15,2213,782,1103,247,4.8646,high
-121.34,33.65,6,1254,335,146,625,3.1389,high
-119.19,33.72,41,890,755,964,206,3.8177,low
-122.2,34.09,45,2181,495,2198,510,1.6424,low
-119.01,37.98,18,3232,382,1122,309,1.675,low
-118.43,37.75,9,3701,471,996,366,5.761,high
-121.85,34.22,34,4316,433,2687,421,5.1806,high
-122.53,34.03,50,1425,424,1612,433,5.5919,high
-117.79,37.13,38,96,1149,2199,296,1.832,high
-117.85,37.93,17,1627,264,767,223,2.8871,low
-117.09,34.01,10,9798,1038,2187,609,1.9119,high
-118.28,38.44,12,443,318,2638,314,2.1829,high
-116.06,37.74,32,1827,326,171,301,7.1669,high
-121.02,38.01,16,1285,260,3250,418,7.2634,low
-122.21,37.72,25,4651,125,2066,442,4.9984,high
-122.4,34.07,52,2850,289,1204,292,3.5333,low
-118.15,41.73,42,3740,305,1252,712,3.0943,high
-118.15,34.2,7,2138,280,4166,616,2.3272,high
-121.92,33.77,44,1733,1657,1101,320,1.4937,low
-121.81,33.99,34,4255,304,1445,461,3.6341,high
-117.97,41.86,26,2296,235,537,250,2.0288,high
-117.9,37.6,49,2938,2996,825,463,3.73,low
-122.38,34.03,27,1941,609,1691,1483,2.9076,low
-118.11,33.77,16,3879,330,265,662,1.4024,high
-118.31,33.79,33,1419,540,1586,1198,1.6384,high
-122.37,37.32,39,5059,250,1837,437,0.7403,low
-119.24,36.72,22,2655,791,1466,333,4.3393,low
-118.08,40.43,52,1832,1016,1098,342,3.7188,high
-121.53,37.4,9,711,419,1612,1781,4.1875,high
-118.29,37.27,16,1804,493,665,404,3.0903,high
-119.81,33.88,36,10282,231,1341,581,3.7041,low
-118.25,37.53,29,1586,226,945,396,3.1517,high
-118.16,36.7,17,3275,609,904,910,3.5857,high
-121.59,33.99,34,3442,550,3922,474,2.0139,high
-118.37,33.2,14,7794,626,3515,189,4.0859,low
-116.74,37.74,47,3203,336,529,278,5.163,low
-117.12,34.09,21,1126,669,886,444,3.6312,low
-118.41,40.82,29,1695,284,3561,924,2.2042,high
-122.37,34.03,24,890,388,4892,1538,2.6023,low
-122.18,34.09,20,1551,447,2621,300,3.9227,low
-121.32,39.25,25,1473,716,859,229,2.1061,low
