longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-118.15,32.86,36,2440,483,976,1109,4.7237,low
-122.39,37.3,2,2553,1437,773,264,2.99,low
-120.89,34.04,29,2133,291,979,255,7.736,low
-118.97,37.98,33,794,272,836,237,1.3373,high
-117.89,34.08,33,4445,884,2230,619,3.765,high
-121.87,34.13,28,1670,559,1344,331,5.0867,low
-122.21,37.8,32,3691,259,1367,1195,2.8,low
-120.36,34.05,46,3154,330,1222,168,5.7385,high
-122.08,33.9,17,3025,220,3483,618,3.4239,low
-119.79,37.74,44,2969,559,1009,80,4.1484,low
-118.27,34.05,45,2974,33,491,327,3.7206,high
-118.27,35.62,42,1278,309,2849,402,5.2363,low
-117.91,33.64,19,2198,196,1178,510,3.1793,high
-121.43,40.79,52,1728,269,4944,454,4.0048,low
-120.43,33.12,17,1992,347,3444,395,3.0625,high
-118.11,37.46,24,787,285,438,196,1.705,low
-122.19,36.95,22,1655,599,2119,1192,5.0052,low
-118.05,38.43,41,7418,331,2621,616,6.5069,low
-117.03,33.72,18,2000,377,2791,379,1.8466,high
-121.74,38.52,19,1097,640,1714,528,5.3946,high
-117.98,37.74,47,861,959,1315,681,6.6004,high
-121.71,37.14,17,3858,333,753,309,4.2564,low
-118.0,37.78,14,709,885,779,205,7.2532,high
-117.23,34.07,23,1649,488,3256,515,4.7237,high
-119.2,33.22,26,9792,677,1106,221,6.0689,high
-118.45,38.64,17,5087,550,1107,648,4.5859,high
-122.02,37.69,34,1584,589,4426,424,5.4087,low
-120.45,37.91,13,5919,559,74,478,2.3359,low
-119.71,33.86,25,2349,429,1248,330,2.9632,low
-118.95,37.91,29,1853,588,1391,304,9.5551,low
-122.0,34.05,24,7778,26,673,479,3.0132,high
-118.03,32.75,21,3008,398,2131,241,1.5872,low
-117.23,39.54,26,1444,273,797,618,4.2429,low
-121.36,37.36,25,848,958,557,492,2.5772,low
-117.18,34.06,9,8396,346,836,551,3.0078,high
-121.27,33.96,23,474,412,1010,483,5.2249,low
-121.92,34.25,21,3686,609,130,287,4.0052,high
-121.6,34.27,52,1799,261,721,2007,3.7344,low
-118.35,33.05,42,4415,1054,1326,1150,1.0208,high
-118.32,37.77,28,2387,126,1427,254,4.0855,low
-118.4,34.02,36,1350,401,406,1404,2.3333,high
-118.27,32.81,33,1351,523,5899,576,2.7875,low
-118.45,37.65,35,2284,1434,1100,615,5.3344,low
-117.25,37.46,52,1250,1683,486,911,2.1439,low
-121.74,38.48,27,3321,185,1583,1012,6.3542,low
-117.64,38.43,45,3592,501,884,330,6.471,high
-122.3,37.97,52,3808,261,3906,580,7.2628,low
-122.48,38.45,33,3170,512,3613,188,9.5551,high
-118.42,32.81,52,616,350,1497,407,2.9384,low
-122.13,33.98,29,2421,162,1693,672,4.7566,low
-118.06,34.19,25,2066,505,1184,210,2.25,high
-118.28,37.52,27,1469,358,1447,332,3.1739,low
-119.06,37.96,17,1928,313,1268,806,2.3774,low
-123.22,33.9,18,5351,2292,979,400,5.7765,high
-118.09,37.72,36,6751,677,732,401,3.7974,high
-120.54,38.75,42,3531,491,3985,1268,3.4836,low
-118.24,34.12,44,2679,787,2012,302,4.3882,low
-117.36,37.95,29,2001,340,2033,284,4.5446,low
-118.47,34.08,18,1547,200,640,566,2.2466,low
-118.42,33.83,23,2171,503,1982,105,3.8185,low
-118.06,37.76,35,2572,272,1246,698,2.6629,low
-118.7,38.42,24,689,279,642,262,2.875,high
-121.49,34.11,20,2281,322,958,476,2.7798,low
-117.33,34.14,15,5069,295,910,2019,1.9668,high
-121.8,34.23,19,8576,562,1387,382,1.8571,high
-118.44,37.79,16,2343,3335,608,620,3.9265,high
-119.33,34.11,14,1187,410,1807,649,2.8818,high
-119.58,38.12,25,2240,240,1682,190,2.9934,high
-121.84,38.35,26,865,298,761,376,5.2328,low
-120.87,37.74,31,3720,244,1770,277,1.4274,low
-117.19,34.01,9,2215,341,2518,397,5.078,low
-121.29,34.08,34,1069,579,274,532,4.7143,high
-121.3,33.71,2,15018,327,1127,313,4.3056,high
-118.52,37.9,29,1874,1470,1859,1279,4.2026,low
-120.16,34.25,25,2411,254,2061,906,4.239,low
-117.88,34.16,23,15348,589,1211,259,2.1715,low
-120.63,33.95,27,3615,446,2396,700,4.3333,high
-123.38,37.3,15,639,516,1148,23,4.6312,high
-117.29,33.81,36,999,189,1202,263,3.25,low
-118.24,33.81,52,1491,488,1197,442,4.7143,high
-118.22,34.03,52,3611,483,1305,234,2.0972,low
-118.84,38.63,28,3929,593,1093,540,11.0567,low
-121.98,34.38,35,1194,679,1124,457,5.2596,low
-122.13,40.56,41,5613,259,1898,217,3.0465,high
-117.26,36.35,24,2105,457,990,301,1.64,high
-118.9,38.71,39,3457,569,965,797,1.9138,high
-122.15,37.5,25,2638,2511,1027,743,1.4804,low
-123.18,33.71,2,1192,1142,835,1345,2.125,high
-118.28,33.73,21,1545,686,591,282,2.3696,low
-117.18,33.94,38,1690,349,601,80,2.7951,high
-124.19,37.52,32,4841,603,897,172,4.036,low
-118.48,34.07,17,2262,1142,1330,659,4.0968,high
-118.23,33.93,45,4304,588,4042,608,2.0324,low
-118.42,34.24,4,3262,345,2155,578,2.892,low
-120.89,34.02,29,1645,328,51,471,1.2542,low
-117.38,37.35,37,3695,412,1449,353,3.8179,low
-118.44,37.59,31,5058,743,1487,392,4.3687,high
-121.84,38.23,52,1748,491,602,438,4.6186,low
-117.27,33.86,16,1126,52,1207,509,4.8017,low
-117.94,38.5,22,5532,184,650,278,4.375,high
-119.74,33.11,17,3665,347,1581,506,1.6607,high
-121.97,36.98,28,2526,534,3886,112,9.2327,low
