longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-118.0,33.9,52,1974,426,1196,235,3.4472,high
-118.11,37.35,24,2182,1366,1104,408,5.0483,high
-118.38,34.0,11,3457,341,1014,954,10.5144,low
-118.32,34.02,44,1093,935,699,289,5.1002,low
-118.15,33.96,27,8502,234,2022,372,1.9426,high
-117.09,33.97,45,2085,451,316,357,6.5576,low
-121.13,36.89,11,2785,249,2468,292,2.995,low
-116.33,33.89,11,2565,426,4147,356,1.64,high
-117.21,34.02,33,1552,480,1528,339,8.8062,high
-118.26,33.96,35,1569,422,918,224,4.2885,low
-118.3,33.01,45,5616,426,54,248,4.1607,high
-122.04,37.79,17,6027,204,6085,464,1.9063,high
-122.84,35.51,42,1029,382,20,510,2.075,low
-118.18,33.96,43,3114,487,333,1560,5.0631,high
-118.61,37.35,43,1953,361,1817,327,2.3071,low
-122.23,36.84,35,993,947,2297,235,5.3738,high
-117.08,34.9,48,2375,343,1839,372,2.7852,low
-118.07,34.08,34,2932,1538,1329,1911,1.5143,high
-118.37,34.25,44,3063,358,1143,304,1.5872,high
-118.1,37.75,37,3940,415,835,832,4.2703,high
-122.42,35.76,44,767,199,1208,474,3.9722,low
-123.41,37.27,16,454,64,1336,1116,1.4464,low
-118.45,34.08,47,8476,1527,1624,263,4.6023,high
-118.36,34.15,26,4225,290,2660,333,4.5455,high
-121.87,33.86,52,2563,1200,832,2003,6.3467,low
-117.18,34.09,11,3877,417,2317,608,1.8792,high
-121.04,33.94,19,838,185,729,460,2.3343,high
-122.31,33.96,27,2593,1719,5982,246,0.9196,high
-118.04,32.75,29,4325,441,2297,296,2.1422,low
-121.48,34.21,11,3036,46,2923,620,5.8133,high
-114.61,34.13,35,708,1506,729,301,3.8846,high
-118.26,34.11,24,820,196,1066,314,2.1474,high
-120.52,38.04,10,20354,358,1059,1923,3.9052,high
-114.47,37.26,26,1759,325,953,176,4.2833,low
-118.21,33.75,15,1926,462,1130,183,5.6506,low
-122.29,33.89,26,3276,426,942,485,4.7391,high
-117.99,33.71,37,1476,565,1175,990,5.6512,low
-121.81,34.03,44,2273,598,764,322,3.7697,low
-117.93,33.96,16,930,401,1840,5189,2.6487,low
-118.38,33.89,42,9849,190,226,190,4.7235,high
-116.97,37.98,24,1006,173,2368,628,3.6691,low
-117.27,34.11,45,2192,638,2681,362,6.3223,low
-118.94,33.88,39,2010,341,1833,313,2.1579,low
-122.51,33.95,17,2703,21,1397,275,4.4028,high
-118.31,34.03,10,1927,336,1319,457,4.6864,high
-121.88,33.95,24,2457,289,1664,640,2.2667,high
-118.19,34.04,22,1448,385,1318,598,2.478,high
-118.25,37.74,31,8874,182,1279,75,4.7176,high
-118.32,37.35,52,1762,457,556,395,5.4306,low
-122.52,32.77,31,1749,2495,1855,169,5.0782,low
-118.15,37.94,32,2848,446,215,278,1.0801,low
-118.86,34.08,5,5540,265,3483,1491,2.7875,low
-117.05,34.07,26,425,259,1168,510,3.2237,low
-117.9,33.79,11,5799,249,1143,398,12.3767,low
-118.34,34.2,26,3067,269,672,425,6.7099,low
-118.29,37.34,22,1437,220,2776,303,5.7762,low
-118.43,34.0,43,3535,417,1625,1598,2.3125,low
-122.26,34.05,24,3173,552,1424,1986,2.9231,high
-117.93,32.98,45,1793,396,780,311,6.629,low
-121.84,34.07,35,3831,330,2257,248,4.1172,high
-117.66,33.88,45,2973,110,1308,439,3.5893,high
-118.36,35.94,13,2600,174,5116,34,8.8693,low
-118.45,33.96,17,1131,414,1536,438,2.3317,high
-118.3,35.82,18,2723,461,2711,393,5.7881,high
-117.14,36.47,22,2296,390,1468,766,4.2564,high
-122.26,37.44,11,921,1101,1099,559,6.3612,high
-118.16,36.11,27,3881,252,1057,1535,2.7188,high
-119.84,40.77,10,1395,1985,902,233,5.246,high
-117.06,36.94,17,2726,2613,672,507,4.2125,high
-115.99,38.46,33,4172,887,1933,214,7.6084,high
-118.16,40.47,18,3354,345,1549,7,2.79,high
-118.19,33.94,45,3017,19,519,1081,4.18,low
-115.91,32.74,39,1718,299,1456,302,2.7308,high
-122.93,32.74,26,13195,286,2071,175,2.1992,low
-122.45,34.24,35,4498,369,1224,366,3.6181,low
-118.25,33.94,41,1984,537,657,462,3.0061,high
-118.46,33.88,41,2134,212,886,439,6.3197,low
-122.21,37.76,11,626,341,1038,339,3.6087,high
-118.17,40.75,34,1106,442,1001,633,1.9799,low
-116.09,34.08,32,2661,1611,2808,174,2.0425,low
-118.45,37.66,9,2040,487,1131,286,7.629,low
-121.86,34.1,45,495,921,4100,393,5.012,low
-117.98,39.15,40,718,277,503,241,5.3006,high
-117.95,40.3,39,2814,276,1190,555,3.7826,high
-118.37,34.18,11,4108,441,1505,309,6.9772,high
-118.4,33.82,36,1727,228,1368,304,8.2737,low
-122.25,33.96,45,3693,298,868,530,1.9107,low
-120.45,34.07,44,1521,402,574,390,5.2953,high
-122.37,37.78,3,2312,324,1454,383,3.0507,high
-118.37,35.89,39,1161,1812,1407,276,4.7328,low
-118.24,33.89,14,3787,331,291,425,6.5151,low
-118.29,39.05,25,255,1341,2062,1809,2.3833,low
-120.66,37.64,28,1981,278,1703,301,2.6055,high
-121.85,33.92,34,1345,357,1005,1072,3.4861,low
-117.24,34.06,14,4764,257,36,309,4.4213,low
-118.22,37.8,13,1238,269,733,360,2.0682,low
-117.86,32.89,18,8997,661,1225,1250,3.3669,high
-118.28,34.06,28,3548,361,406,465,3.5525,high
-118.3,34.43,11,3390,529,653,514,5.5702,high
-118.16,34.05,37,1428,658,1707,1671,8.05,high
-124.13,38.1,28,1964,188,780,1506,5.3922,low
-121.43,38.36,40,912,1168,2194,456,3.7679,high
-118.28,32.74,20,1638,292,1498,296,5.533,high
-122.26,34.15,43,2937,386,1148,280,5.2323,low
-118.29,33.89,27,1446,708,6187,311,4.1325,low
-122.0,34.1,28,794,228,4446,649,7.8647,low
