longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-118.22,38.2,10,3050,66,612,309,2.2721,high
-123.01,33.2,44,1881,1960,3439,655,3.5988,high
-121.38,33.8,26,3643,2530,726,309,2.09,low
-121.62,39.72,10,3643,105,439,811,1.474,high
-120.9,38.42,28,2519,66,1426,655,3.5988,high
-117.09,37.87,29,698,1348,682,455,1.9647,high
-118.33,37.12,38,1026,1110,815,694,3.5988,low
-119.02,38.42,29,2519,1110,246,213,4.6326,high
-115.39,33.75,29,4930,815,1567,1024,2.8625,high
-116.9,37.95,42,823,349,2318,309,7.3445,low
-122.43,34.81,5,6096,818,2506,304,5.2452,high
-115.39,33.93,10,823,66,2318,694,2.2937,low
-116.73,33.93,21,3050,1348,104,309,11.0124,high
-122.7,39.72,29,4475,1579,612,1481,5.0357,high
-118.33,33.2,37,1662,747,840,439,3.7557,low
-117.09,41.78,21,698,1110,1383,694,1.689,high
-119.02,38.42,29,4702,66,20,655,1.6319,high
-120.39,33.84,18,2999,152,1352,309,2.5365,high
-117.09,37.43,18,4055,883,246,5,3.0577,low
-119.46,35.03,24,4534,1440,926,439,3.0795,high
-115.39,33.2,37,1662,66,4583,694,4.05,low
-122.54,36.6,38,442,1110,2318,694,2.8478,low
-119.02,33.78,37,3163,1075,1383,376,2.3913,low
-117.09,33.2,21,823,1110,2318,1310,2.4574,low
-122.43,37.15,18,823,152,2640,1310,2.4864,high
-115.39,38.42,10,1662,1110,3551,655,4.0068,high
-122.43,33.93,38,823,280,2408,376,1.689,low
-119.02,34.19,38,2287,66,1383,2538,5.3451,high
-122.43,34.2,43,3163,818,2946,811,3.402,low
-115.39,38.42,10,4534,66,815,309,3.6823,low
-119.02,41.53,18,1578,387,2318,309,3.5988,low
-119.02,41.53,43,6995,2145,1539,376,4.0068,low
-119.02,33.93,43,2027,66,609,1310,3.402,low
-119.02,37.2,18,698,828,1406,309,5.634,low
-117.09,41.53,35,698,585,283,924,3.9904,low
-115.64,37.43,35,1235,747,2829,309,2.9231,high
-119.02,33.93,29,4534,1348,1417,339,2.1767,high
-116.99,33.2,35,2519,1110,2318,655,3.402,low
-115.39,33.73,10,3050,35,612,376,4.0068,low
-122.43,41.53,29,3163,747,612,1024,3.402,high
-122.43,41.53,35,3050,66,3717,309,3.402,high
-116.73,33.83,35,698,1049,248,768,1.3289,high
-114.47,34.02,10,2287,1110,1066,1024,3.5988,high
-117.09,37.12,10,2287,1619,2318,309,1.689,low
-122.7,38.42,10,4125,839,246,808,1.689,high
-121.62,38.42,21,1235,2131,20,924,2.9231,high
-118.33,33.93,36,6995,66,612,811,1.832,low
-122.43,39.34,43,204,587,3469,293,3.8235,high
-114.68,38.07,44,3163,839,2323,655,3.402,high
-119.02,33.58,36,3163,1348,2318,694,5.8411,high
-118.33,32.84,18,2999,747,2506,309,2.7391,low
-120.9,39.66,37,823,1049,612,309,2.5301,low
-115.39,38.42,43,2999,1348,612,309,2.9231,low
