longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-118.4,37.75,35,1082,317,1458,143,7.8336,low
-122.42,35.38,16,1554,1714,1384,815,6.556,high
-118.87,34.07,31,2305,428,1329,892,2.325,low
-120.45,33.96,15,1818,640,794,334,4.317,low
-116.14,34.02,36,1445,349,1023,335,2.0372,low
-118.08,37.7,14,2349,173,1031,406,3.1776,low
-117.93,34.13,10,4052,487,1908,1340,9.2858,high
-118.36,37.6,23,1060,256,755,438,2.5812,high
-122.18,38.07,7,1092,616,1583,40,4.2935,high
-117.98,37.43,9,1010,629,1145,665,2.006,low
-117.98,33.72,42,1817,620,448,715,4.131,low
-122.26,36.93,39,2296,160,1594,1224,4.6473,high
-118.16,32.94,19,822,349,839,1096,2.8139,low
-117.83,34.08,37,2843,786,2033,634,2.3224,high
-122.63,34.05,22,868,186,1071,447,2.6288,low
-118.26,37.75,17,1732,1842,1387,718,2.4167,high
-118.35,33.86,35,2548,593,890,113,2.7316,low
-122.2,34.12,16,1296,220,26,316,3.4914,high
-117.59,37.73,16,3354,1272,1628,123,2.0,high
-118.9,33.77,28,600,654,890,398,4.5417,low
-122.51,32.76,35,1574,431,749,316,1.9911,high
-120.98,37.97,37,504,423,632,123,2.9551,low
-117.29,34.71,43,2216,29,891,504,1.1346,high
-117.39,34.12,12,1522,402,1316,221,3.1696,high
-118.3,35.27,26,1538,335,1176,1054,6.4285,low
-116.93,32.71,46,1575,217,409,745,1.8911,low
-121.44,37.73,16,1335,634,723,249,2.0174,high
-118.18,33.93,32,1313,436,226,348,4.2969,high
-118.15,37.6,41,5823,442,1237,307,5.7295,low
-118.31,33.77,28,1237,598,2310,194,2.1062,low
-119.09,33.85,44,1633,220,4528,624,6.6661,low
-122.15,37.74,14,4265,675,1151,166,4.4561,high
-117.05,34.03,43,2220,529,949,449,3.1929,low
-117.82,33.52,52,3223,322,779,122,3.2083,high
-117.5,37.34,14,3316,499,1181,880,3.8125,low
-122.12,34.05,30,3078,903,266,367,3.6875,low
-121.83,32.79,33,3613,593,609,496,3.1382,high
-121.89,36.58,34,1733,669,1507,109,3.8676,low
-118.43,34.19,25,561,103,402,302,8.0239,low
-116.22,32.77,6,2343,255,1844,541,5.3288,low
-116.95,38.35,24,1156,195,3483,411,2.8194,high
-118.25,36.63,28,7418,718,5913,268,3.0735,low
-122.33,34.05,20,489,429,2239,326,4.5192,high
-122.31,34.17,45,1379,770,1652,121,5.5136,low
-121.82,38.6,33,3519,275,167,620,1.2864,high
-121.27,34.04,21,2863,676,1057,371,2.9514,high
-121.94,37.33,25,2990,551,1455,386,1.8281,high
-121.92,37.73,32,1915,332,1008,838,10.3942,low
-119.29,34.23,35,2596,415,1275,592,4.0642,low
-117.19,40.76,33,2307,1143,824,287,2.9375,high
-117.11,38.77,29,133,462,806,323,15.0001,low
-118.38,33.92,29,1275,444,1091,480,5.1299,high
-118.26,33.36,16,1065,774,4479,614,5.1408,low
-121.94,32.75,22,2443,1566,817,375,3.2865,high
-118.95,36.51,50,2544,192,1252,365,1.933,low
-115.52,38.3,52,1333,308,1245,368,1.7463,high
-117.06,33.79,26,9033,458,788,284,2.9375,low
-121.58,34.07,20,2930,382,1578,234,2.9375,high
-122.47,34.01,33,2104,484,433,638,5.3526,low
-121.61,39.71,17,3010,322,1058,376,2.2132,low
-121.44,38.27,29,1883,196,1283,514,7.3841,low
-122.54,37.77,36,1649,283,1578,512,5.9771,high
-122.03,33.35,29,4695,351,2328,489,5.1515,high
-117.29,37.99,27,1330,1424,899,367,3.1635,low
-121.93,37.77,35,1336,470,1438,394,2.4359,high
-118.57,34.06,13,1259,981,2818,225,3.6406,low
-118.0,35.41,22,3780,833,3339,512,8.5421,low
-117.99,34.21,9,3851,822,8652,367,5.163,low
-118.16,33.78,36,1250,281,1655,611,2.9292,high
-119.63,37.32,32,5092,674,1531,268,3.9688,high
-121.81,33.92,25,749,81,1058,355,3.1217,high
-120.9,33.78,29,696,822,1394,830,5.296,low
-117.97,37.49,18,2564,595,988,723,1.6875,low
-121.36,36.44,33,2674,253,1861,398,1.1853,low
-122.65,34.02,15,2646,322,2392,279,2.1439,low
-118.28,34.15,42,5256,476,640,274,3.3462,high
-118.27,34.04,34,2784,463,344,322,3.5288,low
-118.52,37.79,24,3878,5,2468,677,6.4517,low
-122.05,33.92,35,1750,384,2138,268,7.5,low
-119.06,37.96,16,1547,266,1076,640,5.2124,high
-122.43,34.06,41,1511,190,1101,652,3.625,low
-121.39,40.78,33,405,306,758,520,4.0987,low
-118.38,37.64,30,2750,488,1580,193,6.2323,high
-121.26,32.75,35,1894,318,1368,289,6.2778,high
-122.22,38.01,52,1060,692,670,269,3.2434,low
-122.59,38.0,26,1937,1739,3010,377,2.5035,high
-119.65,33.23,43,581,70,319,281,4.3281,high
-122.18,37.77,39,7626,380,302,322,1.7386,low
-118.47,37.94,34,12317,306,712,116,2.723,low
-117.8,37.58,33,2692,625,1584,863,4.801,low
-119.29,34.07,21,4448,294,2315,76,5.8195,high
-122.35,34.06,48,2495,1082,367,349,1.9487,high
-120.37,37.31,35,1537,1812,2932,595,3.2404,low
-117.92,33.95,10,2579,669,1442,322,3.8512,low
-121.14,34.18,52,1755,834,1374,568,3.375,low
-118.27,34.01,26,890,324,2932,1449,3.6806,low
-122.07,32.77,37,2365,545,636,4616,3.6335,low
-118.26,37.35,28,2821,335,1230,21,5.883,low
-121.53,37.48,18,6645,259,2164,450,2.5,low
-121.91,34.04,26,4530,1882,1637,569,1.5326,high
-121.59,37.83,35,4342,195,1363,482,2.9716,low
-118.13,34.11,36,1090,511,658,265,1.9375,low
-121.8,33.92,49,762,224,2220,406,3.1406,high
-117.22,34.16,37,1573,490,1314,303,3.3929,low
-122.73,38.01,52,1016,128,2047,134,1.55,low
-121.02,32.7,19,1055,298,1601,2116,3.6964,low
-119.78,37.58,28,3791,2315,951,806,1.3523,high
-119.76,38.92,52,1261,292,335,377,2.0375,high
-118.44,37.99,24,427,2315,825,126,5.2879,low
-118.51,33.74,36,1843,356,2582,376,1.439,low
-122.0,32.82,52,4724,408,2585,146,2.8029,low
-118.39,37.73,46,1013,107,1016,776,2.1602,high
-119.12,40.57,39,964,199,1153,613,7.6129,high
-117.11,37.33,50,455,135,2048,219,4.3482,low
-117.22,34.18,14,4368,941,729,211,5.93,low
-121.6,37.8,18,557,223,980,462,4.25,low
-121.54,32.56,30,1400,749,969,569,2.1176,high
-118.12,37.92,39,1160,484,2046,114,1.8152,high
-118.38,37.49,11,1137,431,3667,414,8.7939,low
-118.11,37.5,35,1393,515,879,458,3.5486,high
-117.11,34.01,4,1105,162,961,191,4.131,high
-121.93,37.22,12,2148,590,544,540,3.7266,low
-117.02,37.79,26,3271,601,1976,725,6.1168,low
-118.42,34.08,33,4412,536,131,680,3.6435,low
-118.27,34.56,31,11403,369,2952,462,4.7708,high
-117.9,34.15,16,3414,518,1894,796,2.0162,low
-121.93,33.78,30,3265,572,531,634,3.0972,low
-118.16,33.97,4,2426,216,1124,767,3.3281,high
-118.13,33.84,31,409,317,950,2666,2.5187,low
-117.95,37.7,50,1576,277,1374,340,1.4625,high
-118.87,37.76,31,11976,254,666,568,3.5139,low
-122.3,37.29,18,1673,577,1170,363,1.8539,low
-118.35,32.71,26,3022,359,772,1208,2.9338,low
-119.23,33.93,52,17286,889,822,523,3.5446,low
-119.88,37.78,21,8400,834,1661,664,5.8691,low
-117.06,37.9,36,2162,503,721,149,6.632,low
-118.33,37.57,36,654,331,2206,295,3.4205,high
-122.16,37.46,29,1671,247,688,851,2.9107,low
-115.85,32.92,36,3292,433,1426,527,3.3074,low
-118.24,33.85,33,1415,411,695,1159,2.0785,low
-118.32,34.12,25,3109,614,1413,356,2.1786,high
-118.39,40.89,6,1711,235,2609,296,3.5057,high
-117.42,32.66,14,3318,280,578,187,4.2321,low
-117.47,38.95,50,532,485,1270,208,1.6581,high
-118.16,33.08,26,1766,335,1823,286,1.4423,high
-117.69,34.32,32,1619,790,2206,143,2.0441,high
-121.67,36.75,32,1715,675,2129,389,2.4167,low
-122.25,33.94,12,701,653,1281,342,3.7301,low
-116.97,34.18,23,1513,505,1879,796,2.625,high
-118.27,33.97,14,2263,723,2194,372,1.424,high
-120.94,36.72,15,1042,858,1197,483,5.1299,low
-122.01,33.69,47,6445,2226,2843,450,3.7222,high
