longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-120.68,34.74,31,3385,1011,3325,1004,7.9976,high
-114.55,40.93,26,2792,237,309,1238,3.3555,low
-115.64,40.45,42,1976,916,2276,90,5.752,low
-119.95,39.01,32,1467,88,2356,2200,3.703,low
-114.55,37.81,4,5687,286,2267,1777,2.0556,high
-118.46,34.99,47,2863,1134,134,2718,3.8846,low
-121.06,38.51,33,1318,340,1832,1635,2.5172,low
-124.22,38.8,49,902,848,2772,2660,1.5203,low
-117.51,41.69,20,4037,1232,3903,212,6.4018,high
-122.96,33.13,34,923,1468,25,245,3.0856,low
-122.18,33.74,23,1160,653,4479,861,1.0612,low
-117.3,32.62,25,1233,2617,4656,1494,3.7976,high
-122.47,36.22,36,7411,418,3943,1193,5.0926,low
-122.08,34.15,42,9047,827,896,1211,3.0185,low
-114.63,35.3,48,4157,36,1692,391,1.9728,high
-121.87,39.13,6,2682,660,5810,3790,2.7628,high
-118.14,37.81,40,3433,1325,957,1644,3.141,high
-121.93,38.38,43,3977,710,1478,1327,2.1418,low
-117.48,36.13,23,2028,225,312,1632,6.0783,high
-121.72,34.06,15,3133,1344,6071,413,4.4674,high
-121.25,34.18,50,1888,745,1637,629,5.2561,low
-118.18,38.51,35,2935,93,37,580,2.87,high
-122.45,33.93,29,2100,379,1394,248,7.5544,low
-122.14,36.15,16,2044,1220,838,1698,3.0321,low
-117.43,40.71,36,623,1201,2385,1113,2.1289,high
-118.26,36.37,26,2732,646,1947,2716,6.7685,low
-119.08,40.26,40,785,38,2763,1421,2.2656,low
-120.94,41.63,16,3657,1004,658,2873,4.4625,low
-124.02,35.14,39,6675,1179,2945,4,5.5926,high
-119.9,36.67,33,2167,2366,2122,43,2.2976,low
-120.09,33.2,52,600,1307,776,282,2.7174,high
-116.83,33.47,38,6672,16,755,1919,3.3015,high
-122.71,36.88,19,287,1412,674,526,6.4891,low
-123.52,39.21,40,1994,443,6780,111,3.0645,low
-117.12,38.95,30,3484,663,3386,936,6.448,low
-119.78,37.68,43,3659,945,1075,670,2.2431,low
-119.11,41.13,17,287,290,2182,985,1.6318,high
-118.52,33.26,10,6437,64,1454,53,2.2548,low
-115.37,34.61,10,3310,952,699,610,2.6901,high
-122.65,40.26,14,2991,1109,2728,1457,3.7014,high
-122.22,34.27,45,350,2278,6511,1475,6.5987,high
-116.47,33.43,14,6139,1041,4748,136,2.8472,high
-120.12,34.52,42,5003,3493,1283,499,1.7262,low
-124.26,33.36,19,3240,2057,1158,1470,1.2098,high
-118.09,36.57,33,7808,302,438,1571,5.6407,high
-120.4,34.96,6,4462,3098,1972,395,3.6708,low
-123.64,36.86,18,1444,385,1138,360,1.7951,low
-122.29,38.67,3,5066,529,2725,1755,5.3999,low
-122.04,38.74,25,2413,87,4483,563,5.1312,high
-120.41,33.55,36,3517,433,2439,2,4.5052,low
-118.12,38.03,16,3060,1994,1746,375,7.674,low
-117.45,36.36,36,3254,181,7030,1593,8.5403,high
-123.92,40.74,19,6665,42,2297,112,6.8107,high
-115.99,39.54,25,680,2244,1821,330,4.2344,high
-116.47,37.63,44,2186,7,200,1170,4.2071,high
-121.39,34.55,37,2385,673,1795,735,3.8456,high
-121.34,40.53,17,1052,347,2356,3176,5.2015,low
-118.23,36.42,47,7105,3680,654,743,4.9783,high
-122.53,33.38,47,2361,175,2413,2902,4.945,high
-117.28,32.82,21,369,1304,1843,492,4.7647,high
-120.98,33.7,52,3495,119,5516,2847,3.2123,low
-124.25,33.79,22,1794,1039,489,501,1.685,low
-119.83,37.16,6,131,783,3045,2847,5.9878,high
-115.91,38.68,28,2150,134,2595,267,10.2233,low
-124.22,33.29,23,6322,370,4847,1749,5.0796,low
-118.0,38.85,22,3207,10,1530,1585,6.516,low
-117.46,39.97,44,8581,256,2169,62,5.2987,high
-117.98,35.36,1,967,2527,2284,2180,9.821,low
-122.45,36.71,24,18634,165,2417,1484,4.1883,low
-116.21,38.9,17,5308,1300,2090,288,3.2356,high
-115.22,33.33,8,709,1382,311,725,2.6403,high
-123.28,35.85,26,4480,4492,2867,1144,4.0326,high
-120.54,39.45,19,5541,916,825,868,2.3289,high
-119.18,36.9,25,3260,307,2008,4176,1.8419,high
-121.39,38.93,29,4483,1878,3637,45,5.565,low
-119.12,35.5,22,3003,211,4323,740,3.1799,high
-123.28,35.38,35,3911,769,1405,394,4.0362,high
-122.56,36.32,14,1710,1168,2414,1164,4.5743,high
-119.47,36.25,23,1928,91,3238,3329,1.5903,low
-120.91,37.47,27,238,299,1603,784,6.7927,high
-122.78,40.67,21,14291,1149,269,2428,4.69,high
-123.15,35.43,52,1520,1538,1669,2660,11.5199,low
-119.21,40.46,52,391,901,839,1239,4.5581,low
-119.0,36.35,26,1345,1328,2629,1875,2.8924,low
-121.96,40.22,12,1709,943,1346,19,2.1136,high
-118.62,37.06,28,2424,815,313,430,2.3784,low
-116.5,35.3,1,780,713,1409,946,2.7827,high
-120.66,33.77,27,4375,650,1623,999,3.227,high
-119.56,32.68,2,3285,308,1281,430,5.0322,high
-117.92,33.74,34,2577,2123,2169,693,8.3646,low
-117.0,35.33,28,4071,1957,5094,987,3.4612,high
-116.29,40.78,4,508,707,2118,641,3.9673,high
-121.72,40.28,45,3753,1031,175,1919,3.4219,low
-121.86,36.13,30,798,376,2391,2156,1.1696,high
-117.31,35.13,37,1535,1109,139,59,2.2661,low
-117.68,37.46,17,3076,336,3580,359,1.951,high
-122.13,35.17,38,182,161,470,784,2.7266,low
-118.32,37.74,29,1612,37,907,734,1.695,high
-119.49,34.43,40,830,516,4721,445,1.6469,low
-116.97,38.53,52,2643,1856,2147,1072,6.7247,low
-118.16,40.69,32,3770,2210,1401,258,1.8696,high
-121.67,34.49,13,3197,910,5558,568,5.1145,low
-117.61,41.32,33,3299,546,666,147,5.1681,low
-118.81,34.19,26,1071,641,2688,2221,4.4871,high
-117.38,41.38,39,4567,939,2637,262,2.3804,low
-116.71,39.33,34,336,258,3688,783,2.4213,low
-120.53,37.95,3,5756,717,447,464,4.2583,low
-118.45,36.66,30,970,330,8824,1336,5.0828,low
-115.32,34.02,2,2873,44,1448,1351,3.3988,low
-118.56,40.77,41,1012,905,3136,135,9.08,low
-118.56,40.12,38,1402,1010,4048,71,4.6302,low
-121.54,33.91,10,164,2276,1534,1104,3.2095,low
-116.31,36.24,50,1816,408,2242,544,2.165,high
-119.22,37.15,45,564,929,2159,1349,3.6625,low
-120.4,37.0,34,2990,356,1003,1629,4.2654,low
-121.52,33.97,36,1507,166,1753,362,2.5985,low
-121.36,34.15,42,7281,1455,5146,460,2.2621,high
