longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-116.26,36.9,46,1820,255,2237,497,1.5613,high
-115.22,36.65,20,4276,391,1996,497,2.0729,low
-122.23,33.89,12,7326,126,3175,216,4.1902,high
-123.78,33.94,26,4135,1190,1731,559,2.1687,high
-120.69,37.66,27,2655,749,506,443,2.1295,low
-121.93,34.27,16,1340,359,549,1610,7.3861,low
-118.18,33.92,45,9812,933,5810,1159,4.8494,low
-118.44,34.24,25,2923,1555,864,2299,4.5781,high
-117.31,33.43,19,1871,270,1683,443,2.6864,low
-118.7,38.77,4,1437,1683,1577,1855,2.1987,high
-115.57,36.82,34,2685,1976,2668,820,12.3804,low
-120.79,37.36,13,438,586,1534,425,3.1779,high
-121.12,33.97,52,3782,485,6799,197,1.9234,high
-117.68,40.65,25,1183,1780,3771,860,3.7969,low
-122.18,36.15,40,3808,499,8738,1395,6.6633,high
-120.56,32.98,30,5277,2495,1901,1630,3.4318,low
-116.11,40.71,52,5257,1313,861,3293,3.4485,low
-115.32,37.25,41,6101,179,1520,316,2.6708,low
-122.46,34.54,47,701,616,1399,458,4.0217,low
-118.1,36.84,5,8416,524,996,392,5.4604,low
-119.0,33.14,15,2475,682,2546,1401,5.2034,high
-119.81,38.14,50,8295,557,950,25,3.6512,low
-117.19,41.86,21,1038,1791,3242,4769,1.3527,low
-116.85,40.42,35,829,630,969,538,3.2289,low
-121.93,33.56,17,552,379,3963,1815,2.9726,high
-119.11,35.69,52,604,1357,721,753,3.1315,low
-118.07,34.19,26,3736,167,112,611,6.4218,high
-118.32,32.55,35,3144,151,1931,559,2.9338,low
-115.73,33.9,43,1012,458,2440,347,2.8237,high
-124.25,34.38,29,1245,433,898,248,4.85,low
-118.99,33.86,37,4051,146,226,1538,1.1301,low
-120.66,37.99,37,2426,692,11956,108,5.0603,low
-122.09,36.23,35,1746,898,1697,461,3.0667,low
-122.09,37.54,24,3041,495,41,338,2.6104,low
-118.32,33.99,16,319,393,1469,267,2.5927,high
-122.37,37.81,25,1279,951,2466,355,3.8273,high
-118.73,37.73,22,700,352,367,251,2.6354,high
-122.42,34.7,14,5308,242,28,212,2.7308,low
-116.73,38.23,12,2142,383,536,3478,6.187,high
-121.83,38.7,9,1900,779,2449,102,2.065,low
-118.56,33.89,36,2165,3457,153,1070,4.0515,high
-117.01,39.31,52,6804,436,705,990,1.9213,high
-118.43,40.85,32,1753,740,615,354,4.4519,low
-122.16,40.54,11,5404,2866,712,264,5.3755,low
-118.32,39.55,36,3490,224,1087,2051,1.7898,low
-121.32,33.85,34,9167,1111,113,548,4.725,high
-122.08,34.07,32,4378,1208,1351,637,1.6343,high
-117.74,37.03,22,2811,336,5,232,3.5508,low
-122.17,33.86,8,2176,284,1460,14,6.7079,low
-120.67,35.19,41,5459,435,737,698,6.7644,low
-122.18,38.25,29,1972,529,894,1370,2.2391,high
-118.21,34.06,29,1057,166,2503,422,3.9479,low
-117.9,38.08,13,2182,896,333,404,2.0938,low
-122.17,34.99,16,5255,284,973,321,3.5644,low
-119.29,41.36,52,9311,1312,222,261,6.7769,low
-122.44,37.8,52,2648,293,2267,1089,6.2503,high
-120.31,36.08,31,2517,612,3019,581,6.5304,high
-121.77,38.03,14,1362,711,1637,608,2.2462,high
-118.96,34.0,36,5341,329,1403,1584,3.5774,high
-118.04,34.03,13,694,111,2797,280,5.0142,high
-117.89,40.82,24,271,571,393,70,10.1597,low
-122.03,38.08,8,2970,310,1817,576,5.8178,high
-120.3,34.16,19,752,558,5389,734,3.1051,high
