longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-117.9,34.09,34,4524,636,2258,132,2.3558,high
-118.28,34.2,32,3846,428,1293,386,2.9018,high
-118.21,34.03,36,3847,263,2140,107,4.4211,low
-118.42,37.76,27,3359,483,1521,295,2.5927,high
-118.33,34.16,36,4117,294,2297,391,2.8021,high
-120.31,34.06,38,2931,224,1785,769,3.8825,low
-122.25,33.89,21,652,229,631,385,2.8561,high
-124.05,35.72,8,4974,587,219,293,3.2083,low
-117.14,37.8,34,931,359,826,328,3.1361,high
-122.01,34.0,34,371,221,1724,479,2.7538,high
-122.26,36.86,23,2430,251,1094,314,4.5721,low
-122.44,37.36,52,3367,1516,1652,396,7.2628,high
-118.41,34.81,33,2566,532,1035,276,3.1738,high
-118.33,33.82,52,10265,408,2450,1570,2.735,low
-118.2,34.12,43,16704,353,971,474,2.7694,high
-118.2,34.92,36,3643,353,374,677,8.0239,high
-122.41,34.17,45,6145,403,1952,436,4.9537,high
-118.17,33.98,40,1614,490,2268,884,2.0848,low
-118.12,34.0,52,4984,304,403,380,0.6831,low
-118.46,34.42,37,4234,86,3350,1369,5.5956,high
-118.2,34.02,45,322,193,1370,342,13.4196,high
-122.04,39.7,20,2343,10,1279,205,0.9946,low
-122.46,33.91,52,5604,418,1236,462,3.1193,high
-118.29,38.82,37,1186,657,120,304,5.5936,high
-118.19,37.77,17,3453,351,3464,2716,3.4394,low
-121.56,33.9,20,1642,459,2264,2452,1.4274,low
-122.05,34.27,31,931,384,6071,230,5.5676,high
-118.19,34.03,52,1395,258,2118,682,3.0434,low
-118.3,34.0,36,653,549,53,301,2.5012,high
-118.2,33.85,52,16679,1094,720,249,6.729,high
-117.93,33.93,52,6474,518,1801,305,4.0391,high
-118.45,33.71,30,1826,212,983,940,2.3942,high
-117.23,40.06,34,5478,509,3441,2716,2.6548,low
-118.16,33.95,21,4142,642,1655,596,7.5552,low
-118.15,34.16,34,3281,431,1556,341,13.466,low
-124.19,34.03,33,4885,235,1010,555,2.1955,low
