longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-121.94,37.54,22,5114,278,809,975,6.379,high
-117.22,34.85,16,1869,1070,68,1722,6.5847,high
-123.81,33.23,17,6128,504,2385,210,8.4839,high
-118.18,39.68,52,6235,681,408,321,4.3654,high
-118.13,33.72,22,1912,1013,1626,1070,3.4875,high
-117.87,38.03,28,1299,1652,765,660,3.5968,low
-116.95,38.09,41,10212,78,1997,1269,4.3587,low
-122.26,33.98,52,2430,724,4642,192,2.5804,low
-120.99,33.8,24,3550,1026,1583,367,8.1117,low
-121.98,36.83,5,9148,146,2697,445,3.055,low
-118.08,37.94,44,2144,209,114,543,1.7235,high
-120.24,40.16,31,817,1211,2582,734,6.5,high
-118.23,32.75,52,6090,384,7228,227,2.2357,low
-122.07,40.54,6,1415,155,3102,544,3.125,low
-117.89,37.75,7,8466,833,1033,1648,4.2969,low
-122.15,37.98,13,2958,1739,1028,2407,2.4559,low
-117.8,37.41,52,4747,2474,2171,315,2.3789,high
-122.34,38.13,35,7017,250,2392,332,5.761,high
-120.74,33.66,12,2418,120,2926,976,5.1589,low
-120.92,34.14,22,2937,48,2777,954,4.6806,low
-117.27,37.32,37,4587,1465,606,1015,6.3875,high
-120.94,33.88,25,6108,375,6902,434,1.3029,high
-118.45,37.4,36,349,437,3662,971,6.5901,low
-119.5,34.46,43,7326,760,1580,516,4.2448,high
-122.82,37.35,26,14316,965,1456,548,2.9709,high
-118.01,37.12,35,2800,2953,3424,481,1.4817,high
-123.32,38.19,42,3559,179,1687,333,5.1265,low
-118.13,40.45,40,2436,1157,1853,358,1.6948,high
-122.28,37.73,52,1662,1068,2259,287,1.9659,low
-117.98,39.46,15,877,599,2592,249,5.8543,low
-122.3,33.93,36,5785,1012,1571,318,5.726,high
-118.35,34.01,36,3618,394,1251,1390,3.1806,high
-118.39,38.11,18,2879,830,1818,418,3.558,high
-117.13,33.86,36,3986,1374,1400,37,3.0568,high
-117.27,38.82,37,7784,440,4108,1577,3.0568,low
-118.56,36.59,30,1017,1424,882,562,1.3021,high
-117.87,33.48,26,1491,1275,712,584,7.3151,low
-123.88,34.11,26,2905,607,501,1571,4.1705,high
-117.87,37.0,41,2842,293,1465,668,7.9338,low
-118.05,37.95,35,1675,449,766,2397,4.4107,high
-122.52,34.73,40,5817,576,1401,958,3.3021,high
-119.29,37.14,33,3207,467,1555,482,3.7383,high
-122.31,36.55,35,1856,774,3139,2769,5.057,high
-117.22,33.74,44,2148,439,2275,923,3.6736,low
-116.92,34.28,21,3010,264,440,1381,6.6087,low
-122.73,32.74,9,271,225,218,1063,2.1898,low
-116.41,35.15,46,3473,2727,1401,1015,7.3356,low
-124.01,37.94,33,6711,417,5023,281,2.5052,high
-114.31,40.22,46,6239,713,854,223,2.8711,low
-122.47,37.39,12,5103,1652,653,254,2.7188,low
-119.37,37.67,47,5308,210,2593,871,6.3236,low
-118.11,37.74,39,3964,177,2986,215,1.2069,high
-121.25,38.55,33,1542,683,8805,1021,2.4835,high
-122.1,33.01,52,7274,161,213,852,10.1447,high
-118.38,37.77,29,1679,562,3887,941,1.6887,low
-117.53,33.26,21,5363,421,46,320,4.0079,low
-116.06,32.63,48,7480,2862,4165,440,2.15,high
-121.37,37.98,44,14281,246,618,800,5.4886,low
-121.33,37.4,14,2525,252,2641,1293,12.8763,high
-118.12,40.22,23,1542,355,1369,1309,6.035,high
-117.14,40.42,23,2509,139,1421,362,6.3612,low
-117.39,34.0,33,1631,646,1124,359,5.2642,high
-120.15,34.24,22,2019,1190,1475,5,6.3231,high
