longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-123.85,38.75,42,10395,1944,456,778,3.5417,low
-115.4,33.78,6,1624,1070,1483,333,5.1155,low
-117.29,40.26,39,5036,1250,2243,341,5.1461,high
-121.09,38.27,51,2169,348,3630,1939,4.3864,high
-117.5,37.61,39,4620,115,5634,1621,6.0743,low
-118.42,33.34,16,2698,248,2524,1874,5.3674,low
-115.37,40.89,42,7088,355,1958,60,2.6673,high
-115.8,41.07,23,3817,1125,2709,649,9.5245,high
-118.42,33.91,10,343,277,1305,1107,3.1286,high
-115.98,38.59,22,1658,182,1651,634,2.1437,low
-119.13,36.84,27,3002,477,6241,3252,2.1875,low
-123.23,37.16,46,1806,98,1723,3061,1.6591,low
-121.71,35.43,40,10804,1742,1905,887,5.1637,low
-116.69,40.64,17,3617,397,1068,2769,2.1139,high
-116.14,40.4,18,5103,2045,3308,336,2.1139,low
-119.6,33.65,48,7208,102,264,7,4.1573,high
-119.17,32.84,49,2212,233,826,1100,1.1601,low
-118.79,41.07,45,2937,1516,12203,1903,2.7587,high
-120.49,35.64,1,3441,418,3018,207,3.3616,high
-121.16,35.0,22,2012,1037,319,379,4.0452,low
-118.82,38.95,37,3616,846,3733,150,3.6838,high
-115.55,35.41,35,88,1233,1695,209,2.2031,low
-120.04,35.38,31,3752,675,1640,354,3.0978,high
-121.2,38.3,22,9167,2460,1963,1511,0.8641,low
-121.1,41.74,47,946,37,550,2152,2.6553,low
-122.78,33.8,50,1461,1145,818,718,4.3148,low
-114.66,39.08,23,514,785,1892,2651,3.2619,low
-122.42,34.2,3,4466,640,2324,2832,3.2872,high
-123.23,38.22,3,3595,463,1429,648,1.025,high
-117.29,36.55,49,570,2426,2608,80,3.5214,low
-116.22,37.96,39,4488,207,7463,1513,4.2708,low
-121.85,34.18,16,2146,1296,527,210,4.1477,high
-116.21,34.18,31,187,1874,3107,2221,2.3625,low
-118.85,36.97,30,12779,1487,1031,437,1.9913,high
-122.74,35.51,38,1774,522,2160,222,3.3725,low
-122.05,40.58,8,10252,642,2919,1844,5.1637,low
-121.82,34.01,3,1904,650,2889,225,3.6308,high
-121.79,40.11,16,4480,2537,2612,2038,5.5584,high
-122.53,35.39,12,3185,531,683,206,4.8971,high
-115.38,38.83,25,2137,342,858,1011,3.1771,high
-116.9,39.25,25,2199,1142,2965,659,5.1269,high
-121.34,36.55,36,436,2441,2756,1740,2.8728,high
-120.08,38.13,43,5877,749,1099,2159,7.9606,high
-115.55,35.69,5,559,2275,784,810,10.6186,high
-117.93,33.7,22,2049,120,1487,1707,3.7796,low
-118.44,37.05,26,1898,684,2803,1165,1.5313,low
-119.89,37.68,12,3688,183,4188,973,2.1991,high
-121.45,39.64,25,3498,182,1571,327,2.6048,high
-122.4,36.83,45,1081,893,509,4072,3.24,high
-117.56,41.01,31,3306,151,4649,297,3.066,high
-119.99,38.59,32,296,1398,1767,884,5.0318,high
-124.1,37.43,21,4981,953,2083,467,3.5819,high
-123.19,41.35,22,2642,1418,1318,1455,6.0884,low
-120.04,34.21,4,4006,1559,1607,979,6.8099,low
-116.61,39.34,15,4784,559,1808,408,3.3516,low
-119.98,39.22,32,2879,598,1641,1899,8.7397,high
-119.61,33.11,16,4784,921,4100,99,1.0333,low
-120.5,41.79,45,5040,74,3569,122,1.9028,low
-124.0,39.4,9,2875,809,4649,1100,2.8512,low
-122.02,35.22,6,2282,204,487,879,5.0452,high
-119.18,33.45,37,2184,499,146,1044,5.6038,low
-118.78,35.45,51,904,866,1008,2565,5.1785,high
-122.32,36.83,40,1467,2224,2994,1456,6.8927,low
-121.99,37.99,2,1708,215,866,1812,5.3972,high
-118.13,37.16,18,9998,404,1753,483,2.7917,high
-120.67,33.7,17,3794,1055,633,874,4.5417,high
-118.34,38.83,8,2780,1004,1564,1651,1.6981,high
-118.77,34.83,4,3630,1355,849,401,1.4639,high
-121.69,37.93,39,3372,826,2581,1939,6.0487,high
-123.8,33.53,23,1613,793,1152,664,6.3359,low
-119.96,33.34,44,6297,380,2537,1557,3.6019,high
-117.58,39.1,21,4624,2211,1742,3086,12.2092,high
-118.33,33.27,10,4179,264,4356,573,2.5924,low
-121.27,34.2,33,1261,133,395,851,3.8846,high
-123.64,36.32,18,5944,1355,5600,231,6.1112,high
-117.96,41.01,8,4162,922,3784,924,3.2633,high
-116.58,40.15,26,1985,312,724,1227,3.191,high
-116.33,32.86,22,3040,474,2324,1909,2.8958,high
-119.16,36.18,11,10804,22,4684,612,4.5729,high
-117.44,32.56,16,2391,724,3294,323,5.2736,low
-123.12,36.05,38,3487,460,3576,870,2.5008,low
-122.18,32.55,38,3389,1293,2272,572,6.2885,low
-124.17,36.76,29,3674,258,3010,990,5.7157,high
-117.4,39.94,44,1447,567,522,2683,2.8438,high
-117.49,34.72,42,4578,999,1213,1078,3.2344,low
-124.19,34.07,14,4924,1023,1180,1546,2.567,high
-122.24,40.39,45,2530,1542,4098,2207,3.3871,high
-115.46,34.43,25,7999,504,4147,331,3.8323,high
-124.18,38.51,20,2693,1021,654,1014,5.7657,high
-122.94,39.44,38,4567,1368,3259,237,4.7721,low
-117.25,38.26,52,580,107,1318,1879,1.6384,high
-116.62,33.16,41,5498,430,2757,3086,3.0125,high
-122.67,36.83,37,16921,1019,421,1534,3.2929,high
-119.33,38.85,44,142,2372,6,875,1.2937,low
-118.3,37.66,2,2320,56,538,856,1.0353,high
-122.09,37.95,13,16414,1028,2074,2329,3.1755,low
-120.2,39.36,11,1864,107,2936,1253,1.3444,high
