longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value_binary
-118.53,37.18,52,2826,99,3556,3176,3.0904,high
-122.12,37.71,2,518,1646,116,101,3.556,low
-119.19,38.5,45,3575,1357,4717,756,2.7566,high
-117.78,36.75,2,565,1661,1226,923,4.2937,low
-116.84,32.79,40,14701,664,3367,887,4.9676,low
-121.57,33.8,5,80,91,3444,1705,8.1871,high
-116.35,39.08,26,5645,1652,626,1157,2.3542,high
-117.68,38.73,38,2806,688,1531,1010,3.0161,low
-123.8,34.39,6,2262,521,330,1036,5.4063,high
-122.83,34.1,35,1051,659,2143,103,7.3841,high
-123.12,36.18,49,1144,601,2833,1759,6.4271,low
-122.38,39.54,12,2135,2445,4620,2342,3.6467,high
-122.09,37.69,32,991,1516,4439,844,2.8561,low
-118.42,40.47,27,434,2114,2124,1227,10.1714,high
-114.59,35.19,12,4219,816,4166,1073,5.7068,high
-122.08,37.78,28,3584,1558,1694,1652,1.7951,high
-117.19,41.92,2,7637,156,3710,1240,3.4231,low
-121.64,41.5,45,6044,1468,435,1226,3.0721,low
-122.33,36.53,49,6550,396,1230,1211,5.5919,high
-117.5,39.8,22,4981,1605,7460,471,7.2045,low
-117.88,39.44,37,6983,555,9690,411,3.5192,high
-120.74,37.98,35,6323,2211,1766,1310,2.6382,high
-118.18,38.57,2,2199,1053,3484,648,2.369,high
-122.17,41.02,29,2923,1702,5407,446,1.6236,high
-119.14,38.84,32,591,1526,1711,140,3.0352,low
-121.88,36.45,20,3560,622,2840,611,8.6963,low
-119.71,33.31,48,3622,925,1662,1157,1.6611,low
-121.55,37.58,50,5624,81,1992,1055,1.9362,low
-116.53,35.31,27,2637,1935,3920,710,5.7962,high
-123.73,37.05,16,957,1980,1861,285,5.2534,low
-117.79,37.51,7,8806,756,919,1879,3.1613,low
-114.73,33.66,9,545,619,2380,610,5.223,high
-118.4,33.52,29,5009,797,4583,803,5.0346,high
-115.98,33.14,48,1368,1053,838,1329,5.273,high
-118.43,33.53,26,50,447,978,953,6.8869,low
-117.29,33.04,2,2806,1544,1990,1010,8.8793,high
-118.97,34.81,10,5488,439,2435,4012,4.1429,low
-119.76,39.96,6,3151,505,1246,1740,7.7876,high
-116.57,40.55,52,1378,2549,873,299,4.0931,low
-115.54,34.02,36,2407,426,2711,54,2.9911,high
-119.96,41.32,15,8324,292,2025,899,3.7162,high
-122.27,37.83,48,2814,953,887,1630,3.1905,low
-122.21,35.48,46,2383,88,2294,1115,1.6971,high
-118.8,32.74,35,3904,2302,1223,1269,8.2673,high
-120.78,38.03,18,2899,981,2368,192,5.0162,high
-115.95,36.35,23,1466,3493,7429,649,1.525,high
-120.94,37.56,17,7531,1835,308,663,5.32,high
-117.15,38.39,21,2124,828,3051,2964,6.0689,high
-117.54,40.71,8,1568,339,1242,803,2.6974,low
-120.24,37.46,20,1168,4798,1270,1484,2.3565,high
-119.06,35.12,32,1410,997,3339,1119,6.6827,high
-121.29,40.19,28,2655,2441,1033,1823,3.4087,high
-122.24,34.7,3,17591,1832,2309,1923,6.4238,low
-120.05,37.72,29,8106,213,2412,1149,2.0109,low
-117.2,33.94,46,3463,887,1865,1557,3.9798,low
-118.62,33.19,29,407,1467,2223,103,5.687,low
