"fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","type"
6.12877339810723,0.217598055353121,0.396129612133209,10.5941302747113,0.0350797268927669,25.1503416641528,84.8783543136306,1.0035704576685,3.09695963377169,0.361211820579336,10.9196778714862,7.02017089981463,"white"
4.10463417850375,0.120154571590599,0.176667111640182,11.0602907907982,0.0355310334235025,4.26353241429325,12.811706997728,0.997307748948773,2.88399513227708,0.302171704558523,12.7320403723705,5.95124592437736,"white"
7.26985378893198,0.483760107061408,0.317058873893906,1.7770355788252,0.055680397054777,34.4322344147918,141.595535499966,0.993668340028637,3.24220512287445,0.633770585356413,10.3060436919777,5.93798723471094,"white"
15.2428414796097,0.195090174727892,0.252872570902917,48.4503414400943,0.270406679205273,37.6257370174648,174.098097311179,1.02912737147317,3.77333154401598,0.478528203425612,10.4780841663647,5.97030670628972,"red"
12.1877349246653,0.495160999517982,0.487894796093938,12.7380320149243,0.0849453514811722,37.8200853632007,225.598187788273,1.01742708424306,3.69419618235366,0.545267302439734,8.86730023637581,6.92700084213829,"red"
7.53754324976182,0.396132233047173,0.236202785261326,1.5063095553842,0.0823088302539271,40.2241179346095,135.766029475016,0.99177367370878,3.27388932039419,0.668520658295409,10.7223511374769,4.94882232519198,"white"
14.4481226295583,0.305847845194829,0.287934585135884,12.5974073395621,0.0827202309026977,39.1860223678502,178.751015907985,0.997532385370367,3.83536166755671,0.58492832905597,9.24793217835833,5.92955708246906,"red"
6.0590150452385,0.187888888319537,0.306607124114247,2.02985899557206,0.0503896196823267,15.3354646932496,35.9043345380291,0.992581822669506,2.98849109351011,0.427162259181083,10.7407361360719,4.94464850558661,"white"
6.73477717189568,0.306358056005046,0.197553413227255,1.26294923735598,0.028548678289804,12.8044916200918,69.8299513393106,0.989897747248451,3.14215244404885,1.28256132017455,13.5015760327911,4.93049101562223,"white"
7.14351214828867,0.174971906321543,0.235652475763231,6.98197595034577,0.339768594429282,40.7870693866307,111.585660386355,0.998183363021354,3.13548231292071,0.352572340467343,10.3269035433373,5.93750074495636,"red"
7.23338032993832,0.258024069380228,0.565123021764176,55.0293731974941,0.409415369317544,28.6284609436825,200.975913413308,1.03118583327729,3.58116544652075,0.284281026648705,9.07167925480007,6.93837402145568,"red"
6.73671590237268,0.208024854169556,0.28459883638679,8.38365793792674,0.0794202404722064,22.455357872904,112.20615080993,0.996994274338032,3.15369503174044,0.376265620547122,9.87084214121997,4.97148345966824,"red"
7.62168603319404,0.265538374797751,0.0731907484584153,16.6229617551602,0.0646655751881575,9.86789939395018,122.154666591939,1.0022909710791,3.45620764863119,0.472150021718653,11.545484214676,7.34459433676796,"red"
7.36482271516095,0.24224846156875,0.074679303559791,1.2487365346216,0.0497434153463226,22.9688870648904,70.1282415599809,0.989938644354706,3.14405258423591,0.550684942923659,12.3705795548578,3.96292861387593,"white"
6.13837099120328,0.485264460998999,0.354738022239646,2.39579895111887,0.056136116707065,27.0173957207007,139.584121022663,0.995240241631388,3.18151325861826,0.596048673094669,10.1610386375636,5.95336310786807,"white"
8.93776712708946,0.847322010725687,1.05826810456403,0.965595517599447,0.0393237286521384,202.624673048372,171.51284952374,0.992719872516629,3.20488126637664,0.991782454823065,9.13839970494463,4.93788670023156,"white"
6.86633433994265,0.418011577221383,0.266219827530092,1.19064507293504,0.0577516840366867,29.1741612633474,104.668284009209,0.991423929706257,3.13677803788548,1.02891430710047,12.8533664864417,5.93635961762192,"white"
6.77587636355569,0.271860166401969,0.314401140930604,6.85812288706597,0.0365269203880897,13.8345708091278,107.473049324224,0.995598810348909,3.2450541533322,0.504585965802197,11.0389670782028,5.94703356787465,"white"
6.96809728670713,0.30188277600965,0.214253512515752,5.87623024363588,0.0785795395621833,15.1362555324457,119.10477665697,0.994588908514434,3.2853629840388,0.537193599350284,10.7365598231019,5.941338753182,"red"
7.34088831090684,1.55022880097414,0.514760085236952,1.02373290836816,0.446980427949441,249.77149005858,401.830364284845,0.997009824845181,3.45596366700598,1.24775297925123,8.9698086329538,6.95041002056153,"white"
6.46499950033624,0.232200397898786,0.247495170122108,6.99116698902229,0.0669008573170152,15.6084385223498,99.8494899369816,0.996010080097068,3.1463954286027,0.425425686102058,10.7110060494499,5.94557636285137,"red"
7.75385522024934,0.268590131200705,0.316464698068532,4.76681297582943,0.415802819873869,67.9067843114607,170.872911309288,0.998482986999626,3.2555174333281,0.408843684220523,9.42545299936345,5.93902471289119,"red"
11.9310459335391,0.172907971955858,0.189832903361524,47.6484910935675,0.234034292446595,23.4610006017531,140.591175648052,1.02555936366901,3.4571304761344,0.411972516309501,10.7626204658217,5.96641089797298,"red"
8.83392453987274,0.787853855465824,0.307464986123229,1.15224007945356,0.446313638224641,184.652220177248,187.546399408388,0.992834288744205,3.29628145095712,0.803407928061476,10.470411036004,4.95555876780401,"red"
5.81936070033671,0.164474785586641,0.43537397012627,8.22006890525599,0.0278093353405998,16.4667444477096,42.2232677563557,0.997786493230709,2.95729508071868,0.336151011587522,11.2275737907382,5.94574462658348,"white"
7.86284687643376,0.727574386719974,1.03846107730128,2.23196725851552,0.427840238322455,200.012309855914,223.815259931002,0.998295275685851,3.30535665259714,0.547635264951,8.72575457537876,5.93192539615042,"red"
5.96240078374818,0.2291322110078,0.102579719071685,10.447545050686,0.0437153502090649,9.43712336790087,91.3784627615355,0.998313597600957,3.13454462280599,0.419501204860037,12.6604374765093,6.95891401998673,"white"
7.47847817711102,0.277691669086154,0.34505454710867,30.3355790803689,0.311688385597436,27.2804904879258,165.492704413439,1.02358357669568,3.38348796868733,0.388713459646146,9.46301793006421,6.96152540322401,"red"
6.86120024078279,0.172086622078047,0.302486663830493,16.3456960959796,0.0485041161846214,10.5939404131806,64.8064661779728,1.00044000251934,3.18402613803616,0.352766757864295,10.7497260146632,6.54712451688808,"white"
7.06029465467934,0.288803385248398,0.366147691034958,1.29592235356523,0.0367035461147458,37.7339192858598,107.149225940641,0.991701735395459,3.0865814288038,0.552259640065501,10.7504453707636,4.93470838413486,"white"
6.75349986785276,0.22074346002159,0.244638597092418,11.1973547377114,0.0499351959500231,10.8668305972885,81.6319468310333,0.99787011648115,3.23598074309056,0.451939171754959,12.3650032244785,6.93002826755674,"white"
5.35250100261288,0.273672679822695,0.314041236616041,0.961928738579119,0.0282469011687653,26.6221610572916,49.2380490998321,0.990970698807926,2.92199105905261,0.624514636666284,11.3454791695401,4.94857783568091,"white"
5.5820909066536,0.141050165979424,-0.1,5.96626272001953,0.0167849190300374,3.62348864256359,13.1658849015631,0.994242082139958,2.99286594305012,0.366950356194752,14.5185216260579,5.93981375290626,"white"
11.2506275292437,1.05281793037488,0.435101907512743,31.9501230489369,0.317599659788943,27.7404776065386,394.350914260471,1.03764229644069,3.92091867607711,0.815942881748765,8.94804620073501,7.95968312645371,"red"
7.05862516390228,0.383414356145197,0.00639490140888733,1.39888128450669,0.0544706242735054,13.6951421862301,100.133585829062,0.990022680896489,3.25371808879304,1.13330231484663,13.5056999528722,4.95238280825974,"red"
5.87048398945273,0.193757237705334,0.524314999573041,0.5,0.0273225941404886,19.0880335918349,11.7378253675309,0.88711,2.76690947795843,0.74237926737466,10.9483117470996,3.0901454676987,"white"
7.03428335340447,0.368414866092457,0.394046234317583,2.178138163643,0.0323811427180207,27.1360256829528,122.384499138004,0.994511672690272,3.20496589783206,0.591199080066011,10.9632069883175,5.94105910038907,"white"
6.67242031462484,0.689644696337132,0.214858652612846,1.17602551198551,0.071505426107931,32.0382917820319,139.266886294943,0.990973740926372,3.19412250709836,1.12151186445965,11.542675834382,4.95905234604987,"white"
9.12079659213329,0.34490871202358,0.304252375588368,8.31997246112542,0.312375215042299,31.7698467151078,170.162212225235,0.997168095177301,3.46799853840841,0.589720061120927,9.55881626181854,5.93755883365914,"red"
5.55992213088001,0.211685374240668,0.190244515700686,2.09728642722091,0.133430839566231,30.7538493939031,64.5750448200662,0.995902532165357,2.95730804941053,0.387639361356248,11.2757818631936,5.96812350544071,"white"
6.64363239652706,0.242833292968064,0.267659078734033,22.1233847987912,0.0954322474792291,13.9233528564037,124.220895660047,1.01429314719386,3.28819168744899,0.376753791057957,10.1590724544706,6.96343160519996,"red"
6.95884539413204,0.149217154089439,0.396479603506209,14.0727683953341,0.053312980487594,19.5782798340098,82.7064592251641,0.998145888822251,3.12640724450581,0.348600546487963,9.94749592603455,4.95655906423406,"red"
