fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
8.2,0.33,0.32,12.15,0.047,122.5,252.0,0.9994,3.2,0.91,10.4,5,white
6.2,0.17,0.31,12.5,0.05,37.0,150.0,0.99684,3.15,0.62,11.3,6,white
7.8,1.24,0.45,13.0,0.341,23.0,127.0,0.99674,3.18,0.38,11.4,7,red
7.6,0.325,0.3,17.75,0.082,6.0,29.0,0.99631,3.17,0.5,9.1,5,white
8.6,0.26,0.74,3.9,0.209,52.0,56.0,0.99907,3.32,0.63,10.1,6,white
14.2,1.04,0.24,5.2,0.039,35.0,105.0,0.9984,3.27,0.56,8.7,5,white
6.9,0.39,0.46,6.8,0.136,9.0,248.0,0.99128,3.19,0.57,11.8,5,white
6.0,0.3,0.01,9.8,0.045,26.0,303.0,0.99306,3.05,0.5,11.4,5,white
8.5,0.24,0.59,2.2,0.108,30.0,138.0,0.99724,3.2,0.31,10.3,6,white
7.0,0.48,0.05,1.0,0.123,28.5,199.0,0.99715,3.08,1.14,13.5666666666667,6,white
7.9,0.23,0.42,14.45,0.043,12.0,85.0,0.99352,3.82,0.5,9.3,6,white
6.8,0.965,0.34,2.2,0.161,10.0,111.0,0.99458,3.0,0.4,12.15,6,white
6.0,0.225,0.48,26.05,0.117,40.0,113.0,0.99801,3.65,0.63,10.4,5,white
15.6,0.745,0.34,14.5,0.093,32.0,200.0,0.9974,3.49,0.63,9.4,6,white
11.9,0.14,0.35,14.9,0.036,50.0,176.5,0.99678,3.22,0.3,9.8,5,red
7.6,0.63,0.3,1.3,0.104,25.0,205.0,0.99279,3.25,0.95,10.5,5,white
6.6,0.915,0.75,15.2,0.464,6.0,28.0,0.99186,3.49,0.89,11.65,5,white
4.4,0.265,0.73,7.35,0.267,12.0,102.0,0.99848,3.06,0.33,9.8,6,red
5.4,0.765,0.17,8.3,0.053,6.0,117.0,0.99356,3.34,0.5,9.8,6,red
9.3,1.0,0.4,9.1,0.031,10.0,217.5,0.9927,3.4,0.44,9.7,5,white
9.4,0.31,0.08,8.3,0.054,27.0,105.0,0.99108,3.05,0.39,10.9,8,white
6.8,0.2,0.25,3.8,0.031,105.0,165.0,0.99591,3.18,1.16,12.25,6,white
4.2,0.39,0.45,11.2,0.054,36.0,149.0,0.99413,3.59,0.45,11.0,5,white
9.9,0.22,0.46,17.0,0.025,10.0,227.0,0.99736,3.19,0.54,11.6333333333333,6,white
7.3,0.955,0.08,1.8,0.166,12.0,143.0,0.99473,3.06,0.47,9.9,6,white
7.0,0.875,0.28,18.15,0.026,24.0,50.0,0.99367,3.31,0.7,9.7,6,white
6.8,0.96,0.28,17.1,0.126,61.0,99.0,0.99266,3.26,0.43,10.2,6,white
6.6,0.5,0.26,0.8,0.113,40.0,83.0,0.99548,3.11,0.79,9.3,9,white
7.5,0.68,0.19,2.6,0.171,50.0,186.0,0.99081,3.43,0.9,9.25,6,red
12.2,0.17,0.38,13.2,0.161,37.0,238.5,0.99552,3.3,0.37,9.8,6,red
6.45,0.24,0.49,17.4,0.049,25.0,86.0,0.98974,2.94,0.78,10.98,5,white
7.3,0.15,0.34,14.7,0.069,23.0,103.0,1.00037,3.32,0.45,13.7,5,white
6.1,0.24,0.64,15.5,0.123,27.0,174.0,0.99163,3.58,0.62,10.6,5,white
5.9,0.2,0.5,18.1,0.168,18.0,225.0,0.99226,3.03,0.62,10.1,5,white
7.4,1.115,0.62,10.4,0.038,13.0,141.0,0.9956,3.19,0.58,9.1,6,red
8.6,0.74,0.36,4.1,0.093,27.0,187.0,0.99222,3.25,0.43,9.0,7,white
8.0,0.42,1.23,0.6,0.046,26.0,184.0,0.99236,3.31,0.49,11.1,6,red
7.6,1.04,0.73,5.3,0.08,26.0,230.0,0.99651,3.32,0.41,10.5,7,white
9.7,0.51,0.27,16.45,0.168,41.0,172.0,0.98896,3.2,0.31,11.2,6,red
6.5,0.19,0.29,17.2,0.056,62.0,152.0,0.9896,3.18,0.44,12.75,5,red
6.7,0.635,0.29,17.8,0.037,29.0,200.0,0.99825,3.12,0.5,8.8,6,white
7.1,0.23,0.27,15.25,0.146,30.0,78.0,0.999,3.26,0.53,12.4,5,white
8.2,0.455,0.5,17.9,0.069,4.0,229.0,0.99174,3.06,0.38,9.6,6,white
6.6,0.395,0.33,7.35,0.093,25.0,105.0,0.98998,3.53,0.58,12.6,5,red
6.8,0.32,0.43,17.95,0.037,38.0,90.0,0.99678,3.41,0.52,9.1,5,red
5.8,1.185,0.42,18.0,0.054,80.0,237.0,0.99189,3.17,0.57,11.7333333333333,9,red
7.3,0.24,0.27,26.05,0.038,131.0,176.5,0.99494,3.59,0.45,10.5,5,white
7.8,0.405,0.36,1.45,0.049,27.0,89.0,0.99226,3.3,0.55,11.65,6,white
6.6,0.87,0.61,14.8,0.017,34.0,124.0,0.99657,3.17,0.45,12.6,5,red
5.0,0.12,0.42,2.85,0.054,30.0,146.0,0.99261,3.09,0.56,11.2,3,white
10.8,0.38,0.33,19.9,0.111,10.0,52.0,0.99592,3.1,0.76,11.4,6,white
6.4,0.44,0.6,8.8,0.019,60.0,52.0,0.99555,2.85,0.62,9.0,5,white
7.8,0.63,0.0,1.95,0.147,42.0,200.0,0.99841,3.77,0.58,9.73333333333333,5,white
6.7,0.22,0.49,17.9,0.048,41.5,259.0,0.99572,3.59,1.95,10.65,8,red
6.6,0.295,0.74,5.85,0.03,28.0,15.0,0.99202,3.41,0.37,10.6,6,red
8.0,0.575,0.25,19.1,0.332,20.0,66.0,0.99037,2.93,0.46,9.7,5,white
6.7,0.36,0.29,7.3,0.132,24.0,10.0,0.98868,3.36,0.56,11.35,6,white
7.8,0.115,0.29,11.95,0.093,21.0,245.0,0.9995,2.93,0.49,12.0,5,red
6.6,0.39,0.47,0.6,0.049,42.0,24.0,0.99332,3.13,0.94,10.9,6,white
7.5,0.31,0.35,3.5,0.156,13.0,192.0,0.99581,3.35,0.38,10.8,7,white
7.2,1.02,0.15,2.2,0.346,62.0,272.0,0.99198,3.79,0.42,8.8,7,white
10.6,0.3,0.7,7.6,0.05,4.0,111.0,0.9915,3.25,0.34,9.7,4,white
6.1,0.415,0.32,1.2,0.043,21.0,70.0,0.9957,3.33,0.63,9.5,5,white
7.8,1.025,0.01,15.25,0.084,21.0,82.0,0.99719,3.63,0.7,10.5,5,white
6.3,0.32,0.0,65.8,0.115,31.0,196.0,0.99043,3.1,0.49,14.0,6,white
7.0,0.86,0.29,20.2,0.05,44.5,272.0,0.99192,3.31,1.56,9.5,6,white
6.8,0.24,0.37,6.8,0.467,108.0,247.0,0.99462,3.29,0.72,10.55,7,white
8.4,0.24,0.5,17.1,0.062,70.5,128.0,0.99386,3.17,0.39,9.7,5,red
7.3,0.59,0.41,10.4,0.052,45.0,81.0,0.99547,3.18,0.57,9.1,3,red
9.3,0.25,0.38,1.1,0.185,86.0,200.0,0.99364,3.32,0.41,11.4,5,red
11.3,0.25,0.3,5.6,0.161,31.0,135.0,0.9983,2.9,0.37,10.5,5,red
6.8,0.595,0.44,0.7,0.113,17.0,129.5,0.99614,3.11,1.11,9.2,7,white
5.8,0.88,0.38,3.45,0.082,80.0,39.0,0.99108,3.0,0.46,9.3,6,red
8.1,0.7,0.02,1.4,0.132,77.5,27.0,0.99939,3.12,0.64,10.5,6,red
