fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
5.6,0.45,0.29,2.0,0.346,33.0,168.0,0.99906,3.08,0.46,11.2,6,white
7.3,0.41,0.27,1.8,0.046,52.0,123.0,0.9912,3.4,0.45,9.4,7,white
7.6,0.5,0.37,1.0,0.044,5.0,130.0,0.99093,3.14,0.48,10.5,6,red
7.1,0.23,0.74,1.3,0.074,47.0,82.0,0.99724,3.24,0.39,8.7,5,red
7.1,0.38,0.32,1.2,0.056,36.0,102.0,0.99288,3.11,0.86,10.7,7,red
7.1,0.46,0.4,2.7,0.078,36.0,28.0,0.9986,3.08,0.46,9.4,6,white
6.0,0.23,0.25,1.3,0.035,11.0,208.0,0.9972,3.47,0.37,10.2,5,white
6.0,0.27,0.09,1.3,0.041,21.0,151.0,0.9982,3.12,0.63,10.5,6,white
7.8,0.28,0.31,2.1,0.09,37.0,93.0,0.99694,3.08,0.93,11.8,6,white
6.6,0.29,0.33,2.35,0.046,41.0,92.0,0.99787,3.31,0.46,10.2,6,white
6.4,0.24,0.36,2.4,0.044,24.0,90.0,0.99601,3.11,0.35,11.7,6,white
5.8,0.26,0.09,7.1,0.042,43.0,73.0,0.9932,3.19,0.48,11.1,6,white
7.6,0.41,0.26,2.9,0.062,36.0,184.0,0.995,3.09,0.34,9.1,6,white
7.5,0.51,0.28,2.3,0.039,39.0,152.0,0.99539,3.08,0.48,9.4,5,red
6.8,0.29,0.35,2.0,0.031,34.0,123.0,1.0,3.3,0.76,9.4,6,white
7.0,0.17,0.28,2.6,0.078,35.0,10.0,0.99631,3.11,0.55,12.0,5,white
6.4,0.3,0.29,2.9,0.07,26.0,158.0,0.9968,3.36,0.46,10.4,6,white
7.6,0.4,0.33,7.9,0.027,33.0,189.0,0.99084,3.19,0.39,11.7,6,red
7.7,0.29,0.43,19.5,0.038,34.0,197.0,0.9975,2.92,0.35,9.0,6,white
7.6,0.16,0.41,14.6,0.07,36.0,119.0,0.99111,3.1,0.42,9.6,5,white
7.1,0.3,0.27,2.6,0.042,50.0,125.0,0.9986,2.97,0.52,11.2,6,white
