fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
6.1,0.27,0.29,15.2,0.06,41.0,140.0,0.99712,3.26,0.43,9.2,6,red
5.1,0.29,0.05,11.3,0.053,33.0,113.0,0.9918,3.34,0.57,9.8,6,white
6.1,0.6,0.25,19.6,0.045,13.0,31.0,0.9944,3.09,0.43,10.6,5,white
7.4,0.25,0.49,2.0,0.067,40.0,185.0,0.99297,3.38,0.7,11.0,6,white
7.2,0.26,0.21,3.5,0.039,24.0,111.0,0.9929,2.92,0.53,9.2,8,white
6.8,0.18,0.39,1.9,0.039,4.0,28.0,0.9972,3.1,0.47,9.3,6,white
6.9,0.4,0.03,1.4,0.039,40.0,140.0,0.9968,3.36,0.68,10.8,5,white
10.4,0.39,0.38,2.4,0.036,25.0,140.0,0.99579,3.04,0.74,11.4,7,white
7.1,0.3,0.3,1.2,0.04,18.0,166.0,0.9968,3.13,0.27,10.4,6,white
5.8,0.28,0.74,1.9,0.048,69.0,119.0,0.9999,2.8,0.49,12.0,5,white
7.8,0.3,0.36,13.9,0.053,57.0,121.0,0.9944,3.03,0.45,9.1,8,white
7.4,0.38,0.26,5.0,0.055,15.0,7.0,0.9968,3.08,0.63,10.8,6,white
7.4,0.25,0.25,1.1,0.054,15.0,86.0,0.99021,3.12,0.82,9.5,6,white
6.4,0.47,0.91,5.4,0.079,24.0,182.0,0.99627,3.24,0.48,8.8,6,red
11.2,0.29,0.34,5.4,0.077,32.0,107.0,0.99469,3.31,0.4,11.8,6,red
7.2,0.27,0.03,11.3,0.036,44.0,164.0,0.99385,3.31,0.35,11.4,6,white
6.6,0.21,0.25,1.5,0.041,23.0,147.0,0.9923,3.38,0.31,11.4,5,white
6.6,0.23,0.19,6.9,0.057,12.0,178.0,0.9934,3.17,0.54,10.0,6,white
6.6,0.66,0.0,3.2,0.041,49.0,159.0,0.9976,3.58,0.27,9.5,6,red
6.4,0.25,0.65,22.6,0.031,21.0,70.0,0.99206,3.1,0.47,11.4,6,white
7.3,0.17,0.29,8.0,0.036,25.0,113.0,0.98952,3.14,0.48,9.2,5,white
7.2,0.27,0.21,1.9,0.056,45.0,160.0,0.9968,3.36,0.45,10.6,7,white
7.1,0.29,0.25,2.5,0.046,29.0,34.0,1.0011,3.47,0.7,12.4,6,white
9.9,0.26,0.25,1.1,0.086,33.0,150.0,0.9962,3.04,0.4,10.1,5,white
7.7,0.25,0.26,10.55,0.036,45.0,71.0,0.9944,3.31,0.45,11.2,6,white
7.2,0.27,0.25,2.1,0.041,29.0,85.0,0.999,3.08,0.45,9.5,6,white
6.5,0.33,0.39,7.0,0.035,60.0,113.0,0.99823,3.56,0.46,10.5,5,red
7.2,0.18,0.29,1.2,0.053,37.0,166.0,0.9954,3.3,0.55,9.4,5,white
5.8,0.2,0.26,1.1,0.045,34.0,71.0,0.99427,3.3,0.56,11.4,5,white
