fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
5.8,0.655,0.78,6.85,0.087,73.0,94.0,0.9989,2.89,0.5,11.5,9,white
6.7,0.57,0.03,9.85,0.137,76.0,38.0,0.99248,3.35,1.11,11.05,7,white
5.2,0.2,0.19,7.9,0.072,55.0,118.0,1.03898,3.08,0.47,11.85,4,white
11.5,0.935,0.19,9.8,0.059,38.5,199.0,0.99331,3.59,0.93,10.4,5,red
14.2,0.27,0.24,4.35,0.36,15.5,175.0,0.98935,3.31,1.14,9.55,3,red
4.5,0.41,0.32,8.9,0.033,74.0,41.0,0.9898,3.39,0.64,12.4,6,white
8.8,0.44,0.2,11.2,0.422,11.0,216.0,0.99626,3.05,0.59,14.2,9,red
5.8,0.85,0.16,13.9,0.063,50.5,206.0,0.99158,3.04,1.98,12.0666666666667,5,red
7.2,0.6,0.76,16.85,0.092,69.0,24.0,0.98882,3.1,0.94,11.75,4,white
6.8,0.155,0.82,4.65,0.085,79.0,40.0,0.99305,3.19,0.22,13.6,4,white
3.9,0.435,0.58,19.25,0.093,39.0,145.0,0.99391,3.25,1.02,8.9,3,white
4.5,0.085,0.62,19.6,0.076,86.0,148.0,0.99498,3.26,0.9,10.3,5,white
8.8,0.35,0.66,2.4,0.087,14.0,216.0,0.99835,3.06,0.99,10.0,8,white
5.3,0.7,0.27,5.35,0.043,75.0,226.0,0.99258,3.85,0.91,8.8,7,white
13.8,0.615,0.61,19.6,0.103,64.5,191.0,0.99785,3.17,1.14,13.8,4,white
12.4,0.83,0.39,5.7,0.413,73.5,95.0,0.99833,3.7,0.57,12.3,6,white
7.3,0.65,0.22,15.5,0.146,289.0,189.0,0.99596,3.46,1.56,11.7333333333333,6,red
11.9,0.25,0.61,14.7,0.034,35.0,200.0,1.00098,2.86,0.6,13.3,6,red
6.1,0.6,0.76,3.6,0.032,71.0,87.0,1.00289,3.02,0.62,11.6,4,white
14.0,0.425,0.14,5.7,0.146,23.0,187.0,0.9929,3.63,0.87,10.0,5,white
10.0,0.545,0.91,2.2,0.078,30.5,13.0,0.99111,3.26,1.28,13.4,8,white
13.7,0.645,0.35,13.7,0.145,31.0,272.0,0.98918,2.96,0.27,14.9,6,red
8.5,1.025,0.56,1.5,0.032,17.0,217.0,0.98978,3.61,1.13,11.0666666666667,7,red
5.8,0.965,0.05,7.9,0.211,17.0,62.0,0.98988,3.82,0.41,11.4,6,white
10.6,0.335,0.81,10.3,0.087,58.0,225.0,0.9976,3.44,1.14,10.7,7,white
12.3,0.69,0.6,5.7,0.029,146.5,26.0,0.99249,3.78,0.88,13.2,9,white
14.3,0.405,0.34,13.15,0.301,50.5,41.0,0.99307,3.54,1.59,11.7,3,white
5.0,0.865,0.42,2.9,0.138,33.0,251.0,0.9924,2.82,1.98,12.75,4,white
15.9,0.35,0.6,1.0,0.036,17.0,12.0,0.99304,3.55,0.7,11.8,7,red
14.2,0.81,0.18,19.6,0.089,46.0,20.0,0.99509,3.09,0.68,12.6,4,white
13.2,0.11,0.36,18.8,0.111,36.0,249.0,0.99271,2.82,0.92,10.2,5,white
9.7,1.1,0.35,9.1,0.024,53.0,303.0,0.9935,3.11,0.83,10.2,8,red
7.1,0.315,0.19,19.5,0.149,29.0,166.0,0.99536,2.96,0.81,9.25,9,white
8.2,0.59,0.11,3.6,0.064,18.0,238.5,0.99256,3.82,0.29,8.9,6,white
5.4,1.07,0.76,2.25,0.021,72.0,77.0,0.99321,3.32,0.32,8.8,4,red
10.6,0.58,0.39,13.3,0.169,12.0,162.5,0.99106,2.91,1.59,10.98,5,white
11.4,0.655,0.41,19.9,0.209,53.0,23.0,0.99249,2.77,0.48,10.65,3,red
12.8,0.6,0.69,12.2,0.053,41.5,87.0,0.99769,3.12,0.31,9.0,7,red
12.3,0.915,0.65,5.9,0.036,122.5,75.0,0.99835,3.54,0.25,12.2,7,white
5.9,0.36,0.49,16.7,0.054,124.0,11.0,0.98871,2.95,1.08,9.23333333333333,6,white
5.6,0.45,0.64,16.55,0.05,96.0,77.0,0.99222,3.77,0.3,11.4,3,white
6.0,0.4,0.33,1.15,0.194,112.0,143.0,0.99578,3.21,0.77,9.55,7,white
9.1,0.71,0.22,7.8,0.108,57.0,221.0,0.99771,2.99,1.22,13.9,8,white
6.5,0.155,0.64,17.0,0.19,15.5,229.0,0.99788,3.74,0.74,9.9,3,white
13.8,0.53,0.03,6.9,0.178,51.5,244.0,0.9957,3.7,1.36,11.9,4,white
6.3,1.025,0.86,5.45,0.154,112.0,229.0,0.99139,3.51,0.74,11.65,5,red
12.2,0.29,0.51,5.2,0.152,66.0,9.0,0.99063,2.89,1.18,11.0,8,red
8.2,0.33,0.33,19.4,0.092,36.0,58.0,0.99445,3.7,0.87,9.1,6,white
13.7,0.21,0.86,8.8,0.065,77.0,18.0,0.99223,2.87,0.42,10.65,7,white
10.3,0.86,0.34,13.7,0.037,3.0,172.0,0.98998,3.06,0.79,10.5666666666667,8,red
5.3,0.605,0.04,10.1,0.048,122.5,244.0,1.00013,3.06,1.1,12.75,9,white
5.6,0.78,0.33,15.8,0.062,7.0,116.0,0.99706,3.24,0.61,9.0,8,white
12.6,0.745,0.03,11.0,0.125,41.0,58.0,0.99483,2.74,1.1,11.75,8,red
15.0,0.29,0.27,4.3,0.031,77.0,7.0,0.99313,3.09,1.0,12.3,9,red
11.1,0.77,0.4,16.4,0.205,48.5,166.0,0.99583,3.77,0.74,12.1,6,white
5.6,0.35,0.48,17.0,0.037,28.0,17.0,0.99097,3.31,0.64,11.7333333333333,5,red
4.4,0.485,0.27,11.75,0.368,52.0,129.0,0.9929,3.67,0.31,12.7,3,white
12.8,0.52,0.39,4.0,0.039,27.0,272.0,0.99468,3.72,1.31,10.5666666666667,3,red
5.0,0.32,0.29,6.55,0.051,59.0,30.0,0.99032,3.31,0.68,10.3,6,white
13.7,0.305,0.76,10.1,0.158,59.5,135.0,0.99745,3.22,0.97,12.0,7,red
9.1,0.875,0.0,7.2,0.368,97.0,29.0,0.99004,3.46,0.23,9.8,3,white
7.2,0.82,0.48,13.1,0.053,3.0,177.0,0.99518,2.96,0.94,11.85,5,white
4.2,0.77,0.58,16.55,0.125,9.0,189.0,0.9977,3.36,0.33,10.15,8,white
11.7,0.84,0.63,5.7,0.111,49.0,115.0,0.99438,3.58,0.52,10.65,6,white
13.2,1.07,0.3,19.5,0.009,24.0,219.5,1.0032,3.53,0.59,9.1,8,white
9.9,0.425,0.07,12.6,0.024,39.0,219.0,0.98998,3.68,1.62,12.9,6,red
4.8,0.375,0.74,14.05,0.036,105.0,168.0,0.99791,3.11,0.57,11.4333333333333,3,red
12.5,1.24,0.67,4.7,0.029,26.0,243.0,0.99198,3.06,0.9,11.4,4,white
6.15,0.26,0.34,13.7,0.064,51.5,146.0,0.99476,3.61,0.35,11.65,7,white
7.2,0.905,0.63,16.0,0.097,1.0,206.0,0.99591,2.77,0.29,13.5666666666667,6,red
