fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
6.9,0.2,0.39,12.85,0.071,77.0,90.0,0.99278,3.29,0.41,9.5,6,white
6.5,1.13,0.36,8.3,0.053,31.0,143.0,0.9937,3.14,0.42,9.0,5,white
6.0,0.26,0.28,1.7,0.046,37.0,101.0,0.99529,3.29,0.38,11.0,6,white
8.1,0.2,0.32,17.3,0.042,13.0,46.0,0.99274,3.08,0.51,9.3,5,white
6.9,0.2,0.26,8.7,0.111,15.0,150.0,0.99779,3.2,0.5,9.0,5,red
6.9,0.3,0.49,2.1,0.095,15.0,222.0,0.9928,3.16,0.56,9.4,7,red
6.6,0.23,0.78,1.8,0.044,35.0,61.0,0.9916,3.11,0.55,9.8,6,white
5.5,0.24,0.22,7.05,0.142,6.0,115.0,0.99048,3.19,0.45,9.0,7,red
7.6,0.29,0.26,2.1,0.048,10.0,259.0,0.9949,3.37,0.56,9.3,5,white
6.8,0.17,0.41,2.2,0.343,27.0,114.0,0.99556,3.23,0.55,9.5,7,red
7.2,0.26,0.31,1.5,0.036,44.0,105.0,0.99654,3.17,0.46,10.0,7,white
7.1,0.22,0.06,2.8,0.039,24.0,116.0,1.00182,3.17,0.56,9.4,6,red
6.4,0.28,0.26,11.6,0.148,7.0,156.0,0.9933,3.25,0.41,9.5,7,white
8.0,0.315,0.32,11.0,0.048,10.0,144.0,0.9961,3.16,0.44,11.5,5,red
7.5,0.305,0.07,1.8,0.049,37.0,205.0,0.99194,3.03,0.43,9.23333333333333,7,white
6.9,0.32,0.34,2.0,0.046,15.0,125.0,0.99274,3.2,0.5,11.4,6,white
7.1,0.25,0.31,2.2,0.035,36.0,221.0,0.99278,3.02,0.48,9.55,6,white
7.6,0.3,0.29,1.3,0.209,20.0,221.0,0.99748,3.3,0.37,9.2,6,red
6.4,0.24,0.32,1.4,0.126,13.0,72.0,0.99514,3.08,0.55,11.0,5,white
6.5,1.01,0.42,18.5,0.121,98.0,113.0,0.99,3.3,0.46,9.4,5,white
6.0,0.25,0.25,1.2,0.053,8.0,131.0,0.99627,3.03,0.39,10.2,6,white
5.9,0.27,0.26,2.6,0.043,17.0,156.0,0.99056,3.65,0.48,9.2,5,white
7.4,0.79,0.29,1.5,0.048,11.0,245.0,0.99528,3.17,0.5,10.8,5,white
6.6,0.3,0.26,16.45,0.341,108.0,85.0,0.99621,3.19,0.38,8.5,6,red
6.9,0.23,0.7,1.4,0.039,16.0,104.0,0.99779,3.16,1.18,11.0,7,white
6.8,0.24,0.31,1.6,0.035,42.0,108.0,0.9928,3.36,0.4,10.0,7,white
6.4,0.27,0.25,11.7,0.11,31.0,97.0,0.99882,3.08,0.9,10.2,7,white
7.0,0.31,0.46,2.4,0.045,22.0,125.0,0.99262,3.32,0.56,9.2,6,white
6.9,0.27,0.24,8.8,0.042,31.0,158.0,0.99031,3.32,0.45,9.5,6,white
7.0,0.26,0.31,2.5,0.044,27.0,166.0,0.9987,3.23,0.55,10.7,5,white
7.1,0.22,0.44,9.05,0.048,6.0,125.0,0.99661,3.42,0.46,9.7,6,white
8.1,0.28,0.64,17.7,0.036,8.0,167.0,0.99092,3.09,0.52,8.6,9,red
6.4,0.25,0.26,1.5,0.051,131.0,80.0,0.9927,3.05,0.42,10.0,6,white
10.1,0.24,0.49,2.0,0.047,5.0,65.0,0.99851,2.91,0.4,9.5,6,white
6.4,0.23,0.25,7.75,0.113,18.0,237.0,0.9979,3.2,0.49,11.1,7,white
6.5,0.15,0.28,7.85,0.064,9.0,182.0,0.9899,3.06,0.72,10.3,7,red
7.3,0.3,0.25,17.1,0.069,41.0,138.0,0.99632,3.08,0.38,13.1,5,white
7.1,1.01,0.39,18.05,0.038,35.0,111.0,0.9922,3.78,0.68,9.5,5,white
6.5,0.25,0.3,1.5,0.047,48.0,7.0,0.99298,3.23,0.69,9.2,5,white
6.0,0.4,0.43,0.6,0.05,33.0,90.0,0.99413,3.04,0.48,11.4,6,red
15.9,0.8,0.26,2.8,0.05,27.0,53.0,0.99356,3.11,0.48,9.8,6,white
7.4,0.92,0.08,4.2,0.077,45.0,112.0,0.9928,3.36,0.58,10.5,7,white
6.5,0.25,0.42,1.5,0.05,45.0,247.0,0.99647,2.96,0.65,9.0,5,white
7.1,0.31,0.26,1.3,0.039,29.0,99.0,0.99869,3.26,0.92,9.8,6,white
7.0,0.47,0.61,2.1,0.212,37.0,133.0,0.9912,3.15,0.57,11.8,5,white
6.2,0.21,0.32,12.15,0.111,6.0,169.0,0.99732,3.71,0.5,9.0,6,white
7.4,0.24,0.44,1.8,0.038,23.0,149.0,0.9973,3.2,0.44,9.4,7,white
7.0,0.77,0.18,2.1,0.102,36.0,180.0,0.99076,3.23,0.5,9.7,6,white
6.7,0.25,0.3,2.8,0.037,34.0,14.0,0.99634,3.23,0.46,10.0,7,white
7.1,0.3,0.32,1.45,0.137,27.0,121.0,0.99119,3.09,0.44,12.5,5,white
7.1,0.22,0.28,17.55,0.034,25.0,160.0,0.99048,3.38,0.5,11.4,7,white
