fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
6.7,0.295,0.39,7.2,0.036,16.0,126.0,0.99249,3.34,0.34,11.1,5,white
5.6,0.33,0.32,1.8,0.036,13.0,101.0,0.99454,3.09,0.53,9.5,7,white
11.8,0.39,0.36,1.6,0.074,55.0,186.0,0.99528,3.09,0.81,9.7,4,white
6.7,0.59,0.49,7.3,0.088,16.0,100.0,0.9946,3.39,0.44,10.3,5,white
7.4,0.24,0.4,8.0,0.027,9.0,16.0,0.99405,3.26,0.43,12.5,6,white
6.8,0.26,0.32,1.2,0.037,52.0,98.0,0.9972,3.1,0.59,12.0,5,white
6.7,0.55,0.22,3.0,0.027,28.0,174.0,0.99655,3.3,0.6,10.7,5,white
8.2,0.51,0.3,1.1,0.082,25.0,73.0,0.9988,3.19,0.43,9.9,6,white
7.4,0.24,0.46,10.4,0.044,14.0,163.0,0.997,2.96,0.46,10.0,6,white
5.6,0.245,0.19,2.15,0.073,31.0,150.0,0.989,2.94,0.55,8.9,6,white
7.6,0.32,0.73,1.9,0.047,17.0,211.0,0.9982,3.2,0.55,9.8,5,white
11.5,0.33,0.09,2.2,0.053,36.0,30.0,0.98975,3.49,0.38,12.5,7,white
6.3,0.43,0.49,8.2,0.034,41.0,119.0,0.9947,3.32,0.55,12.0,6,red
8.2,0.32,0.32,1.2,0.042,61.0,103.0,0.99235,3.36,0.73,10.3,6,red
7.4,0.24,0.74,13.0,0.035,24.0,24.0,0.9962,2.99,0.38,10.0,7,white
10.0,0.5,0.35,9.25,0.03,35.0,192.0,0.99534,2.79,0.6,12.1,6,red
3.9,0.29,0.38,10.0,0.045,59.0,108.0,0.9902,3.34,0.66,9.4,5,white
8.8,0.33,0.32,2.7,0.045,6.0,201.0,0.99569,3.36,0.33,10.4,5,white
6.5,0.29,0.25,2.05,0.044,50.0,149.0,0.99405,3.18,0.78,8.8,6,white
7.0,0.32,0.3,6.2,0.027,36.0,60.0,0.99612,3.16,0.66,11.2,5,white
7.2,0.24,0.39,2.3,0.047,22.0,170.0,0.99306,3.26,0.47,11.2,7,red
7.1,0.36,0.22,2.6,0.337,29.0,218.0,1.00315,3.27,0.48,13.0,6,white
6.2,0.24,0.47,1.9,0.076,31.0,152.0,0.9937,3.06,0.52,9.2,5,white
7.2,0.31,0.3,1.2,0.035,16.0,7.0,0.9914,2.93,0.49,9.9,6,white
7.2,0.36,0.32,23.5,0.027,53.0,122.0,0.9963,3.17,0.47,9.8,5,white
7.1,0.24,0.49,13.0,0.058,41.0,121.0,0.99922,3.16,0.42,12.9,6,white
6.3,0.26,0.1,1.4,0.047,25.0,197.0,0.9983,2.96,0.39,9.8,6,white
5.9,0.17,0.4,2.5,0.049,7.0,129.0,0.98954,3.28,0.4,10.8,7,white
7.2,0.25,0.3,1.2,0.047,29.0,110.0,0.9966,3.9,0.55,9.5,6,white
6.7,0.44,0.02,17.5,0.047,44.0,152.0,0.99784,3.22,0.52,9.1,6,white
6.6,0.31,0.21,14.4,0.03,40.0,121.0,1.0003,3.58,0.33,10.8,4,white
7.7,0.5,0.33,2.3,0.054,19.0,110.0,0.9987,3.2,0.46,10.6,5,white
9.9,0.17,0.28,4.7,0.108,44.0,56.0,0.99283,3.6,0.9,9.5,6,white
6.5,0.28,0.25,4.4,0.038,40.0,178.0,0.9975,3.08,0.33,10.8,6,white
6.1,0.29,0.37,2.1,0.168,59.0,166.0,0.99582,3.62,0.6,9.7,6,white
7.5,0.46,0.45,11.3,0.028,43.0,27.0,0.99258,3.41,0.83,10.8,6,white
7.2,0.32,0.49,1.9,0.032,36.0,134.0,0.99266,3.3,0.75,9.0,7,white
7.1,0.62,0.24,2.15,0.105,41.0,100.0,0.99732,3.16,0.43,12.8,7,red
6.6,0.61,0.43,2.1,0.047,50.0,72.0,0.99038,3.2,0.54,10.4,7,white
7.6,0.2,0.26,3.5,0.032,50.0,29.0,0.9902,3.72,0.33,9.8,5,white
6.0,0.44,0.5,2.1,0.081,60.0,124.0,0.9975,3.24,0.59,9.6,5,red
5.9,0.43,0.31,2.6,0.049,41.0,11.0,0.9963,3.35,0.44,11.3,6,white
6.6,0.31,0.33,3.6,0.027,14.0,195.0,0.9974,3.26,0.6,11.4,5,white
6.5,0.43,0.48,1.8,0.029,31.0,132.0,0.9934,3.49,0.54,10.3,6,white
8.7,0.355,0.05,7.5,0.032,25.0,166.0,0.9988,3.02,0.48,11.0,6,white
6.0,0.31,0.39,2.7,0.028,38.0,196.0,0.9965,3.1,0.51,9.5,5,white
7.2,0.25,0.39,12.9,0.04,6.0,137.0,0.99405,3.26,0.51,9.7,6,white
8.6,0.2,0.32,2.3,0.055,22.0,102.0,0.98896,3.22,1.03,10.7,5,white
7.6,0.26,0.43,1.2,0.042,48.0,128.0,0.9972,3.2,0.55,8.9,6,red
6.3,0.31,0.39,1.9,0.04,44.0,98.0,0.9963,3.39,0.49,9.8,5,white
6.8,0.17,0.66,1.1,0.022,38.0,131.0,0.998,3.33,0.97,10.8,6,white
8.4,0.34,0.49,2.8,0.042,16.0,116.0,0.99342,2.96,0.62,12.3,7,white
6.7,0.24,0.38,1.2,0.04,26.0,56.0,1.00315,3.24,0.59,8.8,6,red
5.4,0.49,0.53,17.6,0.033,17.0,169.0,0.9972,3.24,0.59,9.5,6,white
8.6,0.25,0.24,1.7,0.03,32.0,166.0,0.9963,3.2,0.54,12.8,7,white
6.8,0.35,0.32,14.0,0.044,33.0,13.0,0.9918,3.39,0.7,11.2,5,white
9.9,0.4,0.21,2.1,0.065,6.0,197.0,0.9931,3.06,0.68,9.2,7,white
6.7,0.56,0.49,7.1,0.056,11.0,13.0,0.99738,3.21,0.52,9.1,4,red
6.5,0.31,0.29,23.5,0.034,31.0,100.0,0.993,3.1,0.39,9.9,7,white
7.3,0.2,0.23,11.6,0.082,33.0,193.0,0.9964,3.36,0.42,10.6,7,white
7.4,0.19,0.24,2.3,0.057,17.0,221.0,0.9976,3.08,0.55,10.8,5,white
6.6,0.17,0.28,13.0,0.083,4.0,108.0,0.9972,3.34,0.73,9.5,6,white
7.7,0.69,0.44,4.3,0.034,88.0,193.0,0.99772,3.44,0.89,10.3,6,white
5.4,0.54,0.3,20.3,0.033,45.0,24.0,0.9902,3.17,0.65,9.4,6,white
5.6,0.29,0.1,7.2,0.096,17.0,157.0,0.993,3.28,0.45,12.0,8,white
6.2,0.59,0.68,3.8,0.034,44.0,29.0,0.9982,3.18,0.47,10.2,5,white
7.1,0.2,0.19,2.25,0.04,45.0,33.0,0.98823,3.56,0.45,12.0,5,white
7.0,0.22,0.1,2.7,0.043,43.0,217.5,0.99067,3.1,0.5,12.0,6,white
5.4,0.26,0.22,2.2,0.079,61.0,125.0,0.9944,3.14,0.51,12.0,6,white
7.5,0.39,0.39,15.3,0.032,22.0,56.0,0.9958,3.3,0.39,10.6,5,white
7.1,0.665,0.74,2.05,0.043,52.0,30.0,0.99009,3.05,0.93,11.6333333333333,5,white
7.0,0.28,0.3,5.1,0.028,49.0,103.0,0.99151,3.08,0.66,9.6,5,white
9.0,0.23,0.0,1.8,0.064,36.0,186.0,0.9944,2.88,0.56,12.4,6,white
6.6,0.22,0.41,18.15,0.077,31.0,6.0,0.99241,3.26,0.59,9.5,6,white
7.5,0.3,0.17,10.6,0.068,52.0,86.0,0.98794,2.96,1.16,9.4,6,white
7.4,0.555,0.49,17.9,0.053,15.0,157.0,0.9924,3.18,0.53,10.1,5,red
5.5,0.65,0.32,15.3,0.043,43.0,174.0,0.9976,3.35,0.51,9.3,6,white
6.2,0.59,0.3,8.0,0.065,12.0,22.0,1.0021,3.3,0.58,9.5,6,white
7.4,0.34,0.21,7.6,0.04,47.0,28.0,0.98995,3.3,0.69,9.2,7,white
6.1,0.48,0.57,1.5,0.041,42.0,110.0,0.99075,3.25,0.35,10.6,6,white
6.0,0.26,0.37,1.5,0.09,27.0,150.0,0.9945,3.17,0.31,9.8,7,white
7.0,0.43,0.53,13.4,0.032,29.0,86.0,0.99582,3.14,0.55,10.5,5,white
6.8,0.29,0.34,2.8,0.049,4.0,14.0,0.99985,3.06,0.6,11.8,6,white
6.1,0.23,0.4,6.2,0.028,4.0,113.0,0.9918,3.28,0.68,10.4,7,white
6.9,0.25,0.31,1.2,0.047,31.0,121.0,0.9968,3.36,0.45,9.1,5,white
7.3,0.25,0.25,19.3,0.053,22.0,138.0,0.9927,3.14,0.45,11.0,5,white
6.3,0.26,0.19,12.4,0.157,48.0,143.0,1.0004,3.1,0.38,10.8,5,white
7.6,0.47,0.21,1.1,0.032,34.0,179.0,0.99274,3.09,0.73,12.7,6,red
7.1,0.63,0.32,3.5,0.04,17.0,122.0,0.99555,3.28,0.46,12.9,5,white
5.7,0.84,0.25,6.6,0.02,61.0,150.0,0.9986,3.34,0.32,10.3,6,white
7.4,0.9,0.45,6.3,0.052,36.0,150.0,0.9945,3.46,0.57,9.7,6,white
7.9,0.17,0.32,1.2,0.035,8.0,13.0,0.99594,3.24,0.51,9.6,5,white
9.4,0.24,0.22,1.1,0.044,15.0,108.0,0.99604,3.33,0.34,8.9,5,white
7.4,0.22,0.27,4.7,0.337,21.0,205.0,0.9972,3.31,0.65,12.4,6,white
6.8,0.33,0.49,6.2,0.045,10.0,152.0,0.9924,3.37,0.59,10.5,6,white
5.9,0.5,0.27,13.0,0.035,24.0,107.0,0.9899,3.26,0.58,9.8,5,red
7.1,0.24,0.1,3.2,0.062,43.0,103.0,0.98856,3.37,0.4,9.4,6,red
7.0,0.32,0.32,7.3,0.03,16.0,125.0,0.9975,3.44,0.43,12.0,6,white
6.3,0.31,0.49,1.9,0.041,27.0,152.0,0.9994,3.24,0.68,10.6,6,white
8.8,0.38,0.31,7.6,0.074,26.0,35.0,0.9925,3.52,0.76,8.7,6,white
5.6,0.34,0.42,6.4,0.051,24.0,128.0,0.9972,3.22,0.43,9.5,5,white
7.0,0.28,0.49,1.0,0.032,58.0,64.0,0.9947,3.35,0.46,10.1,8,white
6.6,0.32,0.25,5.9,0.041,41.0,140.0,0.98948,3.26,0.48,9.7,6,white
7.9,0.56,0.22,2.9,0.034,36.0,119.0,0.99514,3.3,0.55,9.3,6,white
7.7,0.22,0.46,1.1,0.123,36.0,24.0,0.9958,3.01,0.38,10.3,6,white
7.5,0.2,0.25,13.65,0.041,15.0,172.0,0.9944,2.96,0.54,10.8,6,white
6.1,0.5,1.0,1.7,0.041,34.0,96.0,0.99495,3.35,0.58,9.3,5,white
