fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
4.2,0.61,1.23,13.65,0.205,22.0,58.0,0.99153,3.37,0.4,11.9,4,white
9.2,0.56,0.72,12.8,0.079,33.0,19.0,0.99159,3.45,1.04,11.3,6,white
5.9,1.01,0.04,18.1,0.132,70.0,138.0,0.99066,3.14,1.03,11.2,6,red
4.2,1.005,0.46,11.5,0.036,80.0,191.0,0.99328,3.35,0.63,9.2,6,white
6.3,0.49,0.1,8.7,0.102,110.0,57.0,0.9978,3.44,0.54,11.95,3,red
6.3,0.35,0.6,16.2,0.049,47.0,120.0,1.00014,3.46,0.93,12.75,6,red
15.0,0.275,0.56,3.5,0.068,15.0,173.0,0.99268,3.24,0.55,11.35,4,white
6.8,0.46,0.22,3.9,0.136,50.0,78.0,0.99172,3.72,0.98,8.7,6,white
5.0,0.23,0.1,9.0,0.047,46.0,111.0,0.99641,3.77,1.62,11.8,3,white
12.5,0.355,0.1,1.1,0.063,60.0,124.0,0.99831,3.49,0.38,13.5,6,red
5.3,0.865,0.3,16.95,0.358,23.0,94.0,0.99225,3.34,0.62,9.8,6,red
10.0,0.885,0.1,19.45,0.135,108.0,50.0,0.99748,3.42,1.98,11.35,3,white
7.0,0.935,0.36,3.4,0.042,64.0,152.0,0.99484,3.0,1.05,9.7,9,red
12.8,0.47,0.17,18.35,0.087,146.5,131.0,0.9924,2.77,0.4,11.55,6,white
11.7,0.1,0.63,16.45,0.048,64.0,245.0,0.99044,3.09,0.79,12.75,6,red
5.0,0.255,0.59,4.7,0.467,86.0,217.0,0.99815,3.27,0.4,14.05,8,red
13.8,0.93,0.61,4.3,0.115,73.5,87.0,0.98948,3.19,0.69,10.6,5,white
12.3,0.73,0.29,5.6,0.094,40.5,57.0,0.99121,3.0,0.95,12.0,6,red
5.5,0.885,0.57,11.25,0.074,20.0,205.0,0.99426,3.63,0.39,8.5,8,red
9.3,0.77,0.5,18.05,0.08,40.5,115.0,0.99177,3.34,0.99,12.0,7,white
11.5,0.475,0.17,17.9,0.075,57.0,141.0,0.99699,3.82,1.98,11.5,5,white
8.6,0.27,0.76,12.3,0.015,83.0,46.0,0.98997,3.33,0.71,11.7,7,white
11.7,0.42,0.57,6.55,0.013,41.0,142.0,0.99534,3.82,0.84,12.5,7,white
6.2,0.665,0.26,11.95,0.044,83.0,186.0,0.99854,3.45,0.47,10.0,5,white
3.8,0.64,0.45,6.8,0.017,55.0,195.0,0.99553,3.16,1.0,10.98,6,white
8.6,0.69,0.21,5.3,0.067,4.0,243.0,0.99063,3.49,0.93,9.2,7,white
11.4,0.665,0.09,13.7,0.123,52.0,99.0,0.99043,3.63,0.59,10.9,3,red
10.0,1.02,0.23,2.85,0.158,37.0,115.0,0.99001,2.99,1.0,10.0333333333333,5,white
5.1,0.815,0.13,9.4,0.158,20.0,22.0,0.99215,2.93,0.98,9.3,8,red
6.8,0.375,0.72,2.7,0.413,24.0,153.0,0.99663,3.43,1.62,9.7,5,red
10.6,0.675,0.37,19.5,0.126,289.0,72.0,0.99148,3.12,0.62,10.6,3,red
11.6,0.88,0.49,2.3,0.2,71.0,251.0,0.99795,3.16,1.13,10.5333333333333,8,red
13.7,0.47,0.1,4.1,0.09,81.0,192.0,0.99177,3.12,1.08,12.8,9,red
7.4,0.475,0.42,5.95,0.048,2.0,69.0,0.9941,3.09,0.7,9.63333333333333,9,white
13.3,0.625,0.24,10.9,0.173,45.0,249.5,0.99475,3.39,1.95,11.3666666666667,5,red
6.45,0.835,0.54,1.75,0.06,27.0,87.0,0.99535,3.42,0.43,11.75,7,red
3.8,0.3,0.47,12.9,0.255,33.0,157.0,0.9874,3.77,1.36,9.4,5,white
12.2,0.965,0.15,16.9,0.413,3.0,125.0,0.99472,2.94,1.62,12.6,5,red
10.8,0.36,0.82,13.65,0.36,73.5,193.0,0.98994,2.94,0.49,10.98,4,white
8.6,1.04,0.41,16.6,0.064,34.0,51.0,0.9897,3.62,0.36,11.6,6,white
13.4,0.12,0.44,14.35,0.061,15.5,155.0,0.99386,3.16,0.39,12.4,7,white
11.7,0.575,0.53,12.55,0.021,22.0,173.0,0.99108,3.27,0.96,11.6333333333333,7,white
8.9,0.415,0.44,3.95,0.413,65.0,24.0,0.99689,2.95,1.56,14.2,7,white
4.8,0.305,0.08,5.25,0.102,33.0,233.0,0.99186,2.83,0.32,10.98,5,white
6.8,0.88,0.7,5.6,0.07,47.0,177.0,0.9964,3.82,0.79,10.6,5,white
8.2,0.085,0.14,13.8,0.034,57.0,208.0,0.99679,3.27,0.82,8.9,5,red
8.6,0.825,0.12,8.55,0.096,83.0,152.0,0.98944,3.64,0.5,12.0,5,red
5.0,0.87,0.33,5.7,0.032,56.0,50.0,0.99795,3.72,0.83,11.6333333333333,4,white
8.6,0.285,0.36,1.9,0.119,17.0,230.0,0.9924,3.15,0.44,14.05,9,white
6.3,0.36,0.99,15.3,0.034,38.5,215.0,0.99771,2.94,1.56,9.3,5,white
6.3,1.04,0.63,7.35,0.154,112.0,236.0,0.99557,2.85,0.91,12.3,6,white
8.1,0.69,0.3,4.6,0.123,89.0,22.0,0.99119,3.23,0.62,9.4,9,white
10.8,0.275,0.37,7.9,0.025,8.0,177.0,0.99031,3.07,0.98,8.9,6,white
10.8,0.645,0.17,2.35,0.369,70.0,140.0,0.998275,3.35,0.27,10.5333333333333,5,white
7.0,0.27,0.4,12.85,0.078,105.0,222.0,0.99628,2.85,0.91,14.0,5,red
11.7,0.415,0.26,6.4,0.025,74.0,136.0,0.99492,3.79,0.7,11.6333333333333,5,white
6.9,0.425,0.73,17.75,0.076,4.0,110.0,0.99143,3.71,0.97,9.2,9,white
12.6,0.43,0.76,7.35,0.24,24.0,221.0,0.99142,3.2,1.59,10.1333333333333,8,white
11.8,0.125,0.02,0.9,0.165,57.0,46.0,0.99657,3.44,0.74,10.9333333333333,5,white
4.5,0.51,0.72,1.4,0.099,70.0,194.0,0.99062,2.87,0.78,11.85,8,red
8.3,0.47,1.23,3.1,0.113,70.5,172.0,0.99246,3.49,0.8,9.23333333333333,6,white
7.4,0.72,0.21,18.05,0.174,28.5,181.0,0.99062,2.98,0.22,11.45,6,red
11.7,0.245,0.58,9.2,0.111,131.0,253.0,0.99384,3.18,0.26,10.9666666666667,3,white
6.8,0.695,1.0,6.9,0.044,66.0,210.0,0.99784,3.79,1.62,12.0,6,white
5.6,0.82,0.31,5.35,0.095,1.0,227.0,0.99221,3.02,0.55,12.5,7,red
11.3,0.74,0.3,4.55,0.02,60.0,215.0,0.99362,3.29,0.7,13.3,6,white
12.7,0.31,0.91,2.35,0.122,60.0,249.5,0.99841,3.51,0.22,11.6333333333333,5,red
8.8,0.4,0.29,7.9,0.087,83.0,208.0,0.9939,3.21,1.14,13.0,6,white
7.9,0.885,0.26,4.35,0.094,52.0,105.0,0.99651,3.75,0.7,11.65,5,red
11.8,0.59,0.51,13.1,0.178,38.0,102.0,0.99123,2.94,0.7,12.0,6,white
13.3,0.595,0.48,14.7,0.156,30.0,272.0,0.99603,2.91,1.31,11.05,5,red
9.3,0.105,0.76,12.85,0.03,42.0,88.0,0.98926,2.83,1.14,14.0,4,white
15.9,0.685,1.23,11.95,0.123,22.0,74.0,0.99329,3.09,0.99,10.1,7,white
10.1,0.49,0.71,2.3,0.341,51.0,176.0,0.99312,3.45,0.61,10.8,3,white
11.0,0.92,0.74,2.8,0.014,55.0,241.0,0.99947,3.79,0.56,10.9666666666667,9,white
6.45,1.005,0.09,6.85,0.346,34.0,41.0,0.99019,3.37,0.97,11.6333333333333,5,red
12.0,0.25,0.55,10.65,0.033,30.0,84.0,0.99916,3.68,0.55,12.1,4,red
8.6,0.86,0.07,6.65,0.128,15.5,189.0,0.99692,3.41,0.8,11.55,3,white
12.5,0.22,0.16,9.05,0.205,70.5,93.0,0.99524,3.52,1.05,10.5,3,white
7.7,0.51,0.69,13.55,0.133,57.0,190.0,0.98944,3.14,1.1,11.8,8,red
5.2,0.81,0.74,10.65,0.112,74.0,62.0,0.99193,3.45,0.93,11.9,5,red
4.4,1.1,0.7,10.3,0.236,96.0,114.0,0.99565,2.99,0.89,12.8933333333333,5,red
11.7,0.46,0.06,7.6,0.064,62.0,73.0,0.99557,3.79,0.89,10.6,5,white
12.6,0.865,0.51,12.8,0.104,31.0,152.0,0.9943,3.78,0.82,11.3,6,red
4.4,0.26,0.19,0.7,0.119,28.5,204.0,1.0002,3.43,0.86,9.25,5,white
8.9,0.31,0.03,8.8,0.255,70.5,235.0,0.9908,3.0,0.51,10.8,6,white
6.7,0.575,0.27,11.25,0.146,81.0,102.0,0.99099,3.79,1.17,9.5,5,red
5.9,0.7,0.38,17.95,0.146,35.0,76.0,0.99066,2.91,0.51,9.0,7,white
9.4,0.19,0.76,3.8,0.018,40.5,68.0,0.99178,3.35,0.9,12.7,6,white
13.2,0.36,1.23,18.35,0.076,22.0,152.0,0.99182,3.6,1.95,11.3666666666667,5,red
7.5,0.3,0.48,13.5,0.094,96.0,44.0,0.98834,2.8,0.43,8.4,5,white
5.9,0.53,0.37,3.2,0.083,39.0,243.0,0.98961,2.98,0.96,11.3,6,white
12.3,0.15,0.91,16.1,0.171,51.5,33.0,0.99084,3.06,0.56,13.8,5,red
10.6,0.295,0.48,11.45,0.059,78.0,251.0,0.99358,3.28,0.72,12.75,4,white
12.2,0.495,0.54,8.2,0.135,131.0,189.5,0.99328,3.53,0.62,13.05,7,red
9.0,0.865,0.19,9.85,0.136,36.0,240.0,0.99178,3.76,0.56,12.7,6,white
6.5,0.425,0.09,7.5,0.013,39.0,117.0,0.99254,3.75,0.89,8.6,5,red
11.7,0.69,0.69,7.1,0.087,35.0,16.0,0.99732,3.66,0.98,8.4,4,white
9.3,0.28,0.5,5.3,0.059,47.0,170.0,0.99398,3.42,1.18,9.55,4,white
6.2,0.4,0.11,4.35,0.05,73.0,70.0,0.99456,3.57,1.28,13.5,5,white
8.0,0.775,0.28,6.85,0.097,51.5,130.0,0.99406,2.83,1.03,10.5,3,red
6.2,1.33,0.23,4.7,0.172,25.0,33.0,0.99715,3.44,0.22,10.1,7,white
10.8,0.105,0.71,3.85,0.103,28.5,235.0,0.99381,2.91,1.05,11.85,6,white
14.3,0.255,0.07,8.95,0.112,51.5,189.5,0.9935,2.8,0.73,12.3333333333333,6,white
8.1,0.4,0.42,14.15,0.158,68.0,251.0,0.9911,3.77,0.67,14.9,6,red
12.0,0.385,0.69,16.95,0.133,108.0,46.0,0.9932,3.65,1.98,9.5,3,white
10.1,0.84,0.99,10.1,0.098,22.0,8.0,0.98926,3.47,0.77,12.0,9,white
6.5,0.325,0.78,17.95,0.171,39.0,55.0,0.99547,2.85,1.62,9.5,4,red
10.6,0.415,0.64,3.3,0.056,85.0,105.0,0.99512,3.64,1.36,9.3,6,white
9.3,0.845,0.13,5.15,0.094,64.0,192.0,0.99837,3.41,0.57,13.1,6,red
5.0,0.405,0.38,16.7,0.05,31.0,220.0,0.99099,3.21,0.4,10.0333333333333,6,white
15.5,0.66,0.03,22.6,0.104,32.0,164.0,0.99264,3.26,0.55,14.0,7,red
9.0,0.24,0.16,14.95,0.08,59.0,12.0,0.9963,3.23,0.99,10.9666666666667,3,red
6.6,0.445,0.34,9.05,0.1,6.0,196.0,0.98711,3.0,0.4,12.0666666666667,6,white
9.0,0.69,0.11,11.45,0.074,53.0,117.0,1.0011,3.23,0.47,11.45,6,white
11.2,0.5,0.44,15.7,0.173,48.0,252.0,0.99489,3.54,0.25,11.65,7,red
3.9,0.4,0.6,11.9,0.043,63.0,244.0,0.99915,2.83,0.4,11.7,7,red
4.4,0.495,0.05,8.8,0.267,75.0,100.0,0.99195,3.36,0.91,14.2,8,white
6.1,0.32,0.27,2.1,0.037,75.0,253.0,0.99568,3.57,0.29,9.6,5,white
12.5,0.33,0.02,4.75,0.081,5.0,185.0,0.9935,3.38,1.02,10.4,6,red
14.2,0.6,0.61,12.1,0.194,68.0,161.0,0.99408,2.97,0.89,10.6,3,white
13.8,0.915,0.78,10.65,0.166,37.0,158.0,0.9947,3.6,1.1,9.53333333333333,5,white
4.6,0.605,0.8,12.7,0.055,28.5,45.0,0.99427,2.85,0.69,11.4,7,red
14.0,0.765,0.14,1.5,0.111,48.5,16.0,0.9993,3.39,0.47,11.7333333333333,4,white
10.2,0.695,0.38,16.3,0.019,19.0,188.0,0.99429,3.35,0.75,9.5,5,white
4.4,0.375,0.5,20.4,0.18,18.0,194.0,0.99858,3.31,0.56,10.1,3,red
12.4,0.205,0.78,2.1,0.014,58.0,102.0,0.99365,2.87,0.44,11.8,6,white
7.0,1.24,0.46,1.6,0.012,31.0,112.0,0.99779,3.7,0.41,8.7,3,white
7.9,0.495,0.61,18.35,0.271,38.0,57.0,0.99685,2.93,0.41,8.4,6,red
5.2,0.91,0.13,7.85,0.137,64.5,60.0,0.99054,2.99,0.29,11.35,4,red
11.5,0.62,0.34,10.9,0.09,52.0,188.0,0.99226,3.28,0.7,9.2,6,white
10.3,0.72,0.35,7.35,0.102,54.0,95.0,0.99108,2.93,0.41,11.6,6,white
6.45,0.255,0.11,4.65,0.071,17.0,59.0,0.99093,3.25,0.57,13.3,5,white
11.5,0.6,0.38,3.15,0.143,112.0,227.0,0.99445,3.17,1.12,10.55,7,white
7.5,0.725,0.19,2.0,0.267,71.0,226.0,0.99348,2.97,0.43,11.8,6,red
