fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
10.7,0.73,0.08,15.9,0.048,40.5,222.0,0.99545,2.99,1.01,9.1,5,white
5.3,1.13,0.75,5.0,0.068,21.0,32.0,0.9994,2.96,0.87,12.4,4,red
15.5,0.455,0.46,13.8,0.415,289.0,162.5,1.03898,2.93,0.8,12.75,7,white
12.6,0.395,0.17,0.95,0.09,62.0,27.0,0.99805,2.93,1.02,12.2,5,red
10.8,0.96,0.69,8.15,0.056,19.0,272.0,0.99675,2.99,0.94,13.3,5,white
12.6,0.54,0.51,6.7,0.132,69.0,168.0,0.9896,3.65,0.32,9.2,3,white
6.3,0.66,0.07,1.8,0.166,40.5,49.0,0.99057,3.1,0.6,13.8,3,white
6.0,0.76,0.75,3.9,0.034,43.0,165.0,0.98871,2.83,1.05,12.4,3,white
9.5,0.43,0.7,8.9,0.149,97.0,57.0,0.98892,3.79,0.23,10.9333333333333,7,white
12.4,0.775,0.28,10.65,0.081,29.0,133.0,1.0004,2.96,0.53,11.4333333333333,8,white
8.8,0.85,0.38,4.3,0.026,20.0,77.0,0.99512,3.51,1.06,14.0,8,white
9.4,0.25,0.78,19.4,0.146,61.0,189.5,0.99806,3.64,0.7,9.9,8,red
15.5,0.885,0.49,16.05,0.076,40.5,66.0,0.99562,3.42,0.29,10.9,7,white
4.8,0.235,0.41,17.55,0.358,98.0,186.0,0.99079,3.58,0.88,12.1,3,white
11.7,0.205,0.07,12.5,0.118,34.0,227.0,0.99415,3.28,0.75,11.5,5,white
6.9,0.285,0.91,9.25,0.021,68.0,129.0,0.99411,3.57,0.82,11.94,6,white
5.9,1.24,0.66,13.8,0.095,59.0,152.0,0.99331,3.19,0.82,13.7,9,white
7.6,0.735,0.19,18.2,0.108,50.0,20.0,0.99081,3.65,1.06,12.8933333333333,5,red
5.8,0.37,0.22,11.75,0.051,79.0,272.0,0.99038,3.69,0.75,12.8933333333333,6,white
10.5,0.61,0.26,7.25,0.126,88.0,168.0,0.99079,2.92,0.35,12.15,9,white
13.0,0.695,0.49,11.75,0.088,73.5,158.0,0.98948,3.44,0.62,13.5666666666667,5,red
7.9,0.605,0.48,1.8,0.301,105.0,180.0,1.00289,3.38,0.44,9.4,5,red
11.8,0.395,0.67,5.2,0.068,20.0,93.0,0.99658,3.37,0.84,9.2,5,red
6.15,0.135,0.31,1.2,0.046,23.0,41.0,0.99496,3.59,0.55,10.2,8,white
8.7,0.685,0.35,6.75,0.149,12.0,161.0,0.98944,3.05,0.77,10.5666666666667,6,red
7.6,0.14,0.71,16.8,0.205,289.0,30.0,0.98868,3.24,0.23,10.1333333333333,6,white
6.15,0.27,0.44,14.9,0.029,68.0,97.0,0.99082,3.72,1.02,9.1,3,white
9.5,0.325,0.6,17.8,0.033,9.0,57.0,0.99315,3.4,0.61,12.75,8,white
14.0,0.685,0.76,1.95,0.071,24.0,112.0,0.99651,3.78,1.98,12.4,7,red
9.5,0.39,0.86,17.45,0.071,11.0,17.0,0.99071,3.48,0.87,9.23333333333333,3,red
15.0,0.79,0.75,3.2,0.066,79.0,209.0,0.99357,3.19,0.38,10.5333333333333,4,white
8.0,0.56,0.78,8.55,0.142,33.0,207.0,0.99675,3.23,0.84,10.2,8,white
11.5,0.23,0.59,14.0,0.401,70.5,86.0,0.99666,3.35,0.33,14.05,4,red
9.7,0.675,0.65,17.35,0.24,35.5,102.0,0.9921,2.83,0.86,13.8,6,white
6.9,0.615,0.11,1.4,0.033,95.0,238.0,0.99157,3.02,0.8,11.8,9,white
7.1,0.72,0.82,6.7,0.176,52.0,152.0,0.99855,3.85,0.77,8.7,5,white
9.0,0.56,0.33,18.1,0.125,61.0,119.0,0.99818,3.2,0.75,13.2,6,white
14.0,0.91,0.07,5.2,0.013,52.0,109.0,0.99313,2.9,1.17,9.5,4,white
7.2,0.56,0.17,16.55,0.172,64.0,169.0,0.99902,3.41,0.61,10.98,8,white
7.5,0.37,0.48,1.35,0.048,57.0,120.0,0.99172,3.51,0.96,11.94,7,white
6.1,0.32,0.24,18.35,0.052,65.0,113.0,0.99244,3.19,1.0,10.8,5,white
9.9,0.605,0.4,1.35,0.094,62.0,38.0,0.99014,3.53,1.34,14.05,6,white
11.6,0.645,0.54,7.9,0.422,1.0,52.0,0.99314,3.31,0.28,13.6,5,white
9.3,0.255,0.53,19.5,0.422,96.0,23.0,0.99452,2.95,0.57,9.5,3,white
5.2,0.88,0.08,19.8,0.301,73.0,13.0,0.99791,3.54,0.42,10.7,4,white
11.7,0.43,0.09,18.3,0.146,25.0,18.0,0.9928,3.28,0.65,12.9,5,red
10.9,1.1,0.34,22.6,0.103,15.5,218.5,0.9942,3.64,0.75,12.0666666666667,6,white
5.9,0.885,0.43,18.8,0.464,73.5,23.0,0.99265,3.32,0.33,11.3333333333333,5,white
5.9,0.16,0.91,3.6,0.178,44.0,193.0,1.00037,3.27,0.77,13.5,4,white
8.5,0.17,0.73,2.3,0.094,40.0,167.0,0.98924,3.57,0.3,13.2,4,white
6.1,0.7,0.59,13.2,0.031,30.0,313.0,0.99387,3.02,1.14,9.3,7,red
11.9,0.83,0.68,7.25,0.214,66.0,209.0,0.99004,2.94,0.38,9.2,6,white
10.3,0.88,0.34,3.95,0.051,38.5,68.0,0.989,3.1,0.76,9.8,3,white
4.2,0.58,0.29,6.6,0.087,52.5,180.0,0.9978,3.45,0.65,13.1,3,white
8.8,0.51,0.47,18.1,0.178,48.0,167.0,0.995,3.19,0.22,8.4,8,red
6.45,0.555,0.51,5.8,0.022,4.0,38.0,0.9973,2.94,0.48,12.1,4,white
6.0,0.635,0.46,12.4,0.126,81.0,191.0,0.99163,3.03,0.54,10.7,8,red
5.7,0.12,0.17,11.9,0.146,32.0,88.0,0.99326,2.95,0.76,11.7333333333333,6,red
4.9,0.675,0.99,17.5,0.02,73.0,32.0,0.99716,2.87,0.59,11.6333333333333,4,white
5.6,0.65,0.73,9.4,0.027,85.0,223.0,0.99305,3.5,1.95,11.4,4,red
