fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
7.1,0.32,0.56,7.0,0.337,42.0,229.0,1.00295,3.58,0.97,10.15,9,red
11.0,0.595,0.41,1.6,0.045,19.0,229.0,0.99244,3.11,0.55,12.0666666666667,6,white
7.2,0.17,0.57,6.7,0.024,101.0,140.0,0.99362,3.02,0.49,11.35,4,red
6.5,0.865,0.78,17.6,0.064,83.0,79.0,0.99104,3.19,0.55,12.8,6,white
7.5,0.28,0.41,7.35,0.142,97.0,91.0,0.99898,3.68,0.5,12.0,6,white
7.0,0.45,0.32,5.6,0.08,47.0,86.0,0.99583,3.74,0.72,11.3,6,red
6.3,0.93,0.44,10.65,0.034,112.0,229.0,0.99828,3.5,0.78,9.5,7,white
4.2,0.31,0.34,9.3,0.368,15.5,194.0,0.99033,3.16,0.63,10.4,7,red
4.4,0.21,0.62,12.2,0.034,8.0,94.0,0.99772,3.3,0.53,10.0,6,red
7.7,0.25,0.32,17.1,0.054,9.0,217.0,0.99176,3.55,0.56,13.7,4,white
11.8,0.735,1.0,7.85,0.051,122.5,101.0,0.99008,3.19,0.39,11.0,6,white
7.8,0.26,0.49,15.25,0.083,61.0,103.0,0.99336,3.17,0.36,10.5,5,white
6.8,0.3,0.26,8.0,0.016,44.5,101.0,0.99478,3.14,0.52,11.2,5,white
7.4,0.575,0.61,7.9,0.145,7.0,111.0,0.99313,3.85,0.73,11.5,7,white
11.8,0.25,0.35,5.0,0.027,43.0,149.0,0.99444,3.1,0.28,12.8933333333333,5,red
5.0,0.3,0.49,11.0,0.048,47.0,119.0,0.99686,3.39,1.05,12.3,8,red
13.0,0.605,0.36,11.0,0.074,29.0,49.0,0.99771,3.29,0.84,9.3,5,white
7.2,0.42,0.36,1.6,0.059,40.0,137.0,0.99429,3.12,0.26,11.65,7,white
8.0,0.76,0.33,19.25,0.033,8.0,213.0,0.99358,3.39,0.93,9.2,6,white
8.2,0.865,0.49,7.5,0.184,23.0,162.5,0.99603,3.58,0.85,9.7,6,white
6.6,0.29,0.24,14.45,0.02,19.0,138.0,0.99506,2.74,0.58,10.9666666666667,6,white
6.2,0.255,0.76,6.6,0.073,86.0,182.0,0.9941,3.19,0.39,14.0,6,white
12.4,1.01,0.37,16.95,0.032,32.0,111.0,0.99755,3.03,0.89,12.8,6,red
7.1,0.105,0.18,16.6,0.132,66.0,103.0,0.9976,3.03,0.38,8.7,7,white
6.6,0.75,0.44,2.35,0.085,43.5,19.0,0.9988,3.56,0.42,12.3,4,red
7.4,0.965,0.74,17.85,0.464,42.0,294.0,0.99266,3.36,0.73,9.25,5,red
6.3,0.29,0.44,1.3,0.048,124.0,244.0,0.99481,3.52,0.51,11.95,6,white
6.7,0.51,0.28,1.7,0.053,39.0,76.0,0.99408,3.35,0.7,11.35,6,white
6.2,0.46,0.41,4.1,0.02,32.0,79.0,0.99807,3.57,0.55,11.5,6,white
7.5,0.33,0.18,5.4,0.415,28.5,108.0,0.99121,3.26,0.53,12.0,9,white
9.1,0.65,0.39,6.1,0.06,23.0,98.0,0.99657,3.26,0.7,12.0,6,red
10.8,0.18,0.65,3.2,0.056,18.0,92.0,0.99329,3.1,0.48,11.7333333333333,6,white
8.8,0.885,0.3,17.4,0.038,25.0,193.0,0.99244,3.14,0.84,10.3,5,white
8.7,0.16,0.41,12.6,0.094,24.0,149.0,0.99786,3.02,0.33,10.1,4,white
9.9,1.025,0.49,16.9,0.059,12.0,229.0,1.0015,3.16,0.83,9.1,6,red
6.8,0.495,0.18,16.3,0.042,82.0,136.0,0.99098,3.3,0.48,9.23333333333333,6,white
7.3,1.0,0.35,11.8,0.055,30.0,119.0,0.98871,3.33,0.52,10.65,5,white
8.2,0.42,0.63,3.5,0.034,29.0,219.5,0.9956,3.07,0.36,11.9,5,red
15.0,0.8,0.57,16.65,0.211,57.0,113.0,0.99592,3.11,0.5,10.0,4,white
4.8,0.965,0.36,10.5,0.368,28.0,211.0,0.99842,3.28,0.27,10.1,6,white
7.4,0.46,0.38,7.9,0.077,22.0,35.0,0.99262,3.72,1.05,9.7,5,red
11.2,0.59,0.3,2.7,0.042,44.0,64.0,0.99489,3.71,0.45,14.9,5,white
6.6,0.19,0.31,8.2,0.033,61.0,224.0,0.99387,3.18,0.39,10.65,6,red
15.5,0.17,0.39,3.2,0.035,17.0,119.0,0.99495,3.28,0.38,8.4,5,white
7.9,0.71,0.49,22.6,0.03,89.0,137.0,0.99528,2.74,0.54,9.3,6,white
4.5,0.45,0.28,14.05,0.034,54.0,98.0,0.99771,3.47,0.77,9.5,6,white
11.8,0.34,0.08,7.2,0.094,39.0,108.0,0.99553,3.11,0.5,10.2,6,red
6.7,0.695,0.31,18.5,0.136,146.5,59.0,0.99307,3.76,0.91,10.5,5,white
8.4,0.18,0.09,7.2,0.042,13.0,28.0,0.98944,3.14,0.45,9.8,6,white
7.1,0.26,0.31,16.05,0.063,54.0,76.0,0.99292,2.83,0.5,10.1,5,red
4.7,0.23,0.18,10.65,0.045,54.0,137.0,0.98845,3.05,0.37,13.2,6,red
7.4,1.33,0.26,10.0,0.072,50.5,440.0,0.99082,2.95,0.57,9.8,7,white
14.2,0.735,0.27,5.95,0.031,59.5,19.0,0.99657,3.26,0.38,10.8,6,white
7.1,0.25,0.28,4.3,0.078,45.0,137.0,1.00315,3.46,1.28,9.0,6,white
13.0,0.32,0.27,6.6,0.077,61.0,165.0,0.99674,3.29,1.28,12.0,7,red
7.1,0.17,0.31,12.15,0.166,70.0,130.0,0.9889,3.21,0.41,11.35,9,white
11.3,0.17,0.25,10.2,0.346,6.0,133.0,0.99268,2.8,1.03,10.1333333333333,6,white
13.4,0.26,0.32,2.2,0.167,22.0,110.0,0.99704,3.26,0.41,9.1,6,red
6.15,0.16,0.54,14.4,0.048,34.0,259.0,0.99539,3.74,0.8,11.9,6,white
5.5,0.25,0.18,5.45,0.084,40.0,101.0,0.98865,3.24,0.9,11.4,5,red
7.0,0.2,0.29,4.6,0.039,35.0,36.0,0.99126,3.27,0.91,14.2,6,white
7.0,0.22,0.51,7.7,0.135,5.0,188.0,0.99356,3.06,0.48,11.1,7,red
7.6,0.78,0.28,7.05,0.083,40.0,242.0,0.99203,3.35,0.69,11.35,5,red
13.8,0.92,0.48,18.2,0.061,42.0,171.0,0.99848,3.11,0.61,9.63333333333333,5,red
6.7,0.5,0.08,6.6,0.066,12.0,90.0,0.9903,3.11,0.57,11.3,5,white
6.8,0.915,0.81,17.55,0.03,41.0,123.0,0.99435,3.11,0.46,11.5,6,red
7.3,0.785,0.15,1.2,0.05,39.0,19.0,1.00295,2.93,0.41,11.7,6,white
5.9,0.695,0.22,17.55,0.018,51.0,138.0,1.0006,3.14,0.56,9.6,8,white
10.8,0.43,0.03,5.35,0.074,97.0,313.0,0.99746,3.11,0.54,8.0,6,white
6.6,0.435,0.86,9.7,0.369,20.0,244.0,0.99054,3.69,0.35,12.1,6,white
4.6,0.81,0.28,1.7,0.068,48.5,111.0,0.9953,3.26,0.6,11.2,6,white
9.1,0.26,0.76,15.0,0.032,17.0,101.0,0.99148,3.23,0.85,9.1,6,white
7.5,0.34,0.51,16.3,0.085,77.0,14.0,0.99448,3.11,0.46,12.4,6,red
12.5,0.49,0.36,8.25,0.049,34.0,211.0,0.9927,3.1,0.23,9.0,6,red
6.4,0.595,0.56,16.95,0.152,40.0,253.0,0.99794,3.1,0.83,11.3,6,red
7.4,0.185,0.31,19.1,0.075,20.0,294.0,0.99071,3.04,0.68,11.0,5,white
6.7,0.92,0.1,5.4,0.174,23.0,243.0,0.99022,3.24,0.36,11.5,9,white
5.9,0.28,0.49,17.2,0.236,45.0,17.0,0.99542,3.22,0.92,11.3666666666667,7,white
9.4,0.5,0.74,1.7,0.048,36.0,218.0,1.0022,2.77,0.57,12.75,7,white
5.9,0.645,0.19,2.7,0.026,36.0,119.0,0.99625,2.77,0.5,10.98,6,white
8.7,0.295,0.28,2.7,0.026,1.0,196.0,0.99473,2.99,0.54,9.6,6,red
6.8,0.33,0.27,16.1,0.067,28.0,149.0,0.99026,3.16,0.72,10.6,6,white
10.3,0.29,0.76,13.1,0.059,19.0,23.0,0.99254,3.03,0.54,9.0,5,white
5.6,0.495,0.3,7.7,0.065,9.0,199.0,0.99918,2.97,1.0,10.4,5,red
6.45,0.835,0.41,10.1,0.236,39.0,234.5,0.99392,3.59,1.06,10.0,6,white
7.0,0.19,0.65,1.5,0.035,65.0,168.0,0.99172,3.17,0.72,14.9,6,white
6.9,0.26,0.22,17.9,0.041,35.0,92.0,0.98953,2.86,0.56,11.2,4,red
6.0,0.365,0.27,19.45,0.093,14.0,79.0,0.99148,3.1,0.52,11.05,4,white
5.0,0.56,0.24,7.25,0.032,40.0,77.0,0.98854,3.27,0.51,8.9,6,red
6.2,0.75,0.48,10.7,0.051,64.5,159.0,0.99442,3.19,0.41,11.7,7,white
6.6,0.43,0.6,7.85,0.042,77.5,127.0,0.99916,3.15,0.56,9.23333333333333,5,red
6.0,0.585,0.24,5.4,0.053,75.0,144.0,0.99668,3.35,0.5,10.5333333333333,5,white
13.7,0.155,0.3,8.2,0.051,42.0,98.0,0.99485,2.96,1.16,10.1,5,red
5.8,0.28,0.38,6.0,0.071,40.0,118.0,0.99278,3.24,0.37,10.4,6,white
7.1,0.71,0.7,2.5,0.301,11.0,115.0,0.99331,3.17,0.5,11.4,5,red
6.5,0.22,0.38,1.3,0.051,16.0,212.5,0.98993,3.17,1.05,9.5,6,white
7.0,0.27,0.57,13.4,0.042,35.0,74.0,0.99627,3.31,1.07,11.2,6,white
11.6,0.9,0.38,9.9,0.026,62.0,154.0,0.99189,3.21,0.46,9.3,6,white
12.0,0.085,0.09,4.25,0.065,59.0,74.0,0.99186,3.22,0.64,10.8,5,red
