fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
7.1,0.26,0.33,2.0,0.047,28.0,120.0,0.9938,3.11,0.42,8.8,7,white
7.0,0.18,0.24,1.9,0.081,68.0,87.0,0.9936,3.27,0.47,9.1,5,red
6.7,0.59,0.59,18.8,0.035,53.0,114.0,0.99115,2.96,0.37,9.0,6,white
6.2,0.27,0.33,1.3,0.05,48.0,114.0,0.994,3.39,0.46,9.5,5,red
7.8,0.32,0.33,2.5,0.057,23.0,131.0,0.99718,3.05,0.5,8.7,6,white
6.6,0.32,0.31,10.6,0.036,52.0,168.0,0.9914,3.62,0.41,9.2,6,red
7.0,0.31,0.0,2.0,0.044,18.0,146.0,0.99153,3.06,0.36,10.4,6,red
7.3,0.28,0.86,2.0,0.035,105.0,114.0,0.99806,3.25,0.63,10.2,6,red
6.9,0.24,0.1,1.3,0.05,29.0,120.0,0.9928,3.27,0.63,10.4,6,white
7.1,0.28,0.3,2.6,0.05,24.0,44.0,0.99075,3.16,0.63,9.9,7,white
6.6,0.2,0.32,2.2,0.044,12.0,114.0,0.99551,3.36,0.56,10.8,7,white
7.5,0.35,0.33,17.9,0.051,33.0,37.0,0.9965,3.16,0.49,11.3,7,red
7.5,0.32,0.41,1.3,0.168,48.0,157.0,0.9965,3.09,0.47,9.5,7,red
7.0,0.36,0.34,2.0,0.033,23.0,144.0,0.9955,3.31,0.46,9.7,7,red
6.9,0.22,0.33,1.9,0.038,36.0,152.0,0.99193,3.29,0.5,9.1,5,red
6.3,0.305,0.2,2.0,0.057,6.0,129.0,0.99622,3.15,0.63,11.1,6,white
7.5,0.32,0.39,2.0,0.034,17.0,67.0,0.98959,3.33,0.6,10.5,5,red
6.3,0.32,0.2,2.6,0.044,42.0,155.0,0.98886,3.18,0.56,9.0,7,white
7.5,0.31,0.09,1.5,0.042,12.0,17.0,0.98711,3.46,0.48,10.4,6,white
7.2,0.32,0.33,8.1,0.038,20.0,31.0,0.99184,3.09,0.5,8.8,7,white
6.5,0.32,0.33,2.0,0.038,24.0,118.0,0.99072,3.04,0.78,9.1,6,red
7.5,0.885,0.27,1.6,0.053,38.0,114.0,1.00044,3.16,0.63,9.3,5,red
6.5,0.21,0.0,2.2,0.057,18.0,31.0,0.99622,3.31,0.63,9.5,7,white
7.6,0.2,0.24,1.1,0.032,26.0,122.0,0.9942,3.02,0.41,9.9,7,red
6.7,0.18,0.33,1.3,0.035,33.0,114.0,0.99783,3.04,0.54,10.9,7,white
12.2,0.24,0.42,1.1,0.05,14.0,84.0,0.9984,3.12,0.63,11.55,7,red
4.5,0.34,0.27,2.0,0.036,29.0,31.0,0.99551,3.04,0.63,9.4,6,red
6.3,0.32,0.42,1.3,0.054,38.0,31.0,0.98948,3.18,0.41,10.1,6,red
6.5,0.24,0.2,1.3,0.125,37.0,189.0,0.99626,3.18,0.36,9.5,7,white
6.4,0.25,0.27,6.1,0.079,18.0,38.0,0.9965,3.05,0.57,11.5,6,red
6.3,0.3,0.62,6.4,0.045,19.0,114.0,0.99448,3.12,0.63,9.5,6,red
6.3,0.36,0.0,2.0,0.05,47.0,124.0,0.98886,3.14,0.55,10.6,7,red
6.6,0.32,0.33,1.5,0.048,20.0,111.0,0.994,3.09,0.36,12.7,5,red
8.2,0.2,0.34,5.0,0.097,29.0,141.0,0.99528,3.23,0.46,8.9,6,red
7.5,0.32,0.29,1.1,0.049,29.0,81.0,1.03898,3.09,0.41,8.8,4,red
6.2,0.35,0.49,2.9,0.052,20.0,121.0,0.99119,3.7,0.47,10.0,5,red
7.5,0.31,0.33,1.6,0.036,62.0,114.0,0.9946,3.09,0.67,11.7,7,white
6.8,0.21,0.33,1.1,0.052,32.0,141.0,0.9946,3.09,0.5,9.3,6,white
6.2,0.29,0.33,1.3,0.034,32.0,176.0,0.9946,3.02,0.36,10.7,6,white
8.2,0.32,0.33,6.1,0.052,33.0,155.0,0.99188,3.09,0.92,8.8,5,red
6.2,0.28,1.0,20.4,0.052,15.0,141.0,0.9938,3.23,0.63,9.2,6,red
6.9,0.32,0.2,2.5,0.057,52.0,196.0,0.998,3.24,0.63,12.7,7,red
6.2,0.32,0.33,1.5,0.052,32.0,114.0,0.998,3.16,0.63,9.5,5,white
6.9,0.23,0.32,15.7,0.047,29.0,98.0,0.99044,3.16,0.35,10.9,5,white
6.9,0.24,0.26,7.9,0.05,70.0,114.0,0.99313,3.04,0.66,9.0,7,red
6.7,0.275,0.23,1.5,0.044,22.0,124.0,0.98779,3.15,0.41,10.4,6,white
7.1,0.32,0.33,1.3,0.05,47.0,114.0,0.99692,3.22,0.42,9.7,5,red
5.7,0.16,0.39,13.3,0.05,33.0,153.0,0.99,3.33,0.63,9.7,5,white
6.2,0.32,0.33,2.6,0.052,37.0,166.0,0.994,3.28,0.46,9.4,6,white
6.3,0.31,0.0,2.3,0.083,11.0,307.5,0.98779,3.16,0.63,10.9,6,red
6.9,0.37,0.2,1.3,0.05,128.0,249.0,0.9965,3.04,0.63,9.7,6,red
7.7,0.32,0.0,1.1,0.052,37.0,194.0,0.99655,3.27,0.63,9.8,5,white
7.3,0.35,0.33,1.1,0.073,12.0,69.0,0.99635,3.21,0.41,8.8,7,white
7.0,0.46,0.0,3.0,0.052,32.0,142.0,0.9965,3.09,0.63,12.0,7,white
6.2,0.32,0.86,1.3,0.05,29.0,168.0,0.994,3.04,0.63,10.2,6,white
6.8,0.29,0.2,5.1,0.137,18.0,82.0,0.99184,3.18,0.34,10.9,5,red
6.6,0.32,0.49,1.5,0.047,18.0,27.0,0.99906,3.02,0.46,9.1,6,red
6.9,0.24,0.26,3.2,0.038,10.0,34.0,0.9984,3.74,0.63,8.8,5,white
7.5,0.32,0.24,2.8,0.25,30.0,173.0,0.994,3.16,0.44,9.1,6,white
6.7,0.32,0.0,2.5,0.067,39.0,31.0,0.9936,3.23,0.41,9.8,7,white
6.9,0.34,0.31,2.0,0.038,40.0,155.0,0.98934,3.09,0.63,9.5,5,red
6.5,0.145,0.28,1.5,0.05,48.0,31.0,0.9934,3.04,0.6,10.4,6,red
6.5,0.2,0.39,2.0,0.057,38.0,156.0,0.99594,3.19,0.61,11.7,7,white
6.3,0.32,0.28,2.5,0.034,22.0,27.0,0.9977,3.06,0.5,9.5,5,red
7.5,0.23,0.44,2.5,0.05,18.0,31.0,0.99718,2.96,0.56,9.9,6,red
7.0,0.54,0.42,1.5,0.043,3.0,128.0,0.9916,3.18,0.56,8.8,6,red
6.2,0.26,0.0,1.6,0.05,16.0,183.0,0.9955,3.09,0.63,9.7,6,red
6.0,0.43,0.32,1.3,0.052,16.0,133.0,0.99402,3.25,0.56,10.4,6,red
6.0,0.32,0.0,2.2,0.052,6.0,94.0,0.99019,3.19,0.63,10.4,7,red
5.9,0.37,0.23,1.5,0.109,22.0,124.0,0.99632,3.21,0.49,9.0,6,white
7.3,0.32,0.39,2.0,0.033,12.0,155.0,0.9977,3.28,0.63,11.9,6,white
7.1,0.19,0.42,1.5,0.038,18.0,146.0,0.9948,3.04,0.47,11.2,5,red
7.3,0.32,0.38,1.6,0.057,12.0,182.0,0.994,3.21,0.63,11.1,7,red
6.2,0.29,0.33,1.5,0.029,35.0,31.0,0.99836,3.21,0.59,8.8,5,red
6.7,0.32,0.2,2.0,0.048,64.5,44.0,0.99044,3.24,0.47,8.8,5,white
6.8,0.32,0.0,7.1,0.044,12.0,124.0,0.9964,3.31,0.63,10.4,5,white
6.9,0.21,0.42,17.9,0.038,20.0,114.0,0.9955,3.31,0.63,10.8,6,white
7.5,0.42,0.49,20.4,0.034,22.0,109.0,0.99803,3.21,0.36,9.8,5,white
6.2,0.62,0.27,1.5,0.043,20.0,84.0,0.994,3.09,0.51,9.5,6,white
7.7,0.43,0.0,15.4,0.05,29.0,146.0,0.99557,3.25,0.41,10.9,7,red
8.6,0.25,0.33,2.0,0.074,52.0,31.0,0.99778,3.25,0.5,12.8,6,white
7.8,0.32,0.17,1.9,0.027,17.0,159.0,0.99205,3.25,0.38,12.8,6,white
7.3,0.17,0.18,2.6,0.038,28.0,124.0,0.99066,3.39,0.98,10.9,7,red
7.3,0.25,0.33,2.5,0.067,40.0,114.0,0.994,3.09,0.63,10.0,6,red
6.6,0.24,0.23,2.0,0.038,44.0,196.0,0.99882,3.16,0.57,9.6,6,white
