fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
7.3,0.34,0.21,6.9,0.05,9.0,228.0,0.99174,3.13,0.48,9.6,5,red
5.8,0.555,0.32,7.75,0.091,11.0,150.0,1.0011,3.04,0.51,11.3,6,white
11.3,0.33,0.46,5.45,0.065,12.0,121.0,0.9965,3.19,0.52,11.95,5,red
7.7,0.26,0.18,15.55,0.091,8.0,150.0,0.9966,3.26,0.27,9.8,5,red
7.9,0.34,0.35,1.0,0.046,4.0,84.0,0.99444,2.83,0.44,9.6,5,white
4.2,0.23,0.29,1.5,0.082,17.0,102.0,0.9964,3.04,0.68,11.5,5,white
7.5,0.35,0.45,2.1,0.117,20.0,86.0,0.99955,3.08,0.39,11.3,7,white
10.1,0.54,0.2,8.25,0.053,33.0,115.0,0.98853,3.36,0.83,8.6,7,red
6.4,0.43,0.34,1.6,0.05,19.0,87.0,0.99178,3.37,0.52,10.9,7,red
6.6,0.3,0.12,2.2,0.066,20.0,84.0,0.9892,3.25,0.58,12.7,5,red
6.9,0.17,0.34,16.8,0.037,12.0,116.0,0.99043,3.19,0.25,11.4,5,red
6.6,0.32,0.36,13.4,0.043,29.0,105.0,0.99627,3.33,0.56,11.0,6,white
7.5,0.6,0.3,2.0,0.045,23.0,21.0,0.9972,3.04,0.69,10.9,6,red
7.0,0.56,0.28,2.2,0.044,54.0,38.0,0.9993,3.34,0.46,12.6,8,red
9.9,0.32,0.25,17.0,0.026,25.0,121.0,0.99859,3.08,0.76,10.6,6,white
6.2,0.23,0.39,1.6,0.037,81.0,146.0,0.9987,3.19,0.56,9.1,5,white
5.9,0.26,0.49,7.9,0.028,54.0,7.0,0.99898,2.99,0.4,12.4,6,white
5.8,0.61,0.25,8.9,0.12,27.0,113.0,0.99818,3.24,0.4,9.5,5,red
7.4,0.235,0.0,16.85,0.075,30.0,16.0,0.9957,2.93,0.58,8.8,5,red
6.1,0.32,0.27,1.6,0.03,24.0,81.0,0.99096,2.99,0.56,10.2,5,red
9.2,0.28,0.49,1.65,0.034,45.0,192.0,0.9996,3.16,0.39,9.8,8,white
6.0,0.33,0.32,0.9,0.267,28.5,145.0,0.99273,3.38,0.61,9.6,6,white
7.4,0.35,0.46,1.65,0.036,5.0,90.0,0.99511,3.41,0.45,9.6,6,white
7.3,0.34,0.22,0.9,0.045,17.0,84.0,0.9972,3.19,0.64,10.5,7,white
5.9,0.96,0.18,12.4,0.07,30.0,225.0,0.99683,3.29,0.34,11.7333333333333,4,white
6.0,0.295,0.71,1.1,0.043,45.0,27.0,0.99756,3.32,0.46,9.3,6,white
8.0,0.27,0.99,2.2,0.236,23.0,104.0,0.9964,3.08,0.46,9.4,6,red
7.6,0.625,0.4,1.4,0.031,39.0,218.5,0.99402,3.46,0.73,9.7,6,white
7.2,0.17,0.58,18.1,0.028,47.0,116.0,0.98975,3.34,0.54,10.5,6,white
6.0,1.58,0.64,3.7,0.051,75.0,97.0,0.99138,3.17,0.69,9.1,6,white
7.6,0.46,0.62,1.1,0.037,14.0,122.0,0.99283,3.25,0.57,9.0,5,red
6.3,0.33,0.42,22.6,0.086,12.0,115.0,0.99096,3.3,0.37,9.8,7,white
7.4,0.26,0.41,6.85,0.045,40.0,129.0,0.99652,3.32,0.4,12.2,5,white
8.2,0.25,0.34,2.0,0.074,34.0,58.0,0.99473,3.09,1.98,10.3,5,red
12.3,0.42,0.12,12.85,0.082,67.0,146.0,0.9964,2.96,0.56,8.9,7,white
5.9,0.21,0.28,3.7,0.041,44.5,88.0,0.9957,3.12,0.68,8.7,5,white
7.4,0.45,0.21,15.9,0.044,32.0,158.0,0.9902,2.88,0.68,9.5,5,red
8.3,0.69,0.42,3.2,0.058,49.0,122.0,0.99076,3.04,0.8,8.9,6,red
7.0,0.24,0.5,7.8,0.047,21.0,182.0,0.99146,3.13,0.79,11.85,7,white
7.0,0.38,0.47,16.1,0.036,21.0,88.0,0.99606,3.09,0.44,11.3,6,red
6.8,0.25,0.0,1.1,0.09,29.0,186.0,0.99794,3.0,0.56,11.0,6,red
7.1,0.31,0.34,1.0,0.024,4.0,80.0,0.9966,3.29,0.29,10.7,6,white
6.7,0.42,0.29,2.3,0.036,18.0,113.0,0.99,3.17,0.88,12.2,7,white
6.0,0.2,0.24,1.3,0.043,37.0,173.0,0.9948,3.29,0.38,10.5,5,white
7.4,0.26,0.42,1.6,0.058,12.0,100.0,0.99324,3.25,0.69,11.1,6,white
8.3,0.865,0.28,15.4,0.021,34.0,143.0,0.98865,3.29,0.37,10.98,6,red
5.6,0.26,0.34,7.9,0.036,36.0,122.0,0.99756,2.99,0.68,10.5,7,white
6.3,0.25,0.49,4.5,0.048,5.0,38.0,0.98934,3.19,0.56,9.8,6,white
7.2,0.23,0.21,9.7,0.022,128.0,225.0,0.9962,3.43,0.61,12.6,6,red
6.8,0.17,0.08,1.65,0.07,16.0,84.0,0.9948,2.94,0.6,10.7,5,white
5.8,0.26,0.45,2.4,0.02,35.0,166.0,0.99787,3.39,1.01,11.1,5,red
7.4,1.185,0.0,19.8,0.387,36.0,71.0,0.99368,2.83,0.41,10.6,7,red
7.1,0.24,0.21,8.2,0.05,50.0,112.0,0.99735,2.92,0.58,11.4,6,red
12.4,0.26,0.59,12.1,0.057,54.0,30.0,0.99442,3.19,0.6,10.7,5,red
6.0,0.24,0.32,65.8,0.042,62.0,168.0,0.99221,3.4,0.61,10.9,7,white
7.0,0.17,0.17,9.7,0.165,17.0,150.0,0.9966,3.28,0.76,11.3,7,white
6.1,0.6,0.2,4.0,0.069,36.0,37.0,0.99388,3.16,0.59,11.0,6,red
6.7,0.86,0.26,17.2,0.046,33.0,224.0,0.99822,3.25,0.47,10.4,6,white
6.3,0.26,0.22,1.0,0.082,16.0,180.0,0.9911,3.11,0.39,10.4,6,white
6.2,0.26,0.42,1.65,0.033,54.0,84.0,0.9926,3.38,0.39,9.7,5,white
6.0,1.07,0.33,0.9,0.038,19.0,94.0,0.98845,3.18,0.46,9.4,6,white
6.9,0.2,0.5,9.0,0.467,50.0,135.0,0.99488,3.08,0.42,9.0,7,red
3.8,0.6,0.53,0.7,0.032,7.0,121.0,0.9951,3.19,0.62,13.1,7,red
6.1,0.18,0.27,1.2,0.051,47.0,158.0,0.9945,3.22,0.33,11.9,7,red
7.0,0.865,0.36,9.05,0.041,35.0,87.0,0.99834,3.27,0.62,10.5,6,white
8.0,0.36,0.71,1.5,0.056,34.0,231.0,0.9976,3.26,0.38,12.2,6,white
8.2,0.16,0.41,1.6,0.086,30.0,100.0,0.99908,2.99,0.93,10.6,6,white
7.4,0.35,0.25,5.4,0.024,30.0,77.0,0.99345,3.07,0.45,11.4,5,red
