fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
9.3,0.785,0.56,14.55,0.208,33.0,12.0,0.99616,3.1,1.59,10.5666666666667,5,white
15.5,0.1,0.21,5.4,0.101,98.0,113.0,0.99133,3.2,1.06,14.9,6,red
6.7,0.21,0.73,14.3,0.111,83.0,102.0,0.99873,2.85,0.3,10.2,5,white
10.9,0.34,0.48,2.1,0.337,77.0,227.0,0.99144,3.39,0.32,12.3333333333333,5,white
12.2,1.04,0.21,13.0,0.173,21.0,12.0,0.9997,3.52,1.31,12.6,8,white
6.6,0.69,0.07,19.8,0.102,38.5,71.0,0.99315,3.82,0.64,11.55,9,white
13.0,0.545,1.23,18.5,0.209,40.5,244.0,0.99643,2.82,0.22,10.9,5,white
13.4,0.49,0.47,5.9,0.096,64.5,170.0,1.0032,3.48,0.48,11.6,9,white
5.2,0.725,0.09,18.75,0.033,77.0,14.0,0.99739,3.71,0.66,12.15,4,white
12.6,0.595,0.23,18.8,0.36,16.0,193.0,0.99547,2.88,0.91,9.7,5,white
10.0,0.455,0.14,8.0,0.168,46.0,126.0,0.99573,3.03,0.56,9.8,6,red
11.2,0.955,0.2,15.55,0.02,35.0,243.0,0.9898,3.26,0.44,11.94,6,white
7.9,0.26,0.19,8.7,0.128,4.0,89.0,0.99414,2.89,0.44,13.7,9,white
7.8,0.335,0.09,16.2,0.054,25.0,41.0,0.9937,3.54,0.57,9.4,7,white
11.3,0.315,0.07,10.7,0.079,39.0,162.5,0.99807,3.19,0.53,13.05,4,white
14.0,0.675,0.36,9.85,0.018,57.0,155.0,0.99177,3.77,0.96,10.5666666666667,3,white
4.7,0.705,0.22,7.85,0.055,70.0,28.0,0.99419,2.97,1.22,9.73333333333333,7,white
14.0,0.79,0.51,2.2,0.108,65.0,294.0,0.99514,3.54,0.41,12.25,8,white
6.5,0.135,0.72,7.05,0.026,70.5,168.0,0.99024,3.85,0.69,13.3,3,red
7.5,1.01,0.68,4.6,0.034,15.0,175.0,0.99475,2.93,1.62,10.15,5,white
6.5,0.38,0.19,18.95,0.022,19.0,93.0,0.99701,3.16,0.69,10.3,6,white
9.3,0.81,0.04,9.15,0.369,37.0,132.0,0.99332,3.19,1.56,12.15,6,white
7.5,1.13,0.63,17.1,0.03,23.0,99.0,1.0024,3.2,0.46,10.2,8,white
6.1,0.125,0.61,10.8,0.097,86.0,51.0,0.99971,2.97,1.12,12.0,7,white
9.3,0.49,0.47,15.4,0.138,131.0,45.0,0.99576,3.29,1.33,9.53333333333333,3,red
9.8,0.16,0.11,16.95,0.096,79.0,116.0,0.98853,3.11,1.95,10.9,3,red
8.3,0.115,0.35,19.5,0.154,15.0,174.0,0.99724,3.47,1.08,10.5,9,white
5.8,0.56,0.25,14.9,0.019,37.0,32.0,0.99287,2.89,1.04,12.8,5,white
6.45,0.395,0.81,13.7,0.111,105.0,180.0,0.9939,3.39,0.47,8.4,7,white
11.1,1.005,0.46,9.25,0.156,6.0,78.0,0.98956,3.29,0.26,10.9,6,white
6.2,0.305,0.54,0.7,0.124,17.0,94.0,0.99942,3.72,0.54,11.05,6,white
6.2,0.275,0.37,1.4,0.113,64.0,189.0,0.99469,3.03,0.45,12.0,6,red
5.6,0.835,0.27,8.25,0.049,60.0,230.0,0.99013,3.4,0.55,13.2,7,white
15.5,1.13,0.12,18.3,0.25,18.0,246.0,1.0004,2.83,1.61,11.9,5,white
6.8,1.24,0.61,2.05,0.033,96.0,30.0,0.99439,3.0,1.59,8.9,5,red
5.7,0.47,0.21,19.8,0.014,59.0,192.0,0.98834,3.9,1.03,13.1,9,red
11.3,0.355,0.32,10.4,0.053,59.0,128.0,0.9963,3.65,0.56,12.75,5,white
5.9,0.665,0.12,2.9,0.467,32.0,28.0,0.99428,3.71,1.16,10.5,5,white
15.9,0.225,0.04,8.75,0.026,2.0,36.0,0.99787,2.79,1.59,12.7,6,white
10.7,1.13,0.69,1.3,0.24,61.0,209.0,0.99626,3.76,0.47,11.45,6,white
6.7,0.21,0.63,13.3,0.056,73.5,226.0,0.9898,3.03,0.87,10.9,8,white
6.6,0.39,0.39,3.15,0.19,62.0,28.0,0.99407,3.52,0.82,11.1,6,white
11.0,0.44,0.63,5.3,0.072,35.0,229.0,0.99872,2.99,0.86,12.6,9,white
6.6,0.85,0.13,10.1,0.058,81.0,99.0,0.99814,2.8,1.13,9.25,5,white
9.1,0.115,0.75,15.25,0.214,77.0,111.0,0.99476,3.0,1.22,11.7,8,white
7.0,0.625,0.71,17.7,0.047,146.5,272.0,0.99364,3.6,0.62,11.0666666666667,5,red
3.9,0.84,0.64,5.8,0.093,25.0,102.0,0.99586,3.21,0.47,11.3,6,white
12.3,0.735,0.19,10.3,0.132,8.0,222.0,0.99494,3.71,0.9,12.8933333333333,7,white
9.1,0.7,0.35,3.2,0.087,83.0,7.0,0.9915,3.0,0.74,11.1,8,white
5.8,0.36,0.05,14.75,0.137,43.5,54.0,0.99022,3.33,1.62,14.0,6,white
8.4,0.555,0.64,1.45,0.145,11.0,124.0,0.99557,3.49,1.12,9.3,9,red
5.3,0.49,0.17,9.6,0.267,50.5,30.0,0.99706,3.39,0.64,8.5,3,white
6.45,0.47,0.86,4.5,0.024,86.0,139.0,0.99549,2.77,0.96,10.7,3,white
4.8,0.64,0.62,15.3,0.095,47.0,75.0,0.99419,3.32,0.79,11.3666666666667,3,red
12.7,0.28,0.48,6.8,0.078,52.5,191.0,0.99387,3.46,0.6,10.5666666666667,6,white
12.8,0.51,0.21,19.95,0.026,19.0,125.0,0.98746,2.92,1.14,10.8,8,white
4.9,0.785,0.72,2.0,0.106,57.0,15.0,0.99161,3.35,0.31,8.0,9,white
4.9,0.9,0.64,6.9,0.054,85.0,55.0,0.99701,3.53,1.34,11.6333333333333,4,white
11.7,0.61,0.03,5.95,0.101,19.0,219.0,0.99941,2.99,0.31,12.9,7,white
10.3,0.55,0.42,17.7,0.126,5.0,53.0,0.99734,3.52,0.44,9.9,6,red
8.5,0.085,0.01,17.55,0.104,54.0,256.0,0.99313,3.7,0.46,12.15,9,red
11.3,0.885,0.18,6.3,0.1,33.0,259.0,0.99184,2.98,0.46,11.0,6,white
6.45,0.64,0.58,4.3,0.146,86.0,142.0,0.99177,2.88,0.62,11.65,9,white
7.1,0.69,0.72,3.0,0.18,59.5,24.0,0.99154,3.23,0.62,11.0,4,white
10.4,0.785,0.79,12.55,0.173,21.0,88.0,0.99093,2.93,1.18,9.5,6,white
9.2,0.81,0.55,13.5,0.048,8.0,236.0,0.99398,2.93,0.63,11.6333333333333,4,white
14.3,0.25,0.01,13.5,0.057,13.0,198.0,0.99292,3.26,0.65,10.3,7,white
9.8,0.255,0.45,8.25,0.136,108.0,111.0,0.99433,3.61,0.58,11.05,6,white
10.8,1.025,0.8,14.15,0.166,79.0,77.0,0.9874,3.61,0.29,10.1333333333333,7,red
10.9,0.885,0.12,9.1,0.143,18.0,238.0,0.99908,3.75,0.74,10.6,7,white
5.9,0.415,0.65,14.05,0.068,25.0,43.0,0.9963,3.06,0.41,11.6333333333333,8,white
12.7,0.875,0.49,17.8,0.019,60.0,73.0,0.9971,3.31,1.56,8.8,8,white
8.0,0.19,0.82,14.7,0.03,86.0,203.0,0.99341,3.66,0.38,12.8933333333333,6,white
12.5,0.675,0.04,12.85,0.415,1.0,190.0,0.99635,2.92,1.12,13.6,5,red
5.3,0.385,0.62,6.95,0.175,289.0,101.0,0.99362,3.63,0.66,12.25,6,red
12.4,0.69,0.86,1.65,0.051,17.0,247.0,0.99262,3.1,1.34,14.2,6,white
5.8,1.13,0.03,4.65,0.194,124.0,54.0,1.0017,3.61,0.59,10.5,5,white
11.2,0.125,0.33,12.5,0.047,14.0,247.0,0.99154,3.32,1.13,11.45,6,white
6.9,0.58,0.99,16.1,0.05,44.5,77.5,0.99107,3.01,0.89,10.65,8,red
8.5,0.15,0.73,3.7,0.133,35.0,63.0,0.9889,3.04,1.13,11.7333333333333,6,red
8.5,0.42,0.4,19.8,0.023,4.0,141.0,0.99502,3.39,0.71,12.3,3,white
5.2,0.82,0.3,1.55,0.043,6.0,252.0,0.998275,3.78,0.68,10.9,5,red
9.6,1.13,0.09,6.75,0.172,70.0,178.0,0.98931,2.9,0.88,12.8,4,white
5.2,0.42,0.36,17.9,0.075,18.0,240.0,0.99315,2.88,0.91,11.0,8,white
11.6,0.37,0.21,5.9,0.185,48.5,31.0,0.98918,3.56,0.81,11.95,6,red
9.8,1.07,0.24,6.95,0.025,58.0,272.0,0.99241,3.78,0.93,13.2,3,white
10.1,0.115,0.91,3.85,0.075,62.0,159.0,0.99574,3.24,1.1,12.1,8,red
6.45,0.65,0.26,4.65,0.012,51.0,177.0,0.99276,3.58,1.56,8.6,3,white
7.2,0.145,0.7,15.5,0.239,38.0,18.0,0.9963,3.62,0.98,10.5666666666667,6,red
6.0,0.405,0.01,6.35,0.201,1.0,231.0,0.99716,2.85,0.37,9.4,5,white
15.9,0.915,0.23,19.6,0.083,83.0,211.0,0.99441,3.48,0.66,10.9333333333333,7,red
7.8,0.42,0.18,16.3,0.03,14.0,199.0,0.99528,3.5,0.34,12.0,8,red
7.9,0.35,0.23,16.6,0.157,35.0,91.0,0.99053,3.51,0.52,9.6,7,white
7.3,0.955,0.16,3.15,0.24,23.0,440.0,0.9982,2.87,0.54,11.1,4,white
6.4,0.675,0.22,8.25,0.173,31.0,30.0,0.99661,3.04,0.43,10.4,4,red
6.2,0.085,0.17,8.55,0.096,35.0,10.0,0.99282,3.46,0.5,8.7,8,white
3.8,0.86,0.03,1.7,0.083,68.0,23.0,0.99107,3.66,0.41,8.7,8,red
6.1,0.4,0.79,11.2,0.063,131.0,51.0,0.99057,3.67,0.97,9.73333333333333,5,white
5.1,0.18,0.25,14.8,0.173,73.5,220.0,0.9898,2.92,0.41,11.65,8,white
4.4,0.18,0.24,14.3,0.414,25.0,205.0,0.99462,3.69,0.93,10.0333333333333,7,white
14.3,0.26,0.25,4.2,0.034,78.0,171.0,0.99708,3.71,0.51,10.9666666666667,5,white
7.2,0.42,0.71,4.4,0.066,62.0,237.0,0.98981,3.53,1.61,13.0,6,white
11.4,0.185,0.01,19.5,0.051,71.0,117.0,0.99583,2.8,0.28,9.1,6,red
9.9,0.285,0.31,9.8,0.009,10.0,135.0,0.99603,3.15,0.46,11.3333333333333,4,red
12.4,0.295,0.48,14.1,0.368,35.0,30.0,0.99118,2.74,0.39,12.5,5,white
8.4,0.62,0.31,7.4,0.086,43.0,18.0,0.988245,3.68,1.11,13.4,3,red
10.1,0.48,0.12,7.3,0.028,105.0,9.0,0.99204,3.37,0.89,10.5,6,red
11.5,0.845,0.69,2.65,0.076,40.0,248.0,0.99307,2.9,0.42,10.9666666666667,5,red
8.2,0.08,1.0,6.95,0.214,67.0,152.0,0.99786,3.68,1.01,8.0,7,white
13.7,0.52,0.76,9.85,0.236,17.0,40.0,0.99111,3.54,1.03,13.6,7,white
11.4,0.105,0.19,16.4,0.082,11.0,184.0,0.9899,3.9,0.32,12.9,6,red
14.0,0.585,0.65,6.7,0.387,5.0,6.0,0.99099,2.85,0.46,11.8,5,white
8.6,0.26,0.66,2.15,0.337,124.0,104.0,0.99667,2.82,0.65,11.4,6,red
7.9,0.4,0.08,18.0,0.095,65.0,10.0,0.99842,3.14,0.76,11.0,9,white
5.4,0.35,0.44,3.75,0.24,9.0,6.0,0.99065,3.29,1.31,11.2,8,white
6.1,0.25,0.44,8.7,0.146,48.0,52.0,0.9975,3.4,1.13,11.8,8,red
8.9,0.215,1.23,10.05,0.075,131.0,100.0,0.99645,3.47,0.6,8.6,4,white
10.1,0.205,0.16,65.8,0.062,37.0,190.0,0.99428,3.37,0.59,10.55,6,white
3.9,0.645,0.0,17.3,0.171,78.0,211.0,0.9981,3.09,0.22,11.4333333333333,5,white
11.5,0.365,0.62,12.55,0.214,31.0,170.0,0.98853,2.88,0.7,9.63333333333333,5,white
8.9,0.785,0.04,18.35,0.031,43.0,166.0,0.99824,3.53,0.86,9.55,6,white
9.0,0.425,0.61,10.65,0.038,67.0,12.0,0.99336,3.64,0.5,10.15,6,white
8.2,0.625,0.78,10.4,0.013,44.0,161.0,0.9941,2.98,0.55,11.35,3,white
7.6,1.115,0.64,13.15,0.239,32.0,209.0,0.99832,3.26,0.79,12.8,9,red
8.4,0.935,0.08,15.75,0.36,112.0,234.5,0.99444,3.55,1.12,8.0,3,white
3.8,0.675,0.73,17.1,0.226,89.0,90.0,0.99469,3.75,0.59,11.4333333333333,9,red
4.7,0.585,0.35,8.5,0.205,19.0,21.0,0.99128,2.85,1.16,8.7,6,red
14.0,0.36,0.62,11.5,0.043,83.0,141.0,0.99265,3.76,0.52,10.55,9,red
6.7,0.41,0.48,16.45,0.049,73.5,55.0,0.99587,3.55,0.58,13.0,3,white
8.4,0.8,0.0,14.4,0.052,5.0,196.0,0.9944,3.57,1.13,14.2,3,red
13.8,0.7,0.19,11.8,0.161,64.5,96.0,0.99384,3.29,1.61,11.65,9,red
12.6,0.845,0.39,4.5,0.168,80.0,118.0,1.0022,3.03,0.75,10.8,5,white
8.7,0.54,0.21,18.05,0.026,26.0,235.0,0.99914,3.01,1.05,13.5666666666667,6,white
6.2,0.255,0.18,16.95,0.088,27.0,202.0,0.9918,3.79,0.34,8.9,5,red
6.4,0.625,0.0,2.3,0.368,13.0,29.0,0.98999,3.55,0.76,11.3333333333333,8,white
9.8,0.845,0.27,7.3,0.08,15.5,52.0,0.99589,3.42,0.37,12.3,7,red
6.2,0.47,0.48,22.6,0.063,62.0,92.0,0.9917,3.08,0.26,10.4666666666667,7,red
11.0,0.96,0.03,4.25,0.088,82.0,238.5,0.99752,2.86,0.89,11.0666666666667,3,red
5.2,0.875,0.19,7.6,0.205,30.0,150.0,0.99279,3.05,0.79,10.55,6,white
9.7,0.345,0.99,6.8,0.044,50.0,105.0,0.99768,3.78,0.4,12.1,6,white
8.6,0.53,0.47,3.2,0.346,36.0,220.0,0.99771,3.7,1.34,13.0,5,white
7.5,0.815,0.03,26.05,0.017,146.5,151.0,1.00005,3.19,0.98,11.4,5,white
5.0,0.365,0.42,3.95,0.094,97.0,22.0,0.99346,3.01,0.88,11.3333333333333,5,white
5.0,0.51,0.18,13.2,0.081,56.0,87.0,0.99942,3.31,0.29,11.94,6,white
11.8,0.485,0.2,6.2,0.413,131.0,89.0,0.99099,2.96,0.39,9.53333333333333,6,white
8.9,0.43,0.01,13.15,0.165,66.0,168.0,0.996,2.83,0.22,10.9666666666667,4,white
3.9,0.135,0.05,14.6,0.103,59.0,69.0,0.9905,3.7,0.33,11.6333333333333,5,red
12.4,0.46,0.08,10.05,0.114,47.0,211.0,0.99088,3.13,0.88,10.7,7,white
4.7,0.255,0.13,13.6,0.156,32.0,25.0,0.99581,2.93,0.63,12.15,7,white
8.9,0.69,0.18,1.75,0.239,59.0,18.0,0.99084,3.31,0.99,11.05,7,white
7.6,0.26,0.62,7.3,0.047,49.0,259.0,0.99916,2.93,0.66,12.25,5,white
6.4,0.54,0.52,12.4,0.038,55.0,6.0,0.9941,3.19,0.41,14.0,7,white
5.5,0.26,0.7,16.9,0.122,38.5,200.0,0.9977,3.58,0.63,11.8,8,red
12.8,1.025,0.13,19.25,0.074,4.0,13.0,0.9898,3.33,0.57,10.15,5,white
6.9,0.68,0.25,5.8,0.149,8.0,240.0,0.99452,3.6,1.01,8.0,4,white
15.5,0.81,0.16,8.5,0.078,10.0,242.0,0.99024,3.5,0.5,10.4,9,red
9.2,0.17,0.14,13.0,0.209,38.0,158.0,0.99684,3.1,0.97,12.25,6,white
6.8,0.21,0.64,5.8,0.106,13.0,63.0,0.98918,3.61,0.67,13.2,6,white
9.3,0.82,0.62,5.0,0.055,48.5,94.0,0.99721,3.01,0.31,10.9333333333333,6,white
7.0,0.765,0.34,6.9,0.358,79.5,245.0,0.99492,3.32,0.32,11.65,6,white
5.3,0.49,0.33,1.9,0.055,86.0,218.5,0.99711,3.57,0.47,10.98,7,white
9.5,0.85,0.66,8.8,0.209,25.0,200.0,0.99533,3.09,1.33,10.1,6,red
4.5,1.04,0.64,11.75,0.123,16.0,77.5,0.99053,3.66,1.14,11.95,5,white
6.0,0.59,0.08,14.95,0.042,10.0,20.0,0.98949,3.26,0.67,9.55,6,white
6.0,0.665,0.63,13.65,0.271,20.0,42.0,0.99822,3.1,0.69,9.0,5,white
10.4,0.675,0.69,8.15,0.147,37.0,25.0,0.98941,3.3,0.91,12.15,6,white
13.2,1.01,0.28,11.5,0.048,11.0,237.0,0.99099,3.46,0.29,12.25,7,white
6.3,0.085,0.49,2.3,0.066,2.0,26.0,0.99523,3.31,0.66,10.4,3,white
11.3,0.25,0.35,9.5,0.073,50.5,230.0,0.99635,3.27,1.62,11.7,7,white
5.7,0.93,0.8,20.4,0.079,52.5,181.0,0.99832,3.65,0.85,11.1,3,white
8.4,0.835,0.0,10.65,0.152,74.0,93.0,0.99769,3.15,0.31,10.4,6,white
9.9,0.09,0.7,3.75,0.108,14.0,179.0,0.9993,2.85,0.87,13.6,3,white
10.0,0.4,0.67,1.8,0.02,63.0,217.5,0.98966,3.55,0.67,14.05,5,white
12.4,0.415,0.62,13.2,0.114,64.0,38.0,0.99126,3.54,0.4,14.9,5,white
5.4,0.835,0.49,13.9,0.103,27.0,219.0,0.99858,3.58,0.63,12.5,7,white
5.5,0.375,0.35,10.2,0.029,44.0,249.5,0.99863,3.71,1.01,11.6333333333333,9,white
6.5,0.145,0.17,12.6,0.226,38.5,12.0,0.99648,3.26,0.66,11.5,9,red
5.1,0.39,0.23,0.6,0.24,32.0,11.0,0.99946,3.22,0.31,12.8933333333333,6,white
9.1,0.835,0.41,6.9,0.114,30.5,245.0,0.99522,3.43,1.14,8.5,3,red
13.4,0.835,0.5,12.1,0.271,61.0,198.0,0.99239,3.69,1.06,10.65,6,white
12.6,0.455,0.28,19.3,0.094,14.0,86.0,0.99223,3.74,0.69,8.0,5,white
5.5,0.255,0.63,7.9,0.014,75.0,32.0,0.99807,3.5,1.0,10.65,7,white
5.2,0.495,1.23,10.4,0.091,37.0,216.0,0.99575,3.56,0.99,11.45,6,red
13.0,0.18,0.35,19.45,0.02,128.0,19.0,0.99209,3.14,0.95,13.2,9,white
6.7,0.32,0.08,8.15,0.036,10.0,212.0,0.99756,3.71,1.31,12.9,3,white
10.9,0.705,0.91,1.35,0.029,59.5,238.5,0.99631,2.91,1.1,11.6,4,red
5.8,0.41,0.58,11.0,0.337,49.0,248.0,0.99627,3.03,0.37,12.3333333333333,6,red
5.5,0.29,0.68,14.2,0.078,82.0,79.0,0.99634,3.01,0.49,11.0,6,white
10.9,0.92,0.76,7.3,0.053,33.0,6.0,0.99316,3.75,0.26,9.23333333333333,3,white
6.45,0.92,0.5,13.1,0.125,1.0,42.0,0.9908,2.85,1.61,13.9,8,white
6.45,0.725,0.3,15.75,0.11,30.5,178.0,0.99688,3.78,1.07,13.8,3,red
8.7,0.47,0.4,12.0,0.24,112.0,117.0,0.99499,3.62,0.77,11.4,4,white
12.3,0.49,0.39,4.7,0.058,48.5,144.0,0.99319,3.06,0.63,11.7333333333333,6,white
4.8,0.19,0.12,14.95,0.017,19.0,181.0,1.0004,2.89,0.26,10.0,5,white
10.2,0.715,0.05,1.4,0.214,73.5,249.5,0.9958,3.41,0.42,11.0,8,white
8.9,1.185,0.06,17.6,0.267,6.0,221.0,1.00005,3.1,1.08,12.15,7,white
10.6,0.245,1.23,8.5,0.037,42.0,238.0,0.99348,3.65,0.91,9.7,6,white
5.4,0.41,0.66,16.85,0.214,59.0,176.5,0.99429,3.75,1.56,12.9,6,white
5.5,0.13,0.03,4.55,0.16,15.0,12.0,0.99174,2.99,0.68,9.55,5,white
7.9,0.92,0.17,5.85,0.132,69.0,58.0,0.99641,3.24,0.52,11.7333333333333,9,white
7.7,1.24,0.63,16.8,0.158,105.0,247.0,0.99632,3.39,0.42,9.63333333333333,8,white
3.9,0.585,0.68,10.0,0.072,5.0,215.0,0.99256,3.69,0.42,10.1333333333333,6,red
10.0,0.215,0.08,7.0,0.032,30.0,52.0,0.99726,3.15,0.22,11.3666666666667,6,red
5.1,0.93,0.41,1.1,0.059,87.0,213.0,0.99054,3.65,1.22,12.8,7,white
10.2,0.445,0.52,23.5,0.184,128.0,72.0,0.99107,2.92,0.27,8.5,4,white
13.8,0.69,0.62,16.65,0.094,81.0,225.0,0.98958,2.74,0.52,11.7333333333333,6,red
6.3,0.695,0.86,15.4,0.136,51.0,217.0,0.99586,3.69,0.41,11.45,6,white
5.5,0.695,0.03,13.8,0.147,43.5,150.0,0.99456,3.54,0.82,9.63333333333333,9,white
14.3,0.56,0.38,10.5,0.015,7.0,92.0,0.9958,3.47,1.31,11.4,5,red
14.3,1.1,0.24,16.8,0.041,82.0,109.0,0.99066,3.32,1.05,9.63333333333333,5,white
3.8,0.78,0.63,14.0,0.072,29.0,95.0,0.9916,3.32,1.98,9.7,9,white
