fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
12.4,0.89,0.86,6.65,0.014,108.0,130.0,0.99072,3.15,0.89,11.9,7,red
10.8,0.36,0.46,8.9,0.103,41.0,237.0,0.99204,3.11,1.36,10.4,4,red
9.1,0.085,0.24,14.1,0.077,64.0,77.0,0.99064,2.94,1.16,13.3,9,white
11.5,0.66,0.4,16.05,0.094,289.0,238.5,0.99095,3.7,0.59,12.4,7,white
10.6,0.65,0.28,15.2,0.045,33.0,160.0,0.98946,3.41,0.42,11.94,9,red
5.7,0.44,0.3,2.65,0.368,73.0,8.0,0.99021,3.74,0.98,13.4,8,white
10.5,0.825,0.61,5.9,0.036,64.5,246.0,0.99122,3.07,0.97,10.5666666666667,6,white
6.3,0.265,0.42,15.9,0.142,41.5,139.0,0.99167,2.91,0.71,11.6,7,red
12.3,0.17,0.43,14.6,0.158,11.0,171.0,0.9942,3.6,0.7,12.3333333333333,3,white
9.6,0.81,0.86,10.05,0.039,41.0,218.5,0.99801,2.93,0.96,10.1,6,white
5.6,0.08,0.67,3.0,0.048,7.0,140.0,0.99936,3.74,1.28,9.7,3,white
7.1,0.75,0.66,11.95,0.112,33.0,69.0,0.9922,3.19,1.11,9.0,3,white
15.9,0.08,0.53,5.15,0.132,8.0,187.0,0.9874,3.1,1.59,8.0,5,white
11.0,1.58,0.2,19.6,0.17,124.0,203.0,0.998275,3.2,0.54,11.4,5,white
14.0,1.04,0.55,9.85,0.114,108.0,30.0,0.99754,3.78,1.12,11.4333333333333,6,white
7.2,0.735,0.62,6.5,0.136,2.0,217.0,0.98894,3.39,0.4,14.05,5,white
12.2,0.405,0.55,19.5,0.12,10.0,192.0,0.99438,2.95,1.62,13.5,6,white
13.0,0.92,0.04,2.6,0.17,68.0,145.0,0.99651,3.24,1.56,8.4,7,white
13.0,0.65,0.56,11.95,0.108,23.0,74.0,0.99056,3.63,1.02,13.0,7,red
11.7,0.25,0.8,4.7,0.035,289.0,35.0,0.9996,3.25,0.82,11.05,6,white
9.1,0.325,0.49,7.3,0.387,21.0,126.0,0.9955,3.64,0.64,9.1,9,white
11.7,0.24,0.67,6.5,0.369,41.0,77.0,0.99348,3.69,0.62,8.9,9,white
9.1,0.4,0.21,7.75,0.123,17.0,109.0,0.99124,2.8,1.03,9.5,4,red
12.6,0.72,0.18,13.6,0.078,4.0,130.0,0.99616,3.59,0.29,11.65,7,red
14.0,0.85,0.33,4.5,0.078,53.0,247.0,0.99828,3.26,1.1,8.9,6,white
11.0,0.2,0.73,8.2,0.146,64.0,101.0,0.9919,3.32,1.08,11.35,7,white
7.8,0.215,0.82,16.55,0.058,76.0,259.0,0.9893,3.29,1.01,10.4666666666667,5,red
6.4,0.23,0.13,1.3,0.16,7.0,109.0,0.99456,3.61,1.62,11.35,5,white
6.5,0.45,0.19,6.35,0.236,1.0,174.0,0.99176,3.25,1.31,13.3,8,red
13.2,0.34,0.32,3.0,0.058,46.0,99.0,0.99728,3.46,0.25,11.4,3,white
6.3,0.375,0.28,13.2,0.236,146.5,60.0,0.99252,3.75,1.02,11.3333333333333,3,white
6.4,0.18,0.36,13.8,0.015,40.0,32.0,0.99608,3.7,0.26,11.4,6,white
8.2,1.1,0.5,14.7,0.019,43.5,252.0,0.9946,2.88,0.81,8.0,5,white
10.7,0.645,0.31,8.1,0.034,15.0,216.0,0.99625,3.77,0.97,14.0,9,white
10.1,0.625,0.38,3.5,0.097,33.0,81.0,0.99002,3.22,0.72,10.5333333333333,9,white
6.15,0.46,0.4,7.05,0.124,16.0,108.0,0.9901,3.65,1.34,11.3333333333333,3,white
12.6,0.4,0.23,19.6,0.185,78.0,31.0,0.99647,3.58,1.56,10.0333333333333,6,white
10.5,0.265,0.36,17.6,0.02,22.0,96.0,0.99137,2.8,1.03,9.23333333333333,9,white
7.0,0.59,0.43,8.2,0.135,50.5,189.0,0.99234,3.38,0.45,10.3,9,white
8.5,0.42,0.44,13.7,0.099,23.0,53.0,0.99832,3.16,0.56,12.0666666666667,6,white
6.6,0.74,0.37,3.4,0.079,12.0,219.5,0.99758,3.72,0.26,11.3333333333333,7,white
8.8,0.365,0.7,9.6,0.161,43.5,146.0,0.99834,3.33,1.95,14.9,8,white
10.4,0.225,0.23,6.1,0.25,49.0,200.0,0.99089,3.05,1.05,13.05,3,white
4.4,0.885,0.78,17.75,0.09,38.0,216.0,0.99514,3.04,0.47,12.3333333333333,6,red
12.6,0.845,0.42,10.55,0.173,52.0,182.0,0.99675,3.39,1.04,10.9,9,red
11.3,0.335,0.29,17.0,0.25,71.0,53.0,0.99415,3.62,0.42,10.65,9,red
5.0,0.145,0.2,7.85,0.369,89.0,201.0,0.99116,3.3,0.84,12.15,5,white
9.8,0.265,0.2,16.8,0.194,75.0,65.0,0.99771,3.82,0.74,13.7,4,white
15.6,1.025,0.34,6.35,0.173,19.0,236.0,0.99872,2.97,0.48,9.5,7,red
6.6,0.52,1.0,12.8,0.178,128.0,88.0,0.9956,3.16,0.34,10.15,9,white
9.6,0.325,0.67,10.5,0.036,53.0,189.0,0.99081,3.27,0.56,9.7,9,white
9.2,0.47,0.53,2.7,0.127,73.0,218.5,0.99651,3.37,1.34,12.15,5,white
5.1,0.875,0.58,16.05,0.097,50.5,220.0,0.99396,3.62,0.55,10.7,5,white
5.6,0.665,0.72,7.8,0.062,50.0,118.0,0.99924,3.35,1.98,13.3,3,white
14.0,1.005,0.55,8.9,0.194,43.5,180.0,0.99441,2.74,0.59,12.15,8,white
7.3,0.69,0.02,17.7,0.018,43.5,215.0,0.99024,3.16,0.64,10.2,4,white
8.2,0.84,0.81,14.95,0.021,50.0,111.0,0.98995,3.6,1.14,13.05,5,white
6.45,0.395,0.38,1.1,0.023,68.0,230.0,0.9977,2.83,0.7,9.2,8,red
4.7,0.84,0.76,0.95,0.07,85.0,79.0,0.98815,3.65,0.87,9.53333333333333,8,white
7.9,0.67,0.58,16.6,0.358,128.0,129.5,0.99684,3.33,1.03,13.6,5,white
6.2,0.595,0.08,19.6,0.422,128.0,155.0,0.99719,3.31,0.53,12.9,4,white
6.7,0.3,0.61,5.95,0.068,56.0,164.0,0.9958,3.46,0.55,9.2,6,white
8.8,0.485,0.49,17.9,0.346,86.0,97.0,0.99178,3.53,1.08,10.0333333333333,9,white
9.3,0.345,0.78,16.9,0.145,112.0,91.0,0.99085,2.82,0.23,13.5,5,white
4.7,0.545,0.55,5.5,0.068,59.0,218.5,0.99583,3.06,0.69,13.3,7,white
12.7,0.85,0.63,14.95,0.058,24.0,163.0,0.9907,3.09,0.92,11.94,9,red
10.8,0.485,0.02,19.8,0.255,289.0,26.0,0.9917,3.75,0.97,13.3,4,red
5.3,0.34,0.3,9.3,0.065,85.0,23.0,0.99865,3.4,0.69,11.3666666666667,8,red
13.0,0.645,0.3,13.5,0.08,40.0,246.0,0.9886,3.52,0.92,12.25,7,white
7.1,0.5,0.42,6.85,0.138,59.5,77.0,0.99387,2.88,0.76,8.6,3,white
6.8,0.385,0.62,7.6,0.178,9.0,39.0,0.9893,3.21,0.98,12.6,5,white
9.0,0.43,0.57,17.75,0.045,21.0,244.0,0.98962,3.71,1.56,11.6,4,red
7.9,0.375,0.54,14.55,0.054,131.0,223.0,0.99839,3.28,0.67,13.5,6,red
7.9,0.15,0.6,4.3,0.137,48.5,201.0,0.99604,3.67,1.62,9.0,3,white
13.0,0.675,0.23,15.6,0.152,79.5,218.5,0.99985,3.3,0.48,11.3333333333333,6,white
7.5,0.685,0.1,14.15,0.082,69.0,109.0,0.98711,3.33,0.25,12.9,5,white
7.8,0.685,0.56,3.1,0.401,60.0,192.0,0.9904,3.47,0.64,10.1,5,red
11.4,0.225,0.26,0.9,0.046,44.0,201.0,0.99458,3.61,0.7,12.6,5,white
13.4,0.92,0.14,4.1,0.122,53.0,28.0,0.99504,3.28,1.18,9.2,4,white
7.6,0.35,0.56,6.95,0.113,29.0,133.0,0.99313,2.79,0.62,11.7333333333333,6,white
7.4,0.425,0.71,11.25,0.09,87.0,215.0,0.98959,3.41,0.57,12.8,9,white
4.8,0.215,0.74,16.95,0.156,15.5,62.0,0.99378,2.74,0.59,10.1,5,white
10.1,0.745,0.75,18.35,0.239,74.0,70.0,0.9929,3.61,0.3,12.15,9,red
7.2,0.31,0.38,1.95,0.185,55.0,53.0,0.99713,3.51,1.04,11.55,5,red
7.9,0.28,0.35,18.5,0.173,51.0,188.0,0.9919,3.17,0.94,12.5,6,white
6.6,0.88,0.38,4.75,0.422,89.0,162.0,0.9978,3.52,0.35,10.5333333333333,3,white
11.0,0.17,0.06,13.9,0.084,42.0,72.0,0.99796,3.68,0.33,12.3333333333333,6,white
6.7,0.53,0.99,17.85,0.081,88.0,119.0,0.98997,3.01,0.7,10.9666666666667,8,white
4.7,0.72,0.18,5.1,0.099,15.0,196.0,0.99944,2.74,0.28,8.7,6,white
6.6,0.615,0.52,18.05,0.205,20.0,78.0,0.9908,3.17,0.72,11.05,5,white
5.3,0.45,0.08,14.6,0.152,61.0,153.0,0.98966,3.41,0.91,13.5666666666667,5,red
11.5,0.92,0.99,9.6,0.123,7.0,80.0,0.99284,3.75,0.97,9.73333333333333,7,red
9.3,1.58,1.23,23.5,0.213,37.0,62.0,0.99576,4.01,0.52,11.95,9,red
10.7,0.85,0.68,0.95,0.122,64.5,65.0,0.99439,2.74,0.62,8.5,4,white
7.4,0.22,0.62,1.85,0.149,37.0,209.0,0.99424,3.23,1.07,9.9,6,red
11.0,0.705,0.19,13.7,0.124,45.0,219.0,0.99717,3.11,0.53,8.8,7,red
6.6,0.735,0.0,15.7,0.076,53.0,203.0,0.99099,3.53,0.68,13.1,8,white
6.6,1.58,0.47,7.5,0.096,89.0,46.0,0.99088,3.36,0.38,10.5,7,white
9.9,0.3,0.71,3.7,0.043,23.0,19.0,0.99107,3.53,0.32,12.4,6,white
11.5,0.645,0.03,16.8,0.036,49.0,157.0,0.99529,3.62,0.23,11.0,6,red
10.0,0.73,0.34,7.05,0.255,52.0,205.0,0.99309,3.1,0.79,11.3333333333333,8,white
6.6,0.09,0.55,16.9,0.175,11.0,104.0,0.99845,3.42,0.43,14.2,8,white
9.2,0.72,0.59,19.45,0.065,73.5,168.0,0.99296,3.44,1.04,14.05,5,white
5.6,0.375,0.13,15.7,0.09,71.0,79.0,0.99537,3.18,1.14,13.6,5,red
12.8,0.76,0.43,17.75,0.213,75.0,54.0,0.9943,3.31,1.95,10.65,5,white
