fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,quality,type
8.4,0.17,0.3,2.2,0.414,37.0,97.0,0.99344,3.46,0.41,9.3,5,white
8.2,0.24,0.27,1.2,0.053,15.0,103.0,0.99426,3.3,0.6,9.5,7,red
7.0,0.26,0.27,2.0,0.048,51.0,102.0,0.9953,3.15,0.38,11.2,7,white
6.2,0.3,0.3,18.15,0.034,17.0,272.0,0.99574,3.32,0.56,9.0,6,white
6.4,0.3,0.31,1.2,0.044,32.0,236.0,0.99652,3.04,0.5,10.0,7,white
11.8,0.975,0.02,17.8,0.041,29.0,178.0,0.9913,3.14,0.36,8.6,5,red
6.2,0.23,0.09,2.0,0.053,15.0,139.0,0.99429,3.3,0.55,9.4,5,white
9.9,0.18,0.0,1.2,0.038,28.0,124.0,0.99578,3.14,0.53,10.5,5,white
6.6,0.32,0.32,1.4,0.038,19.0,144.0,0.99561,3.13,0.38,9.6,7,white
7.6,0.32,0.52,11.2,0.045,52.0,158.0,0.98939,3.24,0.6,9.1,6,white
7.2,0.3,0.38,13.2,0.045,21.0,125.0,0.99567,3.19,0.53,11.0,4,white
7.2,0.36,0.33,1.8,0.045,19.0,114.0,0.99754,3.2,0.45,9.6,7,red
13.3,0.38,0.39,17.5,0.038,75.0,66.0,0.9971,3.15,0.46,12.7,6,white
7.1,0.22,0.33,5.15,0.037,26.0,32.0,0.99018,3.19,0.62,11.6,6,red
6.4,0.37,0.28,2.0,0.053,35.0,197.0,0.99668,3.17,0.68,11.0,6,white
6.4,0.3,0.34,2.0,0.038,41.0,25.0,0.9906,3.15,0.51,12.3,6,white
7.3,0.21,0.4,2.4,0.04,70.5,166.0,0.99576,3.09,0.44,9.5,6,red
8.4,0.265,0.49,2.15,0.057,24.0,111.0,0.99279,3.08,0.48,10.1,7,white
6.4,0.25,0.31,11.2,0.078,45.0,18.0,0.99605,3.45,0.5,14.9,7,red
7.2,0.34,0.3,2.4,0.068,26.0,110.0,0.99438,3.25,0.45,9.5,6,red
7.2,0.19,0.31,5.7,0.015,24.0,116.0,0.99294,3.17,0.44,9.8,6,red
7.0,0.28,0.43,1.0,0.046,40.0,221.0,0.99378,3.15,0.38,11.2,7,white
6.8,0.22,0.44,2.3,0.093,15.0,120.0,0.99378,2.91,0.48,9.3,7,red
5.9,0.92,0.27,2.2,0.104,15.0,76.0,0.9966,3.2,0.49,9.5,7,red
7.5,0.24,0.35,9.7,0.036,14.0,94.0,0.9982,3.2,0.87,10.4,5,white
7.3,0.3,0.24,3.4,0.051,36.0,111.0,0.98894,3.01,0.51,9.8,5,white
6.4,0.49,0.26,1.5,0.049,35.0,138.0,0.99378,3.32,0.4,9.5,7,white
7.2,0.25,0.36,1.3,0.044,7.0,93.0,0.99186,3.39,0.46,9.8,5,white
6.9,0.57,0.31,2.2,0.045,14.0,78.0,0.99701,3.04,0.39,9.2,7,red
7.1,0.75,0.26,1.9,0.032,41.0,222.0,0.99578,3.27,0.48,10.0,7,red
6.4,0.16,0.49,1.8,0.039,5.0,139.0,0.99094,3.15,0.57,9.5,6,white
6.6,0.3,0.28,2.3,0.04,34.0,124.0,0.9906,3.17,0.41,9.3,7,white
7.2,0.22,0.49,1.2,0.041,19.0,87.0,0.99689,3.31,0.5,9.4,7,red
9.3,0.28,0.26,1.1,0.032,19.0,124.0,0.99916,3.14,0.52,10.1,6,white
6.9,0.25,0.27,2.0,0.032,41.0,140.0,0.99522,3.44,0.5,9.9,6,white
6.9,0.29,0.49,1.9,0.036,10.0,216.0,0.99916,3.25,0.54,10.2,6,red
7.3,0.26,0.27,1.4,0.046,6.0,128.0,0.99373,3.35,0.51,9.4,5,white
6.2,0.17,0.3,2.4,0.046,5.0,111.0,0.99574,3.27,0.44,9.5,5,white
7.5,0.3,0.31,1.9,0.152,50.0,202.0,0.9972,3.06,0.39,9.2,6,red
6.3,0.17,0.49,22.6,0.067,36.0,190.0,0.99062,3.03,0.64,12.3,6,red
8.0,0.22,0.32,1.2,0.032,23.0,69.0,0.98896,3.15,0.38,9.0,6,red
6.8,0.68,0.27,1.4,0.034,25.0,11.0,0.99176,3.04,0.56,9.7,6,red
6.1,0.22,0.49,9.9,0.047,35.0,93.0,0.99567,3.04,0.45,9.5,6,red
7.2,0.3,0.27,1.4,0.034,34.0,57.0,0.99985,3.35,0.49,11.3,5,red
6.6,0.26,0.3,3.2,0.036,34.0,147.0,0.99884,3.21,0.64,9.4,7,white
7.2,0.27,0.42,2.0,0.039,21.0,169.0,0.99261,3.85,0.6,10.4,6,white
6.4,0.21,0.22,1.3,0.043,13.0,133.0,0.99854,3.14,0.45,10.5,6,red
7.5,0.26,0.27,2.6,0.056,27.0,105.0,0.98836,3.15,0.8,10.55,6,red
6.9,0.21,0.26,1.4,0.05,25.0,102.0,0.99792,3.16,0.59,10.8,6,white
7.2,0.18,0.3,12.7,0.046,29.0,21.0,0.99504,3.25,0.31,9.9,6,white
7.5,0.33,0.3,15.0,0.032,16.0,93.0,0.99195,2.9,0.38,10.4,5,white
7.6,0.23,0.3,9.7,0.05,37.0,135.0,0.99955,3.64,0.6,9.5,7,white
7.1,0.22,0.3,1.6,0.044,25.0,104.0,0.9944,3.24,0.55,9.4,7,white
7.2,0.16,0.27,1.2,0.047,6.0,223.0,0.99634,3.1,0.58,11.3,5,white
7.0,0.22,0.19,1.7,0.036,51.0,108.0,1.00051,3.11,0.41,9.4,6,white
7.2,0.3,0.22,1.1,0.045,5.0,140.0,0.99652,3.23,0.58,11.0,6,red
7.1,0.19,0.26,1.2,0.113,38.0,105.0,0.98815,3.3,0.59,11.2,6,red
6.6,0.685,0.31,1.8,0.037,110.0,111.0,0.98713,2.96,0.39,10.5,5,red
7.8,0.28,0.31,4.8,0.043,40.0,171.0,0.98713,2.91,0.37,10.8,6,red
6.4,0.22,0.24,2.0,0.055,24.0,208.0,0.9953,3.16,0.49,12.0,5,red
7.3,0.335,0.1,2.3,0.091,20.0,105.0,0.99558,3.47,0.39,9.2,5,white
5.9,0.15,0.38,1.8,0.037,21.0,93.0,0.99299,3.02,0.49,11.1,7,red
7.9,0.23,0.32,2.2,0.041,10.0,103.0,0.99344,3.27,0.65,9.4,6,white
7.3,0.19,0.47,2.3,0.036,12.0,93.0,1.0005,3.2,0.49,9.5,5,white
6.2,0.29,0.35,2.6,0.05,33.0,27.0,0.99784,2.99,0.53,9.2,7,white
8.4,0.2,0.25,2.6,0.032,54.0,135.0,0.9983,3.03,0.45,11.4,6,white
